# Game Session ID 
150 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    14:12:13 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 16.549992 0.119711 8.303107 	 -21.999994 0.119711 4.807598 	 -4.300001 0.119711 13.680813 	 -7.699999 0.119711 -0.570108 	 0.550000 0.119711 8.303107 	                    	                    	                    	
 16.549992 0.025152 8.286608 	 -22.029995 0.025152 4.780036 	 -4.290000 0.025152 13.681332 	 -7.710000 0.025152 -0.614687 	 0.550000 0.025152 8.286608 	                    	                    	                    	
 16.549992 -0.069405 8.269907 	 -22.059994 -0.069405 4.752274 	 -4.280001 -0.069405 13.681648 	 -7.719999 -0.069405 -0.659468 	 0.550000 -0.069405 8.269907 	                    	                    	                    	
 16.549992 -0.163963 8.253007 	 -22.089994 -0.163963 4.724312 	 -4.270000 -0.163963 13.681767 	 -7.730000 -0.163963 -0.704447 	 0.550000 -0.163963 8.253007 	                    	                    	                    	
 16.549992 -0.258520 8.235907 	 -22.119995 -0.258520 4.696150 	 -4.260001 -0.258520 13.681684 	 -7.739999 -0.258520 -0.749628 	 0.550000 -0.258520 8.235907 	                    	                    	                    	
 16.549992 -0.353079 8.218606 	 -22.149994 -0.353079 4.667788 	 -4.250000 -0.353079 13.681401 	 -7.750000 -0.353079 -0.795008 	 0.550000 -0.353079 8.218606 	                    	                    	                    	
 16.549992 -0.447636 8.201106 	 -22.179995 -0.447636 4.639226 	 -4.240001 -0.447636 13.680920 	 -7.759999 -0.447636 -0.840588 	 0.550000 -0.447636 8.201106 	                    	                    	                    	
 16.549992 -0.542194 8.183406 	 -22.209993 -0.542194 4.610464 	 -4.230000 -0.542194 13.680238 	 -7.770000 -0.542194 -0.886368 	 0.550000 -0.542194 8.183406 	                    	                    	                    	
 16.549992 -0.636751 8.165505 	 -22.239994 -0.636751 4.581502 	 -4.220001 -0.636751 13.679356 	 -7.779999 -0.636751 -0.932348 	 0.550000 -0.636751 8.165505 	                    	                    	                    	
 16.549992 -0.731310 8.147406 	 -22.269995 -0.731310 4.552340 	 -4.210001 -0.731310 13.678273 	 -7.789999 -0.731310 -0.978527 	 0.550000 -0.731310 8.147406 	                    	                    	                    	
 16.549992 -0.825869 8.129105 	 -22.299994 -0.825869 4.522978 	 -4.200001 -0.825869 13.676991 	 -7.799999 -0.825869 -1.024907 	 0.550000 -0.825869 8.129105 	                    	                    	                    	
 16.549992 -0.920425 8.110604 	 -22.329994 -0.920425 4.493416 	 -4.190001 -0.920425 13.675509 	 -7.809999 -0.920425 -1.071488 	 0.550000 -0.920425 8.110604 	                    	                    	                    	
 16.549992 -1.014984 8.091904 	 -22.359995 -1.014984 4.463654 	 -4.180001 -1.014984 13.673826 	 -7.819999 -1.014984 -1.118268 	 0.550000 -1.014984 8.091904 	                    	                    	                    	
 16.549992 -1.109541 8.073004 	 -22.389994 -1.109541 4.433692 	 -4.170001 -1.109541 13.671945 	 -7.829999 -1.109541 -1.165248 	 0.550000 -1.109541 8.073004 	                    	                    	                    	
 16.549992 -1.204100 8.053904 	 -22.419994 -1.204100 4.403531 	 -4.160001 -1.204100 13.669863 	 -7.839999 -1.204100 -1.212428 	 0.550000 -1.204100 8.053904 	                    	                    	                    	
 16.549992 -1.298656 8.034603 	 -22.449993 -1.298656 4.373168 	 -4.150001 -1.298656 13.667581 	 -7.849999 -1.298656 -1.259808 	 0.550000 -1.298656 8.034603 	                    	                    	                    	
 16.549992 -1.393215 8.015103 	 -22.479994 -1.393215 4.342607 	 -4.140001 -1.393215 13.665098 	 -7.859999 -1.393215 -1.307387 	 0.550000 -1.393215 8.015103 	                    	                    	                    	
 16.549992 -1.487772 7.995403 	 -22.509995 -1.487772 4.311844 	 -4.130001 -1.487772 13.662416 	 -7.869999 -1.487772 -1.355168 	 0.550000 -1.487772 7.995403 	                    	                    	                    	
 16.549992 -1.582331 7.975503 	 -22.539993 -1.582331 4.280883 	 -4.120001 -1.582331 13.659534 	 -7.879999 -1.582331 -1.403147 	 0.550000 -1.582331 7.975503 	                    	                    	                    	
 16.549992 -1.676889 7.955403 	 -22.569994 -1.676889 4.249721 	 -4.110001 -1.676889 13.656451 	 -7.889999 -1.676889 -1.451328 	 0.550000 -1.676889 7.955403 	                    	                    	                    	
 16.549992 -1.771446 7.935103 	 -22.599995 -1.771446 4.218359 	 -4.100001 -1.771446 13.653170 	 -7.899999 -1.771446 -1.499707 	 0.550000 -1.771446 7.935103 	                    	                    	                    	
 16.549992 -1.866005 7.914603 	 -22.629993 -1.866005 4.186797 	 -4.090001 -1.866005 13.649688 	 -7.909999 -1.866005 -1.548288 	 0.550000 -1.866005 7.914603 	                    	                    	                    	
 16.549992 -1.960562 7.893902 	 -22.659994 -1.960562 4.155035 	 -4.080001 -1.960562 13.646006 	 -7.919999 -1.960562 -1.597068 	 0.550000 -1.960562 7.893902 	                    	                    	                    	
 16.549992 -2.055119 7.873002 	 -22.689993 -2.055119 4.123072 	 -4.070001 -2.055119 13.642122 	 -7.929999 -2.055119 -1.646048 	 0.550000 -2.055119 7.873002 	                    	                    	                    	
 16.549992 -2.149677 7.851902 	 -22.719994 -2.149677 4.090910 	 -4.060001 -2.149677 13.638041 	 -7.939999 -2.149677 -1.695228 	 0.550000 -2.149677 7.851902 	                    	                    	                    	
 16.549992 -2.244236 7.830601 	 -22.749994 -2.244236 4.058548 	 -4.050001 -2.244236 13.633759 	 -7.949999 -2.244236 -1.744608 	 0.550000 -2.244236 7.830601 	                    	                    	                    	
 16.549992 -2.338795 7.809102 	 -22.779993 -2.338795 4.025987 	 -4.040001 -2.338795 13.629276 	 -7.959999 -2.338795 -1.794188 	 0.550000 -2.338795 7.809102 	                    	                    	                    	
 16.549992 -2.433350 7.787401 	 -22.809994 -2.433350 3.993224 	 -4.030001 -2.433350 13.624594 	 -7.969999 -2.433350 -1.843968 	 0.550000 -2.433350 7.787401 	                    	                    	                    	
 16.549992 -2.527908 7.765501 	 -22.839994 -2.527908 3.960262 	 -4.020001 -2.527908 13.619712 	 -7.979999 -2.527908 -1.893948 	 0.550000 -2.527908 7.765501 	                    	                    	                    	
 16.549992 -2.622467 7.743401 	 -22.869993 -2.622467 3.927101 	 -4.010001 -2.622467 13.614631 	 -7.989999 -2.622467 -1.944128 	 0.550000 -2.622467 7.743401 	                    	                    	                    	
 16.549992 -2.717026 7.721100 	 -22.899994 -2.717026 3.893739 	 -4.000001 -2.717026 13.609347 	 -7.999999 -2.717026 -1.994508 	 0.550000 -2.717026 7.721100 	                    	                    	                    	
 16.549992 -2.811584 7.698600 	 -22.929993 -2.811584 3.860177 	 -3.990001 -2.811584 13.603866 	 -8.009999 -2.811584 -2.045088 	 0.550000 -2.811584 7.698600 	                    	                    	                    	
 16.549992 -2.906139 7.675900 	 -22.959993 -2.906139 3.826415 	 -3.980001 -2.906139 13.598184 	 -8.020000 -2.906139 -2.095868 	 0.550000 -2.906139 7.675900 	                    	                    	                    	
 16.549992 -3.000698 7.652999 	 -22.989994 -3.000698 3.792453 	 -3.970001 -3.000698 13.592300 	 -8.029999 -3.000698 -2.146848 	 0.550000 -3.000698 7.652999 	                    	                    	                    	
 16.549992 -3.095257 7.629899 	 -23.019993 -3.095257 3.758291 	 -3.960001 -3.095257 13.586219 	 -8.039999 -3.095257 -2.198028 	 0.550000 -3.095257 7.629899 	                    	                    	                    	
 16.549992 -3.189816 7.606599 	 -23.049994 -3.189816 3.723929 	 -3.950001 -3.189816 13.579937 	 -8.049999 -3.189816 -2.249408 	 0.550000 -3.189816 7.606599 	                    	                    	                    	
 16.549992 -3.284370 7.583098 	 -23.079994 -3.284370 3.689367 	 -3.940001 -3.284370 13.573455 	 -8.059999 -3.284370 -2.300988 	 0.550000 -3.284370 7.583098 	                    	                    	                    	
 16.549992 -3.378929 7.559399 	 -23.109993 -3.378929 3.654605 	 -3.930001 -3.378929 13.566772 	 -8.069999 -3.378929 -2.352768 	 0.550000 -3.378929 7.559399 	                    	                    	                    	
 16.549992 -3.473488 7.535499 	 -23.139994 -3.473488 3.619643 	 -3.920001 -3.473488 13.559891 	 -8.079999 -3.473488 -2.404748 	 0.550000 -3.473488 7.535499 	                    	                    	                    	
 16.549992 -3.568047 7.511398 	 -23.169992 -3.568047 3.584481 	 -3.910001 -3.568047 13.552809 	 -8.089999 -3.568047 -2.456928 	 0.550000 -3.568047 7.511398 	                    	                    	                    	
 16.549992 -3.662605 7.487098 	 -23.199993 -3.662605 3.549119 	 -3.900001 -3.662605 13.545526 	 -8.099999 -3.662605 -2.509308 	 0.550000 -3.662605 7.487098 	                    	                    	                    	
 16.549992 -3.757160 7.462598 	 -23.229994 -3.757160 3.513557 	 -3.890001 -3.757160 13.538044 	 -8.109999 -3.757160 -2.561888 	 0.550000 -3.757160 7.462598 	                    	                    	                    	
 16.549992 -3.851719 7.437898 	 -23.259993 -3.851719 3.477796 	 -3.880001 -3.851719 13.530362 	 -8.119999 -3.851719 -2.614668 	 0.550000 -3.851719 7.437898 	                    	                    	                    	
 16.549992 -3.946278 7.412997 	 -23.289993 -3.946278 3.441833 	 -3.870001 -3.946278 13.522480 	 -8.129999 -3.946278 -2.667648 	 0.550000 -3.946278 7.412997 	                    	                    	                    	
 16.549992 -4.040836 7.387897 	 -23.319994 -4.040836 3.405671 	 -3.860001 -4.040836 13.514397 	 -8.139999 -4.040836 -2.720829 	 0.550000 -4.040836 7.387897 	                    	                    	                    	
 16.549992 -4.135391 7.362597 	 -23.349993 -4.135391 3.369309 	 -3.850001 -4.135391 13.506115 	 -8.149999 -4.135391 -2.774209 	 0.550000 -4.135391 7.362597 	                    	                    	                    	
 16.549992 -4.229950 7.337096 	 -23.379993 -4.229950 3.332747 	 -3.840001 -4.229950 13.497633 	 -8.159999 -4.229950 -2.827789 	 0.550000 -4.229950 7.337096 	                    	                    	                    	
 16.549992 -4.324509 7.311397 	 -23.409992 -4.324509 3.295986 	 -3.830001 -4.324509 13.488951 	 -8.169999 -4.324509 -2.881568 	 0.550000 -4.324509 7.311397 	                    	                    	                    	
 16.549992 -4.419067 7.285496 	 -23.439993 -4.419067 3.259023 	 -3.820001 -4.419067 13.480068 	 -8.179999 -4.419067 -2.935549 	 0.550000 -4.419067 7.285496 	                    	                    	                    	
 16.549992 -4.513626 7.259396 	 -23.469994 -4.513626 3.221861 	 -3.810001 -4.513626 13.470986 	 -8.189999 -4.513626 -2.989729 	 0.550000 -4.513626 7.259396 	                    	                    	                    	
 16.549992 -4.608181 7.233095 	 -23.499992 -4.608181 3.184499 	 -3.800001 -4.608181 13.461703 	 -8.199999 -4.608181 -3.044109 	 0.550000 -4.608181 7.233095 	                    	                    	                    	
 16.549992 -4.702740 7.206595 	 -23.529993 -4.702740 3.146938 	 -3.790001 -4.702740 13.452222 	 -8.209999 -4.702740 -3.098688 	 0.550000 -4.702740 7.206595 	                    	                    	                    	
 16.549992 -4.797298 7.179895 	 -23.559994 -4.797298 3.109176 	 -3.780001 -4.797298 13.442540 	 -8.219999 -4.797298 -3.153468 	 0.550000 -4.797298 7.179895 	                    	                    	                    	
 16.549992 -4.891857 7.152995 	 -23.589993 -4.891857 3.071214 	 -3.770001 -4.891857 13.432658 	 -8.229999 -4.891857 -3.208448 	 0.550000 -4.891857 7.152995 	                    	                    	                    	
 16.549992 -4.986412 7.125895 	 -23.619993 -4.986412 3.033051 	 -3.760001 -4.986412 13.422575 	 -8.239999 -4.986412 -3.263629 	 0.550000 -4.986412 7.125895 	                    	                    	                    	
 16.549992 -5.080971 7.098595 	 -23.649992 -5.080971 2.994690 	 -3.750001 -5.080971 13.412293 	 -8.249999 -5.080971 -3.319008 	 0.550000 -5.080971 7.098595 	                    	                    	                    	
 16.549992 -5.175529 7.071095 	 -23.679993 -5.175529 2.956128 	 -3.740001 -5.175529 13.401812 	 -8.259999 -5.175529 -3.374588 	 0.550000 -5.175529 7.071095 	                    	                    	                    	
 16.549992 -5.270088 7.043394 	 -23.709993 -5.270088 2.917366 	 -3.730001 -5.270088 13.391129 	 -8.269999 -5.270088 -3.430368 	 0.550000 -5.270088 7.043394 	                    	                    	                    	
 16.549992 -5.364647 7.015494 	 -23.739992 -5.364647 2.878404 	 -3.720001 -5.364647 13.380247 	 -8.279999 -5.364647 -3.486348 	 0.550000 -5.364647 7.015494 	                    	                    	                    	
 16.549992 -5.459202 6.987393 	 -23.769993 -5.459202 2.839242 	 -3.710001 -5.459202 13.369164 	 -8.289999 -5.459202 -3.542529 	 0.550000 -5.459202 6.987393 	                    	                    	                    	
 16.549992 -5.553761 6.959093 	 -23.799994 -5.553761 2.799880 	 -3.700001 -5.553761 13.357882 	 -8.299999 -5.553761 -3.598909 	 0.550000 -5.553761 6.959093 	                    	                    	                    	
 16.549992 -5.648319 6.930593 	 -23.829992 -5.648319 2.760318 	 -3.690001 -5.648319 13.346400 	 -8.309999 -5.648319 -3.655488 	 0.550000 -5.648319 6.930593 	                    	                    	                    	
 16.549992 -5.742878 6.901893 	 -23.859993 -5.742878 2.720556 	 -3.680001 -5.742878 13.334718 	 -8.319999 -5.742878 -3.712269 	 0.550000 -5.742878 6.901893 	                    	                    	                    	
 16.549992 -5.837433 6.872993 	 -23.889992 -5.837433 2.680594 	 -3.670001 -5.837433 13.322836 	 -8.329999 -5.837433 -3.769249 	 0.550000 -5.837433 6.872993 	                    	                    	                    	
 16.549992 -5.931992 6.843893 	 -23.919992 -5.931992 2.640432 	 -3.660001 -5.931992 13.310754 	 -8.339999 -5.931992 -3.826428 	 0.550000 -5.931992 6.843893 	                    	                    	                    	
 16.549992 -6.026550 6.814592 	 -23.949993 -6.026550 2.600070 	 -3.650001 -6.026550 13.298471 	 -8.349998 -6.026550 -3.883809 	 0.550000 -6.026550 6.814592 	                    	                    	                    	
 16.549992 -6.121109 6.785092 	 -23.979992 -6.121109 2.559508 	 -3.640001 -6.121109 13.285990 	 -8.359999 -6.121109 -3.941388 	 0.550000 -6.121109 6.785092 	                    	                    	                    	
 16.549992 -6.215668 6.755392 	 -24.009993 -6.215668 2.518746 	 -3.630001 -6.215668 13.273308 	 -8.369999 -6.215668 -3.999168 	 0.550000 -6.215668 6.755392 	                    	                    	                    	
 16.549992 -6.310223 6.725492 	 -24.039993 -6.310223 2.477784 	 -3.620001 -6.310223 13.260425 	 -8.379999 -6.310223 -4.057149 	 0.550000 -6.310223 6.725492 	                    	                    	                    	
 16.549992 -6.404781 6.695392 	 -24.069992 -6.404781 2.436622 	 -3.610001 -6.404781 13.247343 	 -8.389998 -6.404781 -4.115328 	 0.550000 -6.404781 6.695392 	                    	                    	                    	
 16.549992 -6.499340 6.665092 	 -24.099993 -6.499340 2.395260 	 -3.600001 -6.499340 13.234061 	 -8.399999 -6.499340 -4.173708 	 0.550000 -6.499340 6.665092 	                    	                    	                    	
 16.549992 -6.593899 6.634591 	 -24.129992 -6.593899 2.353698 	 -3.590001 -6.593899 13.220578 	 -8.409999 -6.593899 -4.232289 	 0.550000 -6.593899 6.634591 	                    	                    	                    	
 16.549992 -6.688454 6.603891 	 -24.159992 -6.688454 2.311937 	 -3.580001 -6.688454 13.206897 	 -8.419999 -6.688454 -4.291068 	 0.550000 -6.688454 6.603891 	                    	                    	                    	
 16.549992 -6.783012 6.572990 	 -24.189993 -6.783012 2.269974 	 -3.570001 -6.783012 13.193014 	 -8.429998 -6.783012 -4.350049 	 0.550000 -6.783012 6.572990 	                    	                    	                    	
 16.549992 -6.877571 6.541891 	 -24.219992 -6.877571 2.227813 	 -3.560001 -6.877571 13.178933 	 -8.439999 -6.877571 -4.409228 	 0.550000 -6.877571 6.541891 	                    	                    	                    	
 16.549992 -6.972130 6.510590 	 -24.249992 -6.972130 2.185451 	 -3.550001 -6.972130 13.164650 	 -8.449999 -6.972130 -4.468608 	 0.550000 -6.972130 6.510590 	                    	                    	                    	
 16.549992 -7.066689 6.479090 	 -24.279993 -7.066689 2.142889 	 -3.540001 -7.066689 13.150168 	 -8.459999 -7.066689 -4.528188 	 0.550000 -7.066689 6.479090 	                    	                    	                    	
 16.549992 -7.161243 6.447389 	 -24.309992 -7.161243 2.100126 	 -3.530001 -7.161243 13.135486 	 -8.469998 -7.161243 -4.587969 	 0.550000 -7.161243 6.447389 	                    	                    	                    	
 16.549992 -7.255802 6.415490 	 -24.339993 -7.255802 2.057165 	 -3.520001 -7.255802 13.120604 	 -8.479999 -7.255802 -4.647948 	 0.550000 -7.255802 6.415490 	                    	                    	                    	
 16.549992 -7.350361 6.383389 	 -24.369991 -7.350361 2.014003 	 -3.510001 -7.350361 13.105521 	 -8.489999 -7.350361 -4.708129 	 0.550000 -7.350361 6.383389 	                    	                    	                    	
 16.549992 -7.444920 6.351089 	 -24.399992 -7.444920 1.970641 	 -3.500001 -7.444920 13.090240 	 -8.499999 -7.444920 -4.768508 	 0.550000 -7.444920 6.351089 	                    	                    	                    	
 16.549992 -7.539474 6.318589 	 -24.429993 -7.539474 1.927079 	 -3.490001 -7.539474 13.074758 	 -8.509998 -7.539474 -4.829089 	 0.550000 -7.539474 6.318589 	                    	                    	                    	
 16.549992 -7.634033 6.285888 	 -24.459991 -7.634033 1.883317 	 -3.480001 -7.634033 13.059074 	 -8.519999 -7.634033 -4.889869 	 0.550000 -7.634033 6.285888 	                    	                    	                    	
 16.549992 -7.728592 6.252988 	 -24.489992 -7.728592 1.839355 	 -3.470001 -7.728592 13.043193 	 -8.529999 -7.728592 -4.950849 	 0.550000 -7.728592 6.252988 	                    	                    	                    	
 16.549992 -7.823151 6.219888 	 -24.519993 -7.823151 1.795193 	 -3.460001 -7.823151 13.027111 	 -8.539999 -7.823151 -5.012029 	 0.550000 -7.823151 6.219888 	                    	                    	                    	
 16.549992 -7.917709 6.186588 	 -24.549994 -7.917709 1.750831 	 -3.450001 -7.917709 13.010829 	 -8.549999 -7.917709 -5.073409 	 0.550000 -7.917709 6.186588 	                    	                    	                    	
 16.549992 -8.012268 6.153086 	 -24.579994 -8.012268 1.706266 	 -3.440001 -8.012268 12.994345 	 -8.559999 -8.012268 -5.134992 	 0.550000 -8.012268 6.153086 	                    	                    	                    	
 16.549992 -8.106831 6.119385 	 -24.609995 -8.106831 1.661504 	 -3.430001 -8.106831 12.977663 	 -8.570000 -8.106831 -5.196774 	 0.550000 -8.106831 6.119385 	                    	                    	                    	
 16.549992 -8.201389 6.085484 	 -24.639996 -8.201389 1.616541 	 -3.420000 -8.201389 12.960780 	 -8.580000 -8.201389 -5.258755 	 0.550000 -8.201389 6.085484 	                    	                    	                    	
 16.549992 -8.295952 6.051383 	 -24.669996 -8.295952 1.571377 	 -3.410000 -8.295952 12.943697 	 -8.590000 -8.295952 -5.320937 	 0.550000 -8.295952 6.051383 	                    	                    	                    	
 16.549992 -8.390511 6.017083 	 -24.699997 -8.390511 1.526016 	 -3.400000 -8.390511 12.926416 	 -8.600000 -8.390511 -5.383317 	 0.550000 -8.390511 6.017083 	                    	                    	                    	
 16.549992 -8.485069 5.982581 	 -24.729998 -8.485069 1.480452 	 -3.390000 -8.485069 12.908933 	 -8.610001 -8.485069 -5.445899 	 0.550000 -8.485069 5.982581 	                    	                    	                    	
 16.549992 -8.579632 5.947881 	 -24.759998 -8.579632 1.434689 	 -3.379999 -8.579632 12.891251 	 -8.620001 -8.579632 -5.508680 	 0.550000 -8.579632 5.947881 	                    	                    	                    	
 16.549992 -8.674191 5.912978 	 -24.789999 -8.674191 1.388725 	 -3.369999 -8.674191 12.873366 	 -8.630001 -8.674191 -5.571663 	 0.550000 -8.674191 5.912978 	                    	                    	                    	
 16.549992 -8.768749 5.877877 	 -24.820000 -8.768749 1.342562 	 -3.359999 -8.768749 12.855285 	 -8.640001 -8.768749 -5.634844 	 0.550000 -8.768749 5.877877 	                    	                    	                    	
 16.549992 -8.863312 5.842577 	 -24.850000 -8.863312 1.296199 	 -3.349999 -8.863312 12.837002 	 -8.650002 -8.863312 -5.698225 	 0.550000 -8.863312 5.842577 	                    	                    	                    	
 16.549992 -8.957870 5.807075 	 -24.880001 -8.957870 1.249636 	 -3.339998 -8.957870 12.818519 	 -8.660002 -8.957870 -5.761807 	 0.550000 -8.957870 5.807075 	                    	                    	                    	
 16.549992 -9.052433 5.771375 	 -24.910002 -9.052433 1.202874 	 -3.329998 -9.052433 12.799838 	 -8.670002 -9.052433 -5.825587 	 0.550000 -9.052433 5.771375 	                    	                    	                    	
 16.549992 -9.146992 5.735474 	 -24.940002 -9.146992 1.155910 	 -3.319998 -9.146992 12.780954 	 -8.680002 -9.146992 -5.889570 	 0.550000 -9.146992 5.735474 	                    	                    	                    	
 16.549992 -9.241550 5.699373 	 -24.970003 -9.241550 1.108748 	 -3.309998 -9.241550 12.761872 	 -8.690002 -9.241550 -5.953751 	 0.550000 -9.241550 5.699373 	                    	                    	                    	
 16.549992 -9.336113 5.663071 	 -25.000004 -9.336113 1.061384 	 -3.299998 -9.336113 12.742589 	 -8.700003 -9.336113 -6.018133 	 0.550000 -9.336113 5.663071 	                    	                    	                    	
 16.549992 -9.430672 5.626570 	 -25.030005 -9.430672 1.013821 	 -3.289997 -9.430672 12.723106 	 -8.710003 -9.430672 -6.082715 	 0.550000 -9.430672 5.626570 	                    	                    	                    	
 16.549992 -9.525230 5.589869 	 -25.060005 -9.525230 0.966058 	 -3.279997 -9.525230 12.703424 	 -8.720003 -9.525230 -6.147496 	 0.550000 -9.525230 5.589869 	                    	                    	                    	
 16.549992 -9.619793 5.552968 	 -25.090006 -9.619793 0.918094 	 -3.269997 -9.619793 12.683540 	 -8.730003 -9.619793 -6.212478 	 0.550000 -9.619793 5.552968 	                    	                    	                    	
 16.549992 -9.714352 5.515866 	 -25.120007 -9.714352 0.869931 	 -3.259997 -9.714352 12.663458 	 -8.740004 -9.714352 -6.277660 	 0.550000 -9.714352 5.515866 	                    	                    	                    	
 16.549992 -9.808910 5.478566 	 -25.150007 -9.808910 0.821569 	 -3.249996 -9.808910 12.643176 	 -8.750004 -9.808910 -6.343040 	 0.550000 -9.808910 5.478566 	                    	                    	                    	
 16.549992 -9.903473 5.441064 	 -25.180008 -9.903473 0.773005 	 -3.239996 -9.903473 12.622692 	 -8.760004 -9.903473 -6.408623 	 0.550000 -9.903473 5.441064 	                    	                    	                    	
 16.549992 -9.998032 5.403364 	 -25.210009 -9.998032 0.724242 	 -3.229996 -9.998032 12.602011 	 -8.770004 -9.998032 -6.474404 	 0.550000 -9.998032 5.403364 	                    	                    	                    	
 16.549992 -10.092594 5.365461 	 -25.240009 -10.092594 0.675278 	 -3.219996 -10.092594 12.581126 	 -8.780005 -10.092594 -6.540387 	 0.550000 -10.092594 5.365461 	                    	                    	                    	
 16.549992 -10.187153 5.327360 	 -25.270010 -10.187153 0.626115 	 -3.209996 -10.187153 12.560043 	 -8.790005 -10.187153 -6.606568 	 0.550000 -10.187153 5.327360 	                    	                    	                    	
 16.549992 -10.281712 5.289058 	 -25.300011 -10.281712 0.576751 	 -3.199995 -10.281712 12.538761 	 -8.800005 -10.281712 -6.672950 	 0.550000 -10.281712 5.289058 	                    	                    	                    	
 16.549992 -10.376274 5.250559 	 -25.330011 -10.376274 0.527189 	 -3.189995 -10.376274 12.517280 	 -8.810005 -10.376274 -6.739531 	 0.550000 -10.376274 5.250559 	                    	                    	                    	
 16.549992 -10.470833 5.211857 	 -25.360012 -10.470833 0.477426 	 -3.179995 -10.470833 12.495596 	 -8.820005 -10.470833 -6.806313 	 0.550000 -10.470833 5.211857 	                    	                    	                    	
 16.549992 -10.565392 5.172955 	 -25.390013 -10.565392 0.427462 	 -3.169995 -10.565392 12.473713 	 -8.830006 -10.565392 -6.873295 	 0.550000 -10.565392 5.172955 	                    	                    	                    	
 16.549992 -10.659954 5.133854 	 -25.420013 -10.659954 0.377299 	 -3.159994 -10.659954 12.451631 	 -8.840006 -10.659954 -6.940476 	 0.550000 -10.659954 5.133854 	                    	                    	                    	
 16.549992 -10.754513 5.094553 	 -25.450014 -10.754513 0.326936 	 -3.149994 -10.754513 12.429348 	 -8.850006 -10.754513 -7.007857 	 0.550000 -10.754513 5.094553 	                    	                    	                    	
 16.549992 -10.849072 5.055052 	 -25.480015 -10.849072 0.276373 	 -3.139994 -10.849072 12.406865 	 -8.860006 -10.849072 -7.075439 	 0.550000 -10.849072 5.055052 	                    	                    	                    	
 16.549992 -10.943634 5.015351 	 -25.510015 -10.943634 0.225610 	 -3.129994 -10.943634 12.384183 	 -8.870007 -10.943634 -7.143221 	 0.550000 -10.943634 5.015351 	                    	                    	                    	
 16.549992 -11.038193 4.975450 	 -25.540016 -11.038193 0.174646 	 -3.119993 -11.038193 12.361300 	 -8.880007 -11.038193 -7.211203 	 0.550000 -11.038193 4.975450 	                    	                    	                    	
 16.549992 -11.132755 4.935348 	 -25.570017 -11.132755 0.123482 	 -3.109993 -11.132755 12.338216 	 -8.890007 -11.132755 -7.279385 	 0.550000 -11.132755 4.935348 	                    	                    	                    	
 16.549992 -11.227314 4.895046 	 -25.600018 -11.227314 0.072118 	 -3.099993 -11.227314 12.314933 	 -8.900007 -11.227314 -7.347768 	 0.550000 -11.227314 4.895046 	                    	                    	                    	
 16.549992 -11.321873 4.854545 	 -25.630018 -11.321873 0.020556 	 -3.089993 -11.321873 12.291451 	 -8.910007 -11.321873 -7.416348 	 0.550000 -11.321873 4.854545 	                    	                    	                    	
 16.549992 -11.416435 4.813844 	 -25.660019 -11.416435 -0.031207 	 -3.079993 -11.416435 12.267768 	 -8.920008 -11.416435 -7.485130 	 0.550000 -11.416435 4.813844 	                    	                    	                    	
 16.549992 -11.510994 4.772943 	 -25.690020 -11.510994 -0.083170 	 -3.069992 -11.510994 12.243886 	 -8.930008 -11.510994 -7.554111 	 0.550000 -11.510994 4.772943 	                    	                    	                    	
 16.549992 -11.605553 4.731840 	 -25.720020 -11.605553 -0.135335 	 -3.059992 -11.605553 12.219801 	 -8.940008 -11.605553 -7.623295 	 0.550000 -11.605553 4.731840 	                    	                    	                    	
 16.549992 -11.700115 4.690540 	 -25.750021 -11.700115 -0.187697 	 -3.049992 -11.700115 12.195519 	 -8.950008 -11.700115 -7.692675 	 0.550000 -11.700115 4.690540 	                    	                    	                    	
 16.549992 -11.794674 4.649039 	 -25.780022 -11.794674 -0.240261 	 -3.039992 -11.794674 12.171037 	 -8.960009 -11.794674 -7.762258 	 0.550000 -11.794674 4.649039 	                    	                    	                    	
 16.549992 -11.889236 4.607337 	 -25.810022 -11.889236 -0.293025 	 -3.029991 -11.889236 12.146353 	 -8.970009 -11.889236 -7.832040 	 0.550000 -11.889236 4.607337 	                    	                    	                    	
 16.549992 -11.983795 4.565436 	 -25.840023 -11.983795 -0.345987 	 -3.019991 -11.983795 12.121470 	 -8.980009 -11.983795 -7.902021 	 0.550000 -11.983795 4.565436 	                    	                    	                    	
 16.549992 -12.078354 4.523333 	 -25.870024 -12.078354 -0.399152 	 -3.009991 -12.078354 12.096386 	 -8.990009 -12.078354 -7.972204 	 0.550000 -12.078354 4.523333 	                    	                    	                    	
 16.549992 -12.172916 4.481032 	 -25.900024 -12.172916 -0.452515 	 -2.999991 -12.172916 12.071104 	 -9.000010 -12.172916 -8.042585 	 0.550000 -12.172916 4.481032 	                    	                    	                    	
 16.549992 -12.267475 4.438531 	 -25.930025 -12.267475 -0.506078 	 -2.989990 -12.267475 12.045621 	 -9.010010 -12.267475 -8.113168 	 0.550000 -12.267475 4.438531 	                    	                    	                    	
