# Game Session ID 
147 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    14:11:20 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 -12.159998 -6.593899 6.634591 	 -15.279990 -6.593899 2.353698 	 -0.300000 -6.593899 13.220578 	                    	                    	                    	                    	                    	
 -12.169998 -6.688454 6.603891 	 -15.309991 -6.688454 2.311937 	 -0.300000 -6.688454 13.206897 	                    	                    	                    	                    	                    	
 -12.179997 -6.783012 6.572990 	 -15.339991 -6.783012 2.269974 	 -0.300000 -6.783012 13.193014 	                    	                    	                    	                    	                    	
 -12.189998 -6.877571 6.541891 	 -15.369990 -6.877571 2.227813 	 -0.300000 -6.877571 13.178933 	                    	                    	                    	                    	                    	
 -12.199998 -6.972130 6.510590 	 -15.399990 -6.972130 2.185451 	 -0.300000 -6.972130 13.164650 	                    	                    	                    	                    	                    	
 -12.209998 -7.066689 6.479090 	 -15.429991 -7.066689 2.142889 	 -0.300000 -7.066689 13.150168 	                    	                    	                    	                    	                    	
 -12.219997 -7.161243 6.447389 	 -15.459991 -7.161243 2.100126 	 -0.300000 -7.161243 13.135486 	                    	                    	                    	                    	                    	
 -12.229998 -7.255802 6.415490 	 -15.489990 -7.255802 2.057165 	 -0.300000 -7.255802 13.120604 	                    	                    	                    	                    	                    	
 -12.239998 -7.350361 6.383389 	 -15.519990 -7.350361 2.014003 	 -0.300000 -7.350361 13.105521 	                    	                    	                    	                    	                    	
 -12.249998 -7.444920 6.351089 	 -15.549991 -7.444920 1.970641 	 -0.300000 -7.444920 13.090240 	                    	                    	                    	                    	                    	
 -12.259997 -7.539474 6.318589 	 -15.579990 -7.539474 1.927079 	 -0.300000 -7.539474 13.074758 	                    	                    	                    	                    	                    	
 -12.269998 -7.634033 6.285888 	 -15.609990 -7.634033 1.883317 	 -0.300000 -7.634033 13.059074 	                    	                    	                    	                    	                    	
 -12.279998 -7.728592 6.252988 	 -15.639990 -7.728592 1.839355 	 -0.300000 -7.728592 13.043193 	                    	                    	                    	                    	                    	
 -12.289998 -7.823151 6.219888 	 -15.669991 -7.823151 1.795193 	 -0.300000 -7.823151 13.027111 	                    	                    	                    	                    	                    	
 -12.299998 -7.917709 6.186588 	 -15.699991 -7.917709 1.750831 	 -0.300000 -7.917709 13.010829 	                    	                    	                    	                    	                    	
 -12.309999 -8.012268 6.153086 	 -15.729992 -8.012268 1.706266 	 -0.300000 -8.012268 12.994345 	                    	                    	                    	                    	                    	
 -12.319999 -8.106831 6.119385 	 -15.759993 -8.106831 1.661504 	 -0.300000 -8.106831 12.977663 	                    	                    	                    	                    	                    	
 -12.329999 -8.201389 6.085484 	 -15.789993 -8.201389 1.616541 	 -0.300000 -8.201389 12.960780 	                    	                    	                    	                    	                    	
 -12.339999 -8.295952 6.051383 	 -15.819994 -8.295952 1.571377 	 -0.300000 -8.295952 12.943697 	                    	                    	                    	                    	                    	
 -12.349999 -8.390511 6.017083 	 -15.849995 -8.390511 1.526016 	 -0.300000 -8.390511 12.926416 	                    	                    	                    	                    	                    	
 -12.360000 -8.485069 5.982581 	 -15.879995 -8.485069 1.480452 	 -0.300000 -8.485069 12.908933 	                    	                    	                    	                    	                    	
 -12.370000 -8.579632 5.947881 	 -15.909996 -8.579632 1.434689 	 -0.300000 -8.579632 12.891251 	                    	                    	                    	                    	                    	
 -12.380000 -8.674191 5.912978 	 -15.939997 -8.674191 1.388725 	 -0.300000 -8.674191 12.873366 	                    	                    	                    	                    	                    	
 -12.390000 -8.768749 5.877877 	 -15.969997 -8.768749 1.342562 	 -0.300000 -8.768749 12.855285 	                    	                    	                    	                    	                    	
 -12.400001 -8.863312 5.842577 	 -15.999998 -8.863312 1.296199 	 -0.300000 -8.863312 12.837002 	                    	                    	                    	                    	                    	
 -12.410001 -8.957870 5.807075 	 -16.029999 -8.957870 1.249636 	 -0.300000 -8.957870 12.818519 	                    	                    	                    	                    	                    	
 -12.420001 -9.052433 5.771375 	 -16.059999 -9.052433 1.202874 	 -0.300000 -9.052433 12.799838 	                    	                    	                    	                    	                    	
 -12.430001 -9.146992 5.735474 	 -16.090000 -9.146992 1.155910 	 -0.300000 -9.146992 12.780954 	                    	                    	                    	                    	                    	
 -12.440001 -9.241550 5.699373 	 -16.120001 -9.241550 1.108748 	 -0.300000 -9.241550 12.761872 	                    	                    	                    	                    	                    	
 -12.450002 -9.336113 5.663071 	 -16.150002 -9.336113 1.061384 	 -0.300000 -9.336113 12.742589 	                    	                    	                    	                    	                    	
 -12.460002 -9.430672 5.626570 	 -16.180002 -9.430672 1.013821 	 -0.300000 -9.430672 12.723106 	                    	                    	                    	                    	                    	
 -12.470002 -9.525230 5.589869 	 -16.210003 -9.525230 0.966058 	 -0.300000 -9.525230 12.703424 	                    	                    	                    	                    	                    	
 -12.480002 -9.619793 5.552968 	 -16.240004 -9.619793 0.918094 	 -0.300000 -9.619793 12.683540 	                    	                    	                    	                    	                    	
 -12.490003 -9.714352 5.515866 	 -16.270004 -9.714352 0.869931 	 -0.300000 -9.714352 12.663458 	                    	                    	                    	                    	                    	
 -12.500003 -9.808910 5.478566 	 -16.300005 -9.808910 0.821569 	 -0.300000 -9.808910 12.643176 	                    	                    	                    	                    	                    	
 -12.510003 -9.903473 5.441064 	 -16.330006 -9.903473 0.773005 	 -0.300000 -9.903473 12.622692 	                    	                    	                    	                    	                    	
 -12.520003 -9.998032 5.403364 	 -16.360006 -9.998032 0.724242 	 -0.300000 -9.998032 12.602011 	                    	                    	                    	                    	                    	
 -12.530004 -10.092594 5.365461 	 -16.390007 -10.092594 0.675278 	 -0.300000 -10.092594 12.581126 	                    	                    	                    	                    	                    	
 -12.540004 -10.187153 5.327360 	 -16.420008 -10.187153 0.626115 	 -0.300000 -10.187153 12.560043 	                    	                    	                    	                    	                    	
 -12.550004 -10.281712 5.289058 	 -16.450008 -10.281712 0.576751 	 -0.300000 -10.281712 12.538761 	                    	                    	                    	                    	                    	
 -12.560004 -10.376274 5.250559 	 -16.480009 -10.376274 0.527189 	 -0.300000 -10.376274 12.517280 	                    	                    	                    	                    	                    	
 -12.570004 -10.470833 5.211857 	 -16.510010 -10.470833 0.477426 	 -0.300000 -10.470833 12.495596 	                    	                    	                    	                    	                    	
 -12.580005 -10.565392 5.172955 	 -16.540010 -10.565392 0.427462 	 -0.300000 -10.565392 12.473713 	                    	                    	                    	                    	                    	
 -12.590005 -10.659954 5.133854 	 -16.570011 -10.659954 0.377299 	 -0.300000 -10.659954 12.451631 	                    	                    	                    	                    	                    	
 -12.600005 -10.754513 5.094553 	 -16.600012 -10.754513 0.326936 	 -0.300000 -10.754513 12.429348 	                    	                    	                    	                    	                    	
 -12.610005 -10.849072 5.055052 	 -16.630013 -10.849072 0.276373 	 -0.300000 -10.849072 12.406865 	                    	                    	                    	                    	                    	
 -12.620006 -10.943634 5.015351 	 -16.660013 -10.943634 0.225610 	 -0.300000 -10.943634 12.384183 	                    	                    	                    	                    	                    	
 -12.630006 -11.038193 4.975450 	 -16.690014 -11.038193 0.174646 	 -0.300000 -11.038193 12.361300 	                    	                    	                    	                    	                    	
 -12.640006 -11.132755 4.935348 	 -16.720015 -11.132755 0.123482 	 -0.300000 -11.132755 12.338216 	                    	                    	                    	                    	                    	
 -12.650006 -11.227314 4.895046 	 -16.750015 -11.227314 0.072118 	 -0.300000 -11.227314 12.314933 	                    	                    	                    	                    	                    	
 -12.660007 -11.321873 4.854545 	 -16.780016 -11.321873 0.020556 	 -0.300000 -11.321873 12.291451 	                    	                    	                    	                    	                    	
 -12.670007 -11.416435 4.813844 	 -16.810017 -11.416435 -0.031207 	 -0.300000 -11.416435 12.267768 	                    	                    	                    	                    	                    	
 -12.680007 -11.510994 4.772943 	 -16.840017 -11.510994 -0.083170 	 -0.300000 -11.510994 12.243886 	                    	                    	                    	                    	                    	
 -12.690007 -11.605553 4.731840 	 -16.870018 -11.605553 -0.135335 	 -0.300000 -11.605553 12.219801 	                    	                    	                    	                    	                    	
 -12.700007 -11.700115 4.690540 	 -16.900019 -11.700115 -0.187697 	 -0.300000 -11.700115 12.195519 	                    	                    	                    	                    	                    	
 -12.710008 -11.794674 4.649039 	 -16.930019 -11.794674 -0.240261 	 -0.300000 -11.794674 12.171037 	                    	                    	                    	                    	                    	
 -12.720008 -11.889236 4.607337 	 -16.960020 -11.889236 -0.293025 	 -0.300000 -11.889236 12.146353 	                    	                    	                    	                    	                    	
 -12.730008 -11.983795 4.565436 	 -16.990021 -11.983795 -0.345987 	 -0.300000 -11.983795 12.121470 	                    	                    	                    	                    	                    	
 -12.740008 -12.078354 4.523333 	 -17.020021 -12.078354 -0.399152 	 -0.300000 -12.078354 12.096386 	                    	                    	                    	                    	                    	
 -12.750009 -12.172916 4.481032 	 -17.050022 -12.172916 -0.452515 	 -0.300000 -12.172916 12.071104 	                    	                    	                    	                    	                    	
 -12.760009 -12.267475 4.438531 	 -17.080023 -12.267475 -0.506078 	 -0.300000 -12.267475 12.045621 	                    	                    	                    	                    	                    	
 -12.770009 -12.362034 4.395829 	 -17.110023 -12.362034 -0.559842 	 -0.300000 -12.362034 12.019938 	                    	                    	                    	                    	                    	
 -12.780009 -12.456596 4.352928 	 -17.140024 -12.456596 -0.613806 	 -0.300000 -12.456596 11.994055 	                    	                    	                    	                    	                    	
 -12.790009 -12.551155 4.309827 	 -17.170025 -12.551155 -0.667968 	 -0.300000 -12.551155 11.967973 	                    	                    	                    	                    	                    	
 -12.800010 -12.645714 4.266525 	 -17.200026 -12.645714 -0.722332 	 -0.300000 -12.645714 11.941689 	                    	                    	                    	                    	                    	
 -12.810010 -12.740276 4.223024 	 -17.230026 -12.740276 -0.776895 	 -0.300000 -12.740276 11.915207 	                    	                    	                    	                    	                    	
 -12.820010 -12.834835 4.179323 	 -17.260027 -12.834835 -0.831658 	 -0.300000 -12.834835 11.888524 	                    	                    	                    	                    	                    	
 -12.830010 -12.929398 4.135422 	 -17.290028 -12.929398 -0.886621 	 -0.300000 -12.929398 11.861641 	                    	                    	                    	                    	                    	
 -12.840011 -13.023956 4.091321 	 -17.320028 -13.023956 -0.941785 	 -0.300000 -13.023956 11.834558 	                    	                    	                    	                    	                    	
 -12.850011 -13.118515 4.047019 	 -17.350029 -13.118515 -0.997149 	 -0.300000 -13.118515 11.807275 	                    	                    	                    	                    	                    	
 -12.860011 -13.213078 4.002516 	 -17.380030 -13.213078 -1.052713 	 -0.300000 -13.213078 11.779791 	                    	                    	                    	                    	                    	
 -12.870011 -13.307636 3.957814 	 -17.410030 -13.307636 -1.108477 	 -0.300000 -13.307636 11.752107 	                    	                    	                    	                    	                    	
 -12.880012 -13.402195 3.912913 	 -17.440031 -13.402195 -1.164440 	 -0.300000 -13.402195 11.724225 	                    	                    	                    	                    	                    	
 -12.890012 -13.496758 3.867812 	 -17.470032 -13.496758 -1.220603 	 -0.300000 -13.496758 11.696142 	                    	                    	                    	                    	                    	
 -12.900012 -13.591316 3.822511 	 -17.500032 -13.591316 -1.276966 	 -0.300000 -13.591316 11.667859 	                    	                    	                    	                    	                    	
 -12.910012 -13.685879 3.777009 	 -17.530033 -13.685879 -1.333530 	 -0.300000 -13.685879 11.639377 	                    	                    	                    	                    	                    	
 -12.920012 -13.780437 3.731308 	 -17.560034 -13.780437 -1.390294 	 -0.300000 -13.780437 11.610693 	                    	                    	                    	                    	                    	
 -12.930013 -13.874996 3.685405 	 -17.590034 -13.874996 -1.447258 	 -0.300000 -13.874996 11.581809 	                    	                    	                    	                    	                    	
 -12.940013 -13.969559 3.639303 	 -17.620035 -13.969559 -1.504422 	 -0.300000 -13.969559 11.552726 	                    	                    	                    	                    	                    	
 -12.950013 -14.064117 3.593002 	 -17.650036 -14.064117 -1.561785 	 -0.300000 -14.064117 11.523443 	                    	                    	                    	                    	                    	
 -12.960013 -14.158676 3.546501 	 -17.680037 -14.158676 -1.619348 	 -0.300000 -14.158676 11.493960 	                    	                    	                    	                    	                    	
 -12.970014 -14.253239 3.499800 	 -17.710037 -14.253239 -1.677111 	 -0.300000 -14.253239 11.464278 	                    	                    	                    	                    	                    	
 -12.980014 -14.347797 3.452897 	 -17.740038 -14.347797 -1.735077 	 -0.300000 -14.347797 11.434393 	                    	                    	                    	                    	                    	
 -12.990014 -14.442356 3.405797 	 -17.770039 -14.442356 -1.793239 	 -0.300000 -14.442356 11.404311 	                    	                    	                    	                    	                    	
 -13.000014 -14.536919 3.358495 	 -17.800039 -14.536919 -1.851603 	 -0.300000 -14.536919 11.374027 	                    	                    	                    	                    	                    	
 -13.010015 -14.631477 3.310992 	 -17.830040 -14.631477 -1.910167 	 -0.300000 -14.631477 11.343544 	                    	                    	                    	                    	                    	
 -13.020015 -14.726040 3.263292 	 -17.860041 -14.726040 -1.968930 	 -0.300000 -14.726040 11.312861 	                    	                    	                    	                    	                    	
 -13.030015 -14.820599 3.215389 	 -17.890041 -14.820599 -2.027895 	 -0.300000 -14.820599 11.281977 	                    	                    	                    	                    	                    	
 -13.040015 -14.915157 3.167287 	 -17.920042 -14.915157 -2.087058 	 -0.300000 -14.915157 11.250895 	                    	                    	                    	                    	                    	
 -13.050015 -15.009720 3.118986 	 -17.950043 -15.009720 -2.146421 	 -0.300000 -15.009720 11.219611 	                    	                    	                    	                    	                    	
 -13.060016 -15.104279 3.070484 	 -17.980043 -15.104279 -2.205985 	 -0.300000 -15.104279 11.188128 	                    	                    	                    	                    	                    	
 -13.070016 -15.198837 3.021782 	 -18.010044 -15.198837 -2.265749 	 -0.300000 -15.198837 11.156445 	                    	                    	                    	                    	                    	
 -13.080016 -15.293400 2.972881 	 -18.040045 -15.293400 -2.325712 	 -0.300000 -15.293400 11.124562 	                    	                    	                    	                    	                    	
 -13.090016 -15.387959 2.923779 	 -18.070045 -15.387959 -2.385876 	 -0.300000 -15.387959 11.092478 	                    	                    	                    	                    	                    	
 -13.100017 -15.482517 2.874478 	 -18.100046 -15.482517 -2.446239 	 -0.300000 -15.482517 11.060196 	                    	                    	                    	                    	                    	
 -13.110017 -15.577080 2.824975 	 -18.130047 -15.577080 -2.506805 	 -0.300000 -15.577080 11.027711 	                    	                    	                    	                    	                    	
 -13.120017 -15.671638 2.775273 	 -18.160048 -15.671638 -2.567568 	 -0.300000 -15.671638 10.995028 	                    	                    	                    	                    	                    	
 -13.130017 -15.766201 2.725371 	 -18.190048 -15.766201 -2.628532 	 -0.300000 -15.766201 10.962144 	                    	                    	                    	                    	                    	
 -13.140018 -15.860760 2.675271 	 -18.220049 -15.860760 -2.689694 	 -0.300000 -15.860760 10.929063 	                    	                    	                    	                    	                    	
 -13.150018 -15.955318 2.624969 	 -18.250050 -15.955318 -2.751059 	 -0.300000 -15.955318 10.895779 	                    	                    	                    	                    	                    	
 -13.160018 -16.049881 2.574466 	 -18.280050 -16.049881 -2.812623 	 -0.300000 -16.049881 10.862294 	                    	                    	                    	                    	                    	
 -13.170018 -16.144440 2.523765 	 -18.310051 -16.144440 -2.874386 	 -0.300000 -16.144440 10.828612 	                    	                    	                    	                    	                    	
 -13.180018 -16.238998 2.472864 	 -18.340052 -16.238998 -2.936349 	 -0.300000 -16.238998 10.794729 	                    	                    	                    	                    	                    	
 -13.190019 -16.333561 2.421760 	 -18.370052 -16.333561 -2.998515 	 -0.300000 -16.333561 10.760644 	                    	                    	                    	                    	                    	
 -13.200019 -16.428120 2.370459 	 -18.400053 -16.428120 -3.060879 	 -0.300000 -16.428120 10.726361 	                    	                    	                    	                    	                    	
 -13.210019 -16.522682 2.318959 	 -18.430054 -16.522682 -3.123441 	 -0.300000 -16.522682 10.691879 	                    	                    	                    	                    	                    	
 -13.220019 -16.617241 2.267256 	 -18.460054 -16.617241 -3.186205 	 -0.300000 -16.617241 10.657195 	                    	                    	                    	                    	                    	
 -13.230020 -16.711800 2.215353 	 -18.490055 -16.711800 -3.249170 	 -0.300000 -16.711800 10.622311 	                    	                    	                    	                    	                    	
 -13.240020 -16.806362 2.163253 	 -18.520056 -16.806362 -3.312333 	 -0.300000 -16.806362 10.587229 	                    	                    	                    	                    	                    	
 -13.250020 -16.900921 2.110949 	 -18.550056 -16.900921 -3.375698 	 -0.300000 -16.900921 10.551944 	                    	                    	                    	                    	                    	
 -13.260020 -16.995480 2.058448 	 -18.580057 -16.995480 -3.439261 	 -0.300000 -16.995480 10.516460 	                    	                    	                    	                    	                    	
 -13.270020 -17.090042 2.005746 	 -18.610058 -17.090042 -3.503025 	 -0.300000 -17.090042 10.480778 	                    	                    	                    	                    	                    	
 -13.280021 -17.184601 1.952844 	 -18.640059 -17.184601 -3.566989 	 -0.300000 -17.184601 10.444894 	                    	                    	                    	                    	                    	
 -13.290021 -17.279160 1.899742 	 -18.670059 -17.279160 -3.631154 	 -0.300000 -17.279160 10.408810 	                    	                    	                    	                    	                    	
 -13.300021 -17.373722 1.846441 	 -18.700060 -17.373722 -3.695516 	 -0.300000 -17.373722 10.372528 	                    	                    	                    	                    	                    	
 -13.310021 -17.468281 1.792938 	 -18.730061 -17.468281 -3.760081 	 -0.300000 -17.468281 10.336043 	                    	                    	                    	                    	                    	
 -13.320022 -17.562843 1.739237 	 -18.760061 -17.562843 -3.824845 	 -0.300000 -17.562843 10.299360 	                    	                    	                    	                    	                    	
 -13.330022 -17.657402 1.685335 	 -18.790062 -17.657402 -3.889808 	 -0.300000 -17.657402 10.262478 	                    	                    	                    	                    	                    	
 -13.340022 -17.751961 1.631233 	 -18.820063 -17.751961 -3.954972 	 -0.300000 -17.751961 10.225394 	                    	                    	                    	                    	                    	
 -13.350022 -17.846523 1.576931 	 -18.850063 -17.846523 -4.020336 	 -0.300000 -17.846523 10.188110 	                    	                    	                    	                    	                    	
 -13.360023 -17.941082 1.522429 	 -18.880064 -17.941082 -4.085900 	 -0.300000 -17.941082 10.150626 	                    	                    	                    	                    	                    	
 -13.370023 -18.035641 1.467726 	 -18.910065 -18.035641 -4.151665 	 -0.300000 -18.035641 10.112943 	                    	                    	                    	                    	                    	
 -13.380023 -18.130203 1.412825 	 -18.940065 -18.130203 -4.217628 	 -0.300000 -18.130203 10.075060 	                    	                    	                    	                    	                    	
 -13.390023 -18.224762 1.357722 	 -18.970066 -18.224762 -4.283793 	 -0.300000 -18.224762 10.036975 	                    	                    	                    	                    	                    	
 -13.400023 -18.319324 1.302421 	 -19.000067 -18.319324 -4.350156 	 -0.300000 -18.319324 9.998693 	                    	                    	                    	                    	                    	
 -13.410024 -18.413883 1.246919 	 -19.030067 -18.413883 -4.416720 	 -0.300000 -18.413883 9.960209 	                    	                    	                    	                    	                    	
 -13.420024 -18.508442 1.191217 	 -19.060068 -18.508442 -4.483484 	 -0.300000 -18.508442 9.921525 	                    	                    	                    	                    	                    	
 -13.430024 -18.603004 1.135315 	 -19.090069 -18.603004 -4.550448 	 -0.300000 -18.603004 9.882642 	                    	                    	                    	                    	                    	
 -13.440024 -18.697563 1.079212 	 -19.120070 -18.697563 -4.617613 	 -0.300000 -18.697563 9.843557 	                    	                    	                    	                    	                    	
 -13.450025 -18.792122 1.022911 	 -19.150070 -18.792122 -4.684976 	 -0.300000 -18.792122 9.804275 	                    	                    	                    	                    	                    	
 -13.460025 -18.886684 0.966408 	 -19.180071 -18.886684 -4.752542 	 -0.300000 -18.886684 9.764791 	                    	                    	                    	                    	                    	
 -13.470025 -18.981243 0.909706 	 -19.210072 -18.981243 -4.820305 	 -0.300000 -18.981243 9.725107 	                    	                    	                    	                    	                    	
 -13.480025 -19.075802 0.852805 	 -19.240072 -19.075802 -4.888268 	 -0.300000 -19.075802 9.685224 	                    	                    	                    	                    	                    	
 -13.490026 -19.170364 0.795703 	 -19.270073 -19.170364 -4.956433 	 -0.300000 -19.170364 9.645140 	                    	                    	                    	                    	                    	
 -13.500026 -19.264923 0.738400 	 -19.300074 -19.264923 -5.024797 	 -0.300000 -19.264923 9.604856 	                    	                    	                    	                    	                    	
 -13.510026 -19.359486 0.680898 	 -19.330074 -19.359486 -5.093362 	 -0.300000 -19.359486 9.564372 	                    	                    	                    	                    	                    	
 -13.520026 -19.454044 0.623197 	 -19.360075 -19.454044 -5.162125 	 -0.300000 -19.454044 9.523689 	                    	                    	                    	                    	                    	
 -13.530026 -19.548603 0.565294 	 -19.390076 -19.548603 -5.231090 	 -0.300000 -19.548603 9.482805 	                    	                    	                    	                    	                    	
 -13.540027 -19.643166 0.507192 	 -19.420076 -19.643166 -5.300253 	 -0.300000 -19.643166 9.441722 	                    	                    	                    	                    	                    	
 -13.550027 -19.737724 0.448890 	 -19.450077 -19.737724 -5.369617 	 -0.300000 -19.737724 9.400438 	                    	                    	                    	                    	                    	
 -13.560027 -19.832283 0.390388 	 -19.480078 -19.832283 -5.439181 	 -0.300000 -19.832283 9.358955 	                    	                    	                    	                    	                    	
 -13.570027 -19.926846 0.331686 	 -19.510078 -19.926846 -5.508945 	 -0.300000 -19.926846 9.317271 	                    	                    	                    	                    	                    	
 -13.580028 -20.021404 0.272783 	 -19.540079 -20.021404 -5.578910 	 -0.300000 -20.021404 9.275387 	                    	                    	                    	                    	                    	
 -13.590028 -20.115963 0.213680 	 -19.570080 -20.115963 -5.649075 	 -0.300000 -20.115963 9.233303 	                    	                    	                    	                    	                    	
 -13.600028 -20.210526 0.154379 	 -19.600080 -20.210526 -5.719438 	 -0.300000 -20.210526 9.191020 	                    	                    	                    	                    	                    	
 -13.610028 -20.305084 0.094876 	 -19.630081 -20.305084 -5.790003 	 -0.300000 -20.305084 9.148535 	                    	                    	                    	                    	                    	
 -13.620028 -20.399647 0.035174 	 -19.660082 -20.399647 -5.860767 	 -0.300000 -20.399647 9.105851 	                    	                    	                    	                    	                    	
 -13.630029 -20.494205 -0.024728 	 -19.690083 -20.494205 -5.931731 	 -0.300000 -20.494205 9.062968 	                    	                    	                    	                    	                    	
 -13.640029 -20.588764 -0.084830 	 -19.720083 -20.588764 -6.002895 	 -0.300000 -20.588764 9.019884 	                    	                    	                    	                    	                    	
 -13.650029 -20.683327 -0.145133 	 -19.750084 -20.683327 -6.074260 	 -0.300000 -20.683327 8.976600 	                    	                    	                    	                    	                    	
 -13.660029 -20.777885 -0.205634 	 -19.780085 -20.777885 -6.145823 	 -0.300000 -20.777885 8.933118 	                    	                    	                    	                    	                    	
 -13.670030 -20.872444 -0.266337 	 -19.810085 -20.872444 -6.217588 	 -0.300000 -20.872444 8.889433 	                    	                    	                    	                    	                    	
 -13.680030 -20.967007 -0.327238 	 -19.840086 -20.967007 -6.289552 	 -0.300000 -20.967007 8.845550 	                    	                    	                    	                    	                    	
 -13.690030 -21.061565 -0.388342 	 -19.870087 -21.061565 -6.361717 	 -0.300000 -21.061565 8.801465 	                    	                    	                    	                    	                    	
 -13.700030 -21.156128 -0.449644 	 -19.900087 -21.156128 -6.434082 	 -0.300000 -21.156128 8.757181 	                    	                    	                    	                    	                    	
 -13.710031 -21.250687 -0.511146 	 -19.930088 -21.250687 -6.506646 	 -0.300000 -21.250687 8.712697 	                    	                    	                    	                    	                    	
 -13.720031 -21.345245 -0.572849 	 -19.960089 -21.345245 -6.579411 	 -0.300000 -21.345245 8.668014 	                    	                    	                    	                    	                    	
 -13.730031 -21.439808 -0.634750 	 -19.990089 -21.439808 -6.652373 	 -0.300000 -21.439808 8.623131 	                    	                    	                    	                    	                    	
 -13.740031 -21.534367 -0.696853 	 -20.020090 -21.534367 -6.725538 	 -0.300000 -21.534367 8.578046 	                    	                    	                    	                    	                    	
 -13.750031 -21.628925 -0.759155 	 -20.050091 -21.628925 -6.798902 	 -0.300000 -21.628925 8.532763 	                    	                    	                    	                    	                    	
 -13.760032 -21.723488 -0.821658 	 -20.080091 -21.723488 -6.872468 	 -0.300000 -21.723488 8.487278 	                    	                    	                    	                    	                    	
 -13.770032 -21.818047 -0.884360 	 -20.110092 -21.818047 -6.946231 	 -0.300000 -21.818047 8.441594 	                    	                    	                    	                    	                    	
 -13.780032 -21.912605 -0.947263 	 -20.140093 -21.912605 -7.020196 	 -0.300000 -21.912605 8.395710 	                    	                    	                    	                    	                    	
 -13.790032 -22.007168 -1.010365 	 -20.170094 -22.007168 -7.094360 	 -0.300000 -22.007168 8.349627 	                    	                    	                    	                    	                    	
 -13.800033 -22.101727 -1.073668 	 -20.200094 -22.101727 -7.168725 	 -0.300000 -22.101727 8.303342 	                    	                    	                    	                    	                    	
 -13.810033 -22.196289 -1.137169 	 -20.230095 -22.196289 -7.243289 	 -0.300000 -22.196289 8.256859 	                    	                    	                    	                    	                    	
 -13.820033 -22.290848 -1.200873 	 -20.260096 -22.290848 -7.318054 	 -0.300000 -22.290848 8.210175 	                    	                    	                    	                    	                    	
 -13.830033 -22.385406 -1.264774 	 -20.290096 -22.385406 -7.393018 	 -0.300000 -22.385406 8.163291 	                    	                    	                    	                    	                    	
 -13.840034 -22.479969 -1.328876 	 -20.320097 -22.479969 -7.468182 	 -0.300000 -22.479969 8.116207 	                    	                    	                    	                    	                    	
 -13.850034 -22.574528 -1.393179 	 -20.350098 -22.574528 -7.543546 	 -0.300000 -22.574528 8.068923 	                    	                    	                    	                    	                    	
 -13.860034 -22.669086 -1.457681 	 -20.380098 -22.669086 -7.619111 	 -0.300000 -22.669086 8.021440 	                    	                    	                    	                    	                    	
 -13.870034 -22.763649 -1.522384 	 -20.410099 -22.763649 -7.694875 	 -0.300000 -22.763649 7.973755 	                    	                    	                    	                    	                    	
 -13.880034 -22.858208 -1.587287 	 -20.440100 -22.858208 -7.770841 	 -0.300000 -22.858208 7.925870 	                    	                    	                    	                    	                    	
 -13.890035 -22.952770 -1.652389 	 -20.470100 -22.952770 -7.847004 	 -0.300000 -22.952770 7.877787 	                    	                    	                    	                    	                    	
 -13.900035 -23.047329 -1.717692 	 -20.500101 -23.047329 -7.923369 	 -0.300000 -23.047329 7.829502 	                    	                    	                    	                    	                    	
 -13.910035 -23.141888 -1.783194 	 -20.530102 -23.141888 -7.999934 	 -0.300000 -23.141888 7.781019 	                    	                    	                    	                    	                    	
 -13.920035 -23.236450 -1.848897 	 -20.560102 -23.236450 -8.076698 	 -0.300000 -23.236450 7.732335 	                    	                    	                    	                    	                    	
 -13.930036 -23.331009 -1.914799 	 -20.590103 -23.331009 -8.153663 	 -0.300000 -23.331009 7.683451 	                    	                    	                    	                    	                    	
 -13.940036 -23.425568 -1.980902 	 -20.620104 -23.425568 -8.230827 	 -0.300000 -23.425568 7.634367 	                    	                    	                    	                    	                    	
 -13.950036 -23.520130 -2.047203 	 -20.650105 -23.520130 -8.308190 	 -0.300000 -23.520130 7.585083 	                    	                    	                    	                    	                    	
 -13.960036 -23.614689 -2.113707 	 -20.680105 -23.614689 -8.385756 	 -0.300000 -23.614689 7.535599 	                    	                    	                    	                    	                    	
 -13.970037 -23.709248 -2.180408 	 -20.710106 -23.709248 -8.463520 	 -0.300000 -23.709248 7.485915 	                    	                    	                    	                    	                    	
 -13.980037 -23.803810 -2.247312 	 -20.740107 -23.803810 -8.541486 	 -0.300000 -23.803810 7.436030 	                    	                    	                    	                    	                    	
 -13.990037 -23.898369 -2.314415 	 -20.770107 -23.898369 -8.619650 	 -0.300000 -23.898369 7.385946 	                    	                    	                    	                    	                    	
 -14.000037 -23.992931 -2.381715 	 -20.800108 -23.992931 -8.698012 	 -0.300000 -23.992931 7.335664 	                    	                    	                    	                    	                    	
 -14.010037 -24.087490 -2.449218 	 -20.830109 -24.087490 -8.776577 	 -0.300000 -24.087490 7.285180 	                    	                    	                    	                    	                    	
