# Game Session ID 
145 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    14:9:19 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 -11.159994 -7.066689 6.479090 	 -16.479994 -7.066689 2.142889 	 0.750000 -7.066689 13.150168 	                    	                    	                    	                    	                    	
 -11.169993 -7.161243 6.447389 	 -16.509993 -7.161243 2.100126 	 0.750000 -7.161243 13.135486 	                    	                    	                    	                    	                    	
 -11.179994 -7.255802 6.415490 	 -16.539993 -7.255802 2.057165 	 0.750000 -7.255802 13.120604 	                    	                    	                    	                    	                    	
 -11.189994 -7.350361 6.383389 	 -16.569992 -7.350361 2.014003 	 0.750000 -7.350361 13.105521 	                    	                    	                    	                    	                    	
 -11.199994 -7.444920 6.351089 	 -16.599993 -7.444920 1.970641 	 0.750000 -7.444920 13.090240 	                    	                    	                    	                    	                    	
 -11.209993 -7.539474 6.318589 	 -16.629993 -7.539474 1.927079 	 0.750000 -7.539474 13.074758 	                    	                    	                    	                    	                    	
 -11.219994 -7.634033 6.285888 	 -16.659992 -7.634033 1.883317 	 0.750000 -7.634033 13.059074 	                    	                    	                    	                    	                    	
 -11.229994 -7.728592 6.252988 	 -16.689993 -7.728592 1.839355 	 0.750000 -7.728592 13.043193 	                    	                    	                    	                    	                    	
 -11.239994 -7.823151 6.219888 	 -16.719994 -7.823151 1.795193 	 0.750000 -7.823151 13.027111 	                    	                    	                    	                    	                    	
 -11.249994 -7.917709 6.186588 	 -16.749994 -7.917709 1.750831 	 0.750000 -7.917709 13.010829 	                    	                    	                    	                    	                    	
 -11.259995 -8.012268 6.153086 	 -16.779995 -8.012268 1.706266 	 0.750000 -8.012268 12.994345 	                    	                    	                    	                    	                    	
 -11.269995 -8.106831 6.119385 	 -16.809996 -8.106831 1.661504 	 0.750000 -8.106831 12.977663 	                    	                    	                    	                    	                    	
 -11.279995 -8.201389 6.085484 	 -16.839996 -8.201389 1.616541 	 0.750000 -8.201389 12.960780 	                    	                    	                    	                    	                    	
 -11.289995 -8.295952 6.051383 	 -16.869997 -8.295952 1.571377 	 0.750000 -8.295952 12.943697 	                    	                    	                    	                    	                    	
 -11.299995 -8.390511 6.017083 	 -16.899998 -8.390511 1.526016 	 0.750000 -8.390511 12.926416 	                    	                    	                    	                    	                    	
 -11.309996 -8.485069 5.982581 	 -16.929998 -8.485069 1.480452 	 0.750000 -8.485069 12.908933 	                    	                    	                    	                    	                    	
 -11.319996 -8.579632 5.947881 	 -16.959999 -8.579632 1.434689 	 0.750000 -8.579632 12.891251 	                    	                    	                    	                    	                    	
 -11.329996 -8.674191 5.912978 	 -16.990000 -8.674191 1.388725 	 0.750000 -8.674191 12.873366 	                    	                    	                    	                    	                    	
 -11.339996 -8.768749 5.877877 	 -17.020000 -8.768749 1.342562 	 0.750000 -8.768749 12.855285 	                    	                    	                    	                    	                    	
 -11.349997 -8.863312 5.842577 	 -17.050001 -8.863312 1.296199 	 0.750000 -8.863312 12.837002 	                    	                    	                    	                    	                    	
 -11.359997 -8.957870 5.807075 	 -17.080002 -8.957870 1.249636 	 0.750000 -8.957870 12.818519 	                    	                    	                    	                    	                    	
 -11.369997 -9.052433 5.771375 	 -17.110003 -9.052433 1.202874 	 0.750000 -9.052433 12.799838 	                    	                    	                    	                    	                    	
 -11.379997 -9.146992 5.735474 	 -17.140003 -9.146992 1.155910 	 0.750000 -9.146992 12.780954 	                    	                    	                    	                    	                    	
 -11.389997 -9.241550 5.699373 	 -17.170004 -9.241550 1.108748 	 0.750000 -9.241550 12.761872 	                    	                    	                    	                    	                    	
 -11.399998 -9.336113 5.663071 	 -17.200005 -9.336113 1.061384 	 0.750000 -9.336113 12.742589 	                    	                    	                    	                    	                    	
 -11.409998 -9.430672 5.626570 	 -17.230005 -9.430672 1.013821 	 0.750000 -9.430672 12.723106 	                    	                    	                    	                    	                    	
 -11.419998 -9.525230 5.589869 	 -17.260006 -9.525230 0.966058 	 0.750000 -9.525230 12.703424 	                    	                    	                    	                    	                    	
 -11.429998 -9.619793 5.552968 	 -17.290007 -9.619793 0.918094 	 0.750000 -9.619793 12.683540 	                    	                    	                    	                    	                    	
 -11.439999 -9.714352 5.515866 	 -17.320007 -9.714352 0.869931 	 0.750000 -9.714352 12.663458 	                    	                    	                    	                    	                    	
 -11.449999 -9.808910 5.478566 	 -17.350008 -9.808910 0.821569 	 0.750000 -9.808910 12.643176 	                    	                    	                    	                    	                    	
 -11.459999 -9.903473 5.441064 	 -17.380009 -9.903473 0.773005 	 0.750000 -9.903473 12.622692 	                    	                    	                    	                    	                    	
 -11.469999 -9.998032 5.403364 	 -17.410009 -9.998032 0.724242 	 0.750000 -9.998032 12.602011 	                    	                    	                    	                    	                    	
 -11.480000 -10.092594 5.365461 	 -17.440010 -10.092594 0.675278 	 0.750000 -10.092594 12.581126 	                    	                    	                    	                    	                    	
 -11.490000 -10.187153 5.327360 	 -17.470011 -10.187153 0.626115 	 0.750000 -10.187153 12.560043 	                    	                    	                    	                    	                    	
 -11.500000 -10.281712 5.289058 	 -17.500011 -10.281712 0.576751 	 0.750000 -10.281712 12.538761 	                    	                    	                    	                    	                    	
 -11.510000 -10.376274 5.250559 	 -17.530012 -10.376274 0.527189 	 0.750000 -10.376274 12.517280 	                    	                    	                    	                    	                    	
 -11.520000 -10.470833 5.211857 	 -17.560013 -10.470833 0.477426 	 0.750000 -10.470833 12.495596 	                    	                    	                    	                    	                    	
 -11.530001 -10.565392 5.172955 	 -17.590014 -10.565392 0.427462 	 0.750000 -10.565392 12.473713 	                    	                    	                    	                    	                    	
 -11.540001 -10.659954 5.133854 	 -17.620014 -10.659954 0.377299 	 0.750000 -10.659954 12.451631 	                    	                    	                    	                    	                    	
 -11.550001 -10.754513 5.094553 	 -17.650015 -10.754513 0.326936 	 0.750000 -10.754513 12.429348 	                    	                    	                    	                    	                    	
 -11.560001 -10.849072 5.055052 	 -17.680016 -10.849072 0.276373 	 0.750000 -10.849072 12.406865 	                    	                    	                    	                    	                    	
 -11.570002 -10.943634 5.015351 	 -17.710016 -10.943634 0.225610 	 0.750000 -10.943634 12.384183 	                    	                    	                    	                    	                    	
 -11.580002 -11.038193 4.975450 	 -17.740017 -11.038193 0.174646 	 0.750000 -11.038193 12.361300 	                    	                    	                    	                    	                    	
 -11.590002 -11.132755 4.935348 	 -17.770018 -11.132755 0.123482 	 0.750000 -11.132755 12.338216 	                    	                    	                    	                    	                    	
 -11.600002 -11.227314 4.895046 	 -17.800018 -11.227314 0.072118 	 0.750000 -11.227314 12.314933 	                    	                    	                    	                    	                    	
 -11.610003 -11.321873 4.854545 	 -17.830019 -11.321873 0.020556 	 0.750000 -11.321873 12.291451 	                    	                    	                    	                    	                    	
 -11.620003 -11.416435 4.813844 	 -17.860020 -11.416435 -0.031207 	 0.750000 -11.416435 12.267768 	                    	                    	                    	                    	                    	
 -11.630003 -11.510994 4.772943 	 -17.890020 -11.510994 -0.083170 	 0.750000 -11.510994 12.243886 	                    	                    	                    	                    	                    	
 -11.640003 -11.605553 4.731840 	 -17.920021 -11.605553 -0.135335 	 0.750000 -11.605553 12.219801 	                    	                    	                    	                    	                    	
 -11.650003 -11.700115 4.690540 	 -17.950022 -11.700115 -0.187697 	 0.750000 -11.700115 12.195519 	                    	                    	                    	                    	                    	
 -11.660004 -11.794674 4.649039 	 -17.980022 -11.794674 -0.240261 	 0.750000 -11.794674 12.171037 	                    	                    	                    	                    	                    	
 -11.670004 -11.889236 4.607337 	 -18.010023 -11.889236 -0.293025 	 0.750000 -11.889236 12.146353 	                    	                    	                    	                    	                    	
 -11.680004 -11.983795 4.565436 	 -18.040024 -11.983795 -0.345987 	 0.750000 -11.983795 12.121470 	                    	                    	                    	                    	                    	
 -11.690004 -12.078354 4.523333 	 -18.070024 -12.078354 -0.399152 	 0.750000 -12.078354 12.096386 	                    	                    	                    	                    	                    	
 -11.700005 -12.172916 4.481032 	 -18.100025 -12.172916 -0.452515 	 0.750000 -12.172916 12.071104 	                    	                    	                    	                    	                    	
 -11.710005 -12.267475 4.438531 	 -18.130026 -12.267475 -0.506078 	 0.750000 -12.267475 12.045621 	                    	                    	                    	                    	                    	
 -11.720005 -12.362034 4.395829 	 -18.160027 -12.362034 -0.559842 	 0.750000 -12.362034 12.019938 	                    	                    	                    	                    	                    	
 -11.730005 -12.456596 4.352928 	 -18.190027 -12.456596 -0.613806 	 0.750000 -12.456596 11.994055 	                    	                    	                    	                    	                    	
 -11.740005 -12.551155 4.309827 	 -18.220028 -12.551155 -0.667968 	 0.750000 -12.551155 11.967973 	                    	                    	                    	                    	                    	
 -11.750006 -12.645714 4.266525 	 -18.250029 -12.645714 -0.722332 	 0.750000 -12.645714 11.941689 	                    	                    	                    	                    	                    	
 -11.760006 -12.740276 4.223024 	 -18.280029 -12.740276 -0.776895 	 0.750000 -12.740276 11.915207 	                    	                    	                    	                    	                    	
 -11.770006 -12.834835 4.179323 	 -18.310030 -12.834835 -0.831658 	 0.750000 -12.834835 11.888524 	                    	                    	                    	                    	                    	
 -11.780006 -12.929398 4.135422 	 -18.340031 -12.929398 -0.886621 	 0.750000 -12.929398 11.861641 	                    	                    	                    	                    	                    	
 -11.790007 -13.023956 4.091321 	 -18.370031 -13.023956 -0.941785 	 0.750000 -13.023956 11.834558 	                    	                    	                    	                    	                    	
 -11.800007 -13.118515 4.047019 	 -18.400032 -13.118515 -0.997149 	 0.750000 -13.118515 11.807275 	                    	                    	                    	                    	                    	
 -11.810007 -13.213078 4.002516 	 -18.430033 -13.213078 -1.052713 	 0.750000 -13.213078 11.779791 	                    	                    	                    	                    	                    	
 -11.820007 -13.307636 3.957814 	 -18.460033 -13.307636 -1.108477 	 0.750000 -13.307636 11.752107 	                    	                    	                    	                    	                    	
 -11.830008 -13.402195 3.912913 	 -18.490034 -13.402195 -1.164440 	 0.750000 -13.402195 11.724225 	                    	                    	                    	                    	                    	
 -11.840008 -13.496758 3.867812 	 -18.520035 -13.496758 -1.220603 	 0.750000 -13.496758 11.696142 	                    	                    	                    	                    	                    	
 -11.850008 -13.591316 3.822511 	 -18.550035 -13.591316 -1.276966 	 0.750000 -13.591316 11.667859 	                    	                    	                    	                    	                    	
 -11.860008 -13.685879 3.777009 	 -18.580036 -13.685879 -1.333530 	 0.750000 -13.685879 11.639377 	                    	                    	                    	                    	                    	
 -11.870008 -13.780437 3.731308 	 -18.610037 -13.780437 -1.390294 	 0.750000 -13.780437 11.610693 	                    	                    	                    	                    	                    	
 -11.880009 -13.874996 3.685405 	 -18.640038 -13.874996 -1.447258 	 0.750000 -13.874996 11.581809 	                    	                    	                    	                    	                    	
 -11.890009 -13.969559 3.639303 	 -18.670038 -13.969559 -1.504422 	 0.750000 -13.969559 11.552726 	                    	                    	                    	                    	                    	
 -11.900009 -14.064117 3.593002 	 -18.700039 -14.064117 -1.561785 	 0.750000 -14.064117 11.523443 	                    	                    	                    	                    	                    	
 -11.910009 -14.158676 3.546501 	 -18.730040 -14.158676 -1.619348 	 0.750000 -14.158676 11.493960 	                    	                    	                    	                    	                    	
 -11.920010 -14.253239 3.499800 	 -18.760040 -14.253239 -1.677111 	 0.750000 -14.253239 11.464278 	                    	                    	                    	                    	                    	
 -11.930010 -14.347797 3.452897 	 -18.790041 -14.347797 -1.735077 	 0.750000 -14.347797 11.434393 	                    	                    	                    	                    	                    	
 -11.940010 -14.442356 3.405797 	 -18.820042 -14.442356 -1.793239 	 0.750000 -14.442356 11.404311 	                    	                    	                    	                    	                    	
 -11.950010 -14.536919 3.358495 	 -18.850042 -14.536919 -1.851603 	 0.750000 -14.536919 11.374027 	                    	                    	                    	                    	                    	
 -11.960011 -14.631477 3.310992 	 -18.880043 -14.631477 -1.910167 	 0.750000 -14.631477 11.343544 	                    	                    	                    	                    	                    	
 -11.970011 -14.726040 3.263292 	 -18.910044 -14.726040 -1.968930 	 0.750000 -14.726040 11.312861 	                    	                    	                    	                    	                    	
 -11.980011 -14.820599 3.215389 	 -18.940044 -14.820599 -2.027895 	 0.750000 -14.820599 11.281977 	                    	                    	                    	                    	                    	
 -11.990011 -14.915157 3.167287 	 -18.970045 -14.915157 -2.087058 	 0.750000 -14.915157 11.250895 	                    	                    	                    	                    	                    	
 -12.000011 -15.009720 3.118986 	 -19.000046 -15.009720 -2.146421 	 0.750000 -15.009720 11.219611 	                    	                    	                    	                    	                    	
 -12.010012 -15.104279 3.070484 	 -19.030046 -15.104279 -2.205985 	 0.750000 -15.104279 11.188128 	                    	                    	                    	                    	                    	
 -12.020012 -15.198837 3.021782 	 -19.060047 -15.198837 -2.265749 	 0.750000 -15.198837 11.156445 	                    	                    	                    	                    	                    	
 -12.030012 -15.293400 2.972881 	 -19.090048 -15.293400 -2.325712 	 0.750000 -15.293400 11.124562 	                    	                    	                    	                    	                    	
 -12.040012 -15.387959 2.923779 	 -19.120049 -15.387959 -2.385876 	 0.750000 -15.387959 11.092478 	                    	                    	                    	                    	                    	
 -12.050013 -15.482517 2.874478 	 -19.150049 -15.482517 -2.446239 	 0.750000 -15.482517 11.060196 	                    	                    	                    	                    	                    	
 -12.060013 -15.577080 2.824975 	 -19.180050 -15.577080 -2.506805 	 0.750000 -15.577080 11.027711 	                    	                    	                    	                    	                    	
 -12.070013 -15.671638 2.775273 	 -19.210051 -15.671638 -2.567568 	 0.750000 -15.671638 10.995028 	                    	                    	                    	                    	                    	
 -12.080013 -15.766201 2.725371 	 -19.240051 -15.766201 -2.628532 	 0.750000 -15.766201 10.962144 	                    	                    	                    	                    	                    	
 -12.090014 -15.860760 2.675271 	 -19.270052 -15.860760 -2.689694 	 0.750000 -15.860760 10.929063 	                    	                    	                    	                    	                    	
 -12.100014 -15.955318 2.624969 	 -19.300053 -15.955318 -2.751059 	 0.750000 -15.955318 10.895779 	                    	                    	                    	                    	                    	
 -12.110014 -16.049881 2.574466 	 -19.330053 -16.049881 -2.812623 	 0.750000 -16.049881 10.862294 	                    	                    	                    	                    	                    	
 -12.120014 -16.144440 2.523765 	 -19.360054 -16.144440 -2.874386 	 0.750000 -16.144440 10.828612 	                    	                    	                    	                    	                    	
 -12.130014 -16.238998 2.472864 	 -19.390055 -16.238998 -2.936349 	 0.750000 -16.238998 10.794729 	                    	                    	                    	                    	                    	
 -12.140015 -16.333561 2.421760 	 -19.420055 -16.333561 -2.998515 	 0.750000 -16.333561 10.760644 	                    	                    	                    	                    	                    	
 -12.150015 -16.428120 2.370459 	 -19.450056 -16.428120 -3.060879 	 0.750000 -16.428120 10.726361 	                    	                    	                    	                    	                    	
 -12.160015 -16.522682 2.318959 	 -19.480057 -16.522682 -3.123441 	 0.750000 -16.522682 10.691879 	                    	                    	                    	                    	                    	
 -12.170015 -16.617241 2.267256 	 -19.510057 -16.617241 -3.186205 	 0.750000 -16.617241 10.657195 	                    	                    	                    	                    	                    	
 -12.180016 -16.711800 2.215353 	 -19.540058 -16.711800 -3.249170 	 0.750000 -16.711800 10.622311 	                    	                    	                    	                    	                    	
 -12.190016 -16.806362 2.163253 	 -19.570059 -16.806362 -3.312333 	 0.750000 -16.806362 10.587229 	                    	                    	                    	                    	                    	
 -12.200016 -16.900921 2.110949 	 -19.600060 -16.900921 -3.375698 	 0.750000 -16.900921 10.551944 	                    	                    	                    	                    	                    	
 -12.210016 -16.995480 2.058448 	 -19.630060 -16.995480 -3.439261 	 0.750000 -16.995480 10.516460 	                    	                    	                    	                    	                    	
 -12.220016 -17.090042 2.005746 	 -19.660061 -17.090042 -3.503025 	 0.750000 -17.090042 10.480778 	                    	                    	                    	                    	                    	
 -12.230017 -17.184601 1.952844 	 -19.690062 -17.184601 -3.566989 	 0.750000 -17.184601 10.444894 	                    	                    	                    	                    	                    	
 -12.240017 -17.279160 1.899742 	 -19.720062 -17.279160 -3.631154 	 0.750000 -17.279160 10.408810 	                    	                    	                    	                    	                    	
 -12.250017 -17.373722 1.846441 	 -19.750063 -17.373722 -3.695516 	 0.750000 -17.373722 10.372528 	                    	                    	                    	                    	                    	
 -12.260017 -17.468281 1.792938 	 -19.780064 -17.468281 -3.760081 	 0.750000 -17.468281 10.336043 	                    	                    	                    	                    	                    	
 -12.270018 -17.562843 1.739237 	 -19.810064 -17.562843 -3.824845 	 0.750000 -17.562843 10.299360 	                    	                    	                    	                    	                    	
 -12.280018 -17.657402 1.685335 	 -19.840065 -17.657402 -3.889808 	 0.750000 -17.657402 10.262478 	                    	                    	                    	                    	                    	
 -12.290018 -17.751961 1.631233 	 -19.870066 -17.751961 -3.954972 	 0.750000 -17.751961 10.225394 	                    	                    	                    	                    	                    	
 -12.300018 -17.846523 1.576931 	 -19.900066 -17.846523 -4.020336 	 0.750000 -17.846523 10.188110 	                    	                    	                    	                    	                    	
 -12.310019 -17.941082 1.522429 	 -19.930067 -17.941082 -4.085900 	 0.750000 -17.941082 10.150626 	                    	                    	                    	                    	                    	
 -12.320019 -18.035641 1.467726 	 -19.960068 -18.035641 -4.151665 	 0.750000 -18.035641 10.112943 	                    	                    	                    	                    	                    	
 -12.330019 -18.130203 1.412825 	 -19.990068 -18.130203 -4.217628 	 0.750000 -18.130203 10.075060 	                    	                    	                    	                    	                    	
 -12.340019 -18.224762 1.357722 	 -20.020069 -18.224762 -4.283793 	 0.750000 -18.224762 10.036975 	                    	                    	                    	                    	                    	
 -12.350019 -18.319324 1.302421 	 -20.050070 -18.319324 -4.350156 	 0.750000 -18.319324 9.998693 	                    	                    	                    	                    	                    	
 -12.360020 -18.413883 1.246919 	 -20.080070 -18.413883 -4.416720 	 0.750000 -18.413883 9.960209 	                    	                    	                    	                    	                    	
 -12.370020 -18.508442 1.191217 	 -20.110071 -18.508442 -4.483484 	 0.750000 -18.508442 9.921525 	                    	                    	                    	                    	                    	
 -12.380020 -18.603004 1.135315 	 -20.140072 -18.603004 -4.550448 	 0.750000 -18.603004 9.882642 	                    	                    	                    	                    	                    	
 -12.390020 -18.697563 1.079212 	 -20.170073 -18.697563 -4.617613 	 0.750000 -18.697563 9.843557 	                    	                    	                    	                    	                    	
 -12.400021 -18.792122 1.022911 	 -20.200073 -18.792122 -4.684976 	 0.750000 -18.792122 9.804275 	                    	                    	                    	                    	                    	
 -12.410021 -18.886684 0.966408 	 -20.230074 -18.886684 -4.752542 	 0.750000 -18.886684 9.764791 	                    	                    	                    	                    	                    	
 -12.420021 -18.981243 0.909706 	 -20.260075 -18.981243 -4.820305 	 0.750000 -18.981243 9.725107 	                    	                    	                    	                    	                    	
 -12.430021 -19.075802 0.852805 	 -20.290075 -19.075802 -4.888268 	 0.750000 -19.075802 9.685224 	                    	                    	                    	                    	                    	
 -12.440022 -19.170364 0.795703 	 -20.320076 -19.170364 -4.956433 	 0.750000 -19.170364 9.645140 	                    	                    	                    	                    	                    	
 -12.450022 -19.264923 0.738400 	 -20.350077 -19.264923 -5.024797 	 0.750000 -19.264923 9.604856 	                    	                    	                    	                    	                    	
 -12.460022 -19.359486 0.680898 	 -20.380077 -19.359486 -5.093362 	 0.750000 -19.359486 9.564372 	                    	                    	                    	                    	                    	
 -12.470022 -19.454044 0.623197 	 -20.410078 -19.454044 -5.162125 	 0.750000 -19.454044 9.523689 	                    	                    	                    	                    	                    	
 -12.480022 -19.548603 0.565294 	 -20.440079 -19.548603 -5.231090 	 0.750000 -19.548603 9.482805 	                    	                    	                    	                    	                    	
 -12.490023 -19.643166 0.507192 	 -20.470079 -19.643166 -5.300253 	 0.750000 -19.643166 9.441722 	                    	                    	                    	                    	                    	
 -12.500023 -19.737724 0.448890 	 -20.500080 -19.737724 -5.369617 	 0.750000 -19.737724 9.400438 	                    	                    	                    	                    	                    	
 -12.510023 -19.832283 0.390388 	 -20.530081 -19.832283 -5.439181 	 0.750000 -19.832283 9.358955 	                    	                    	                    	                    	                    	
 -12.520023 -19.926846 0.331686 	 -20.560081 -19.926846 -5.508945 	 0.750000 -19.926846 9.317271 	                    	                    	                    	                    	                    	
 -12.530024 -20.021404 0.272783 	 -20.590082 -20.021404 -5.578910 	 0.750000 -20.021404 9.275387 	                    	                    	                    	                    	                    	
 -12.540024 -20.115963 0.213680 	 -20.620083 -20.115963 -5.649075 	 0.750000 -20.115963 9.233303 	                    	                    	                    	                    	                    	
 -12.550024 -20.210526 0.154379 	 -20.650084 -20.210526 -5.719438 	 0.750000 -20.210526 9.191020 	                    	                    	                    	                    	                    	
 -12.560024 -20.305084 0.094876 	 -20.680084 -20.305084 -5.790003 	 0.750000 -20.305084 9.148535 	                    	                    	                    	                    	                    	
 -12.570024 -20.399647 0.035174 	 -20.710085 -20.399647 -5.860767 	 0.750000 -20.399647 9.105851 	                    	                    	                    	                    	                    	
 -12.580025 -20.494205 -0.024728 	 -20.740086 -20.494205 -5.931731 	 0.750000 -20.494205 9.062968 	                    	                    	                    	                    	                    	
 -12.590025 -20.588764 -0.084830 	 -20.770086 -20.588764 -6.002895 	 0.750000 -20.588764 9.019884 	                    	                    	                    	                    	                    	
 -12.600025 -20.683327 -0.145133 	 -20.800087 -20.683327 -6.074260 	 0.750000 -20.683327 8.976600 	                    	                    	                    	                    	                    	
 -12.610025 -20.777885 -0.205634 	 -20.830088 -20.777885 -6.145823 	 0.750000 -20.777885 8.933118 	                    	                    	                    	                    	                    	
 -12.620026 -20.872444 -0.266337 	 -20.860088 -20.872444 -6.217588 	 0.750000 -20.872444 8.889433 	                    	                    	                    	                    	                    	
 -12.630026 -20.967007 -0.327238 	 -20.890089 -20.967007 -6.289552 	 0.750000 -20.967007 8.845550 	                    	                    	                    	                    	                    	
 -12.640026 -21.061565 -0.388342 	 -20.920090 -21.061565 -6.361717 	 0.750000 -21.061565 8.801465 	                    	                    	                    	                    	                    	
 -12.650026 -21.156128 -0.449644 	 -20.950090 -21.156128 -6.434082 	 0.750000 -21.156128 8.757181 	                    	                    	                    	                    	                    	
 -12.660027 -21.250687 -0.511146 	 -20.980091 -21.250687 -6.506646 	 0.750000 -21.250687 8.712697 	                    	                    	                    	                    	                    	
 -12.670027 -21.345245 -0.572849 	 -21.010092 -21.345245 -6.579411 	 0.750000 -21.345245 8.668014 	                    	                    	                    	                    	                    	
 -12.680027 -21.439808 -0.634750 	 -21.040092 -21.439808 -6.652373 	 0.750000 -21.439808 8.623131 	                    	                    	                    	                    	                    	
 -12.690027 -21.534367 -0.696853 	 -21.070093 -21.534367 -6.725538 	 0.750000 -21.534367 8.578046 	                    	                    	                    	                    	                    	
 -12.700027 -21.628925 -0.759155 	 -21.100094 -21.628925 -6.798902 	 0.750000 -21.628925 8.532763 	                    	                    	                    	                    	                    	
 -12.710028 -21.723488 -0.821658 	 -21.130095 -21.723488 -6.872468 	 0.750000 -21.723488 8.487278 	                    	                    	                    	                    	                    	
 -12.720028 -21.818047 -0.884360 	 -21.160095 -21.818047 -6.946231 	 0.750000 -21.818047 8.441594 	                    	                    	                    	                    	                    	
 -12.730028 -21.912605 -0.947263 	 -21.190096 -21.912605 -7.020196 	 0.750000 -21.912605 8.395710 	                    	                    	                    	                    	                    	
 -12.740028 -22.007168 -1.010365 	 -21.220097 -22.007168 -7.094360 	 0.750000 -22.007168 8.349627 	                    	                    	                    	                    	                    	
 -12.750029 -22.101727 -1.073668 	 -21.250097 -22.101727 -7.168725 	 0.750000 -22.101727 8.303342 	                    	                    	                    	                    	                    	
 -12.760029 -22.196289 -1.137169 	 -21.280098 -22.196289 -7.243289 	 0.750000 -22.196289 8.256859 	                    	                    	                    	                    	                    	
 -12.770029 -22.290848 -1.200873 	 -21.310099 -22.290848 -7.318054 	 0.750000 -22.290848 8.210175 	                    	                    	                    	                    	                    	
 -12.780029 -22.385406 -1.264774 	 -21.340099 -22.385406 -7.393018 	 0.750000 -22.385406 8.163291 	                    	                    	                    	                    	                    	
 -12.790030 -22.479969 -1.328876 	 -21.370100 -22.479969 -7.468182 	 0.750000 -22.479969 8.116207 	                    	                    	                    	                    	                    	
 -12.800030 -22.574528 -1.393179 	 -21.400101 -22.574528 -7.543546 	 0.750000 -22.574528 8.068923 	                    	                    	                    	                    	                    	
 -12.810030 -22.669086 -1.457681 	 -21.430101 -22.669086 -7.619111 	 0.750000 -22.669086 8.021440 	                    	                    	                    	                    	                    	
 -12.820030 -22.763649 -1.522384 	 -21.460102 -22.763649 -7.694875 	 0.750000 -22.763649 7.973755 	                    	                    	                    	                    	                    	
 -12.830030 -22.858208 -1.587287 	 -21.490103 -22.858208 -7.770841 	 0.750000 -22.858208 7.925870 	                    	                    	                    	                    	                    	
 -12.840031 -22.952770 -1.652389 	 -21.520103 -22.952770 -7.847004 	 0.750000 -22.952770 7.877787 	                    	                    	                    	                    	                    	
 -12.850031 -23.047329 -1.717692 	 -21.550104 -23.047329 -7.923369 	 0.750000 -23.047329 7.829502 	                    	                    	                    	                    	                    	
 -12.860031 -23.141888 -1.783194 	 -21.580105 -23.141888 -7.999934 	 0.750000 -23.141888 7.781019 	                    	                    	                    	                    	                    	
 -12.870031 -23.236450 -1.848897 	 -21.610106 -23.236450 -8.076698 	 0.750000 -23.236450 7.732335 	                    	                    	                    	                    	                    	
 -12.880032 -23.331009 -1.914799 	 -21.640106 -23.331009 -8.153663 	 0.750000 -23.331009 7.683451 	                    	                    	                    	                    	                    	
 -12.890032 -23.425568 -1.980902 	 -21.670107 -23.425568 -8.230827 	 0.750000 -23.425568 7.634367 	                    	                    	                    	                    	                    	
 -12.900032 -23.520130 -2.047203 	 -21.700108 -23.520130 -8.308190 	 0.750000 -23.520130 7.585083 	                    	                    	                    	                    	                    	
 -12.910032 -23.614689 -2.113707 	 -21.730108 -23.614689 -8.385756 	 0.750000 -23.614689 7.535599 	                    	                    	                    	                    	                    	
 -12.920033 -23.709248 -2.180408 	 -21.760109 -23.709248 -8.463520 	 0.750000 -23.709248 7.485915 	                    	                    	                    	                    	                    	
 -12.930033 -23.803810 -2.247312 	 -21.790110 -23.803810 -8.541486 	 0.750000 -23.803810 7.436030 	                    	                    	                    	                    	                    	
 -12.940033 -23.898369 -2.314415 	 -21.820110 -23.898369 -8.619650 	 0.750000 -23.898369 7.385946 	                    	                    	                    	                    	                    	
 -12.950033 -23.992931 -2.381715 	 -21.850111 -23.992931 -8.698012 	 0.750000 -23.992931 7.335664 	                    	                    	                    	                    	                    	
 -12.960033 -24.087490 -2.449218 	 -21.880112 -24.087490 -8.776577 	 0.750000 -24.087490 7.285180 	                    	                    	                    	                    	                    	
 -12.970034 -24.182049 -2.516923 	 -21.910112 -24.182049 -8.855344 	 0.750000 -24.182049 7.234493 	                    	                    	                    	                    	                    	
 -12.980034 -24.276611 -2.584822 	 -21.940113 -24.276611 -8.934306 	 0.750000 -24.276611 7.183612 	                    	                    	                    	                    	                    	
 -12.990034 -24.371170 -2.652928 	 -21.970114 -24.371170 -9.013474 	 0.750000 -24.371170 7.132525 	                    	                    	                    	                    	                    	
 -13.000034 -24.465729 -2.721228 	 -22.000114 -24.465729 -9.092835 	 0.750000 -24.465729 7.081243 	                    	                    	                    	                    	                    	
 -13.010035 -24.560291 -2.789731 	 -22.030115 -24.560291 -9.172400 	 0.750000 -24.560291 7.029759 	                    	                    	                    	                    	                    	
 -13.020035 -24.654850 -2.858435 	 -22.060116 -24.654850 -9.252166 	 0.750000 -24.654850 6.978073 	                    	                    	                    	                    	                    	
 -13.030035 -24.749409 -2.927338 	 -22.090117 -24.749409 -9.332131 	 0.750000 -24.749409 6.926189 	                    	                    	                    	                    	                    	
 -13.040035 -24.843971 -2.996439 	 -22.120117 -24.843971 -9.412294 	 0.750000 -24.843971 6.874106 	                    	                    	                    	                    	                    	
