# Game Session ID 
141 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:55:22 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 15.549997 26.785030 4.975589 	 -12.539998 26.785030 4.599490 	 -8.120002 26.785030 5.554204 	 -3.880000 26.785030 4.020876 	 -0.450000 26.785030 4.975589 	                    	                    	                    	
 15.549997 26.690472 5.015489 	 -12.569998 26.690472 4.628328 	 -8.110002 26.690472 5.611121 	 -3.890000 26.690472 4.032696 	 -0.450000 26.690472 5.015489 	                    	                    	                    	
 15.549997 26.595915 5.055189 	 -12.599998 26.595915 4.656966 	 -8.100001 26.595915 5.667839 	 -3.900000 26.595915 4.044315 	 -0.450000 26.595915 5.055189 	                    	                    	                    	
 15.549997 26.501356 5.094688 	 -12.629998 26.501356 4.685404 	 -8.090002 26.501356 5.724357 	 -3.910000 26.501356 4.055736 	 -0.450000 26.501356 5.094688 	                    	                    	                    	
 15.549997 26.406799 5.133988 	 -12.659998 26.406799 4.713642 	 -8.080002 26.406799 5.780674 	 -3.920000 26.406799 4.066955 	 -0.450000 26.406799 5.133988 	                    	                    	                    	
 15.549997 26.312241 5.173088 	 -12.689998 26.312241 4.741680 	 -8.070002 26.312241 5.836792 	 -3.930000 26.312241 4.077975 	 -0.450000 26.312241 5.173088 	                    	                    	                    	
 15.549997 26.217682 5.211987 	 -12.719998 26.217682 4.769517 	 -8.060001 26.217682 5.892710 	 -3.940000 26.217682 4.088795 	 -0.450000 26.217682 5.211987 	                    	                    	                    	
 15.549997 26.123125 5.250687 	 -12.749998 26.123125 4.797155 	 -8.050002 26.123125 5.948428 	 -3.950000 26.123125 4.099415 	 -0.450000 26.123125 5.250687 	                    	                    	                    	
 15.549997 26.028568 5.289186 	 -12.779998 26.028568 4.824594 	 -8.040002 26.028568 6.003945 	 -3.960000 26.028568 4.109835 	 -0.450000 26.028568 5.289186 	                    	                    	                    	
 15.549997 25.934010 5.327486 	 -12.809998 25.934010 4.851831 	 -8.030002 25.934010 6.059263 	 -3.970000 25.934010 4.120055 	 -0.450000 25.934010 5.327486 	                    	                    	                    	
 15.549997 25.839451 5.365586 	 -12.839998 25.839451 4.878869 	 -8.020001 25.839451 6.114381 	 -3.980000 25.839451 4.130075 	 -0.450000 25.839451 5.365586 	                    	                    	                    	
 15.549997 25.744894 5.403486 	 -12.869998 25.744894 4.905707 	 -8.010002 25.744894 6.169299 	 -3.990000 25.744894 4.139894 	 -0.450000 25.744894 5.403486 	                    	                    	                    	
 15.549997 25.650335 5.441185 	 -12.899998 25.650335 4.932345 	 -8.000002 25.650335 6.224016 	 -4.000000 25.650335 4.149514 	 -0.450000 25.650335 5.441185 	                    	                    	                    	
 15.549997 25.555779 5.478685 	 -12.929997 25.555779 4.958783 	 -7.990002 25.555779 6.278534 	 -4.010000 25.555779 4.158934 	 -0.450000 25.555779 5.478685 	                    	                    	                    	
 15.549997 25.461220 5.515985 	 -12.959998 25.461220 4.985021 	 -7.980002 25.461220 6.332851 	 -4.020000 25.461220 4.168154 	 -0.450000 25.461220 5.515985 	                    	                    	                    	
 15.549997 25.366661 5.553084 	 -12.989998 25.366661 5.011059 	 -7.970002 25.366661 6.386970 	 -4.030000 25.366661 4.177174 	 -0.450000 25.366661 5.553084 	                    	                    	                    	
 15.549997 25.272104 5.589984 	 -13.019998 25.272104 5.036897 	 -7.960002 25.272104 6.440887 	 -4.040000 25.272104 4.185994 	 -0.450000 25.272104 5.589984 	                    	                    	                    	
 15.549997 25.177546 5.626684 	 -13.049997 25.177546 5.062535 	 -7.950002 25.177546 6.494605 	 -4.050000 25.177546 4.194613 	 -0.450000 25.177546 5.626684 	                    	                    	                    	
 15.549997 25.082989 5.663183 	 -13.079998 25.082989 5.087973 	 -7.940002 25.082989 6.548122 	 -4.060000 25.082989 4.203033 	 -0.450000 25.082989 5.663183 	                    	                    	                    	
 15.549997 24.988430 5.699483 	 -13.109998 24.988430 5.113211 	 -7.930002 24.988430 6.601440 	 -4.070000 24.988430 4.211253 	 -0.450000 24.988430 5.699483 	                    	                    	                    	
 15.549997 24.893873 5.735583 	 -13.139997 24.893873 5.138248 	 -7.920002 24.893873 6.654558 	 -4.080000 24.893873 4.219273 	 -0.450000 24.893873 5.735583 	                    	                    	                    	
 15.549997 24.799314 5.771482 	 -13.169997 24.799314 5.163086 	 -7.910002 24.799314 6.707476 	 -4.090000 24.799314 4.227093 	 -0.450000 24.799314 5.771482 	                    	                    	                    	
 15.549997 24.704758 5.807182 	 -13.199998 24.704758 5.187725 	 -7.900002 24.704758 6.760193 	 -4.100000 24.704758 4.234713 	 -0.450000 24.704758 5.807182 	                    	                    	                    	
 15.549997 24.610199 5.842681 	 -13.229998 24.610199 5.212162 	 -7.890002 24.610199 6.812711 	 -4.110000 24.610199 4.242133 	 -0.450000 24.610199 5.842681 	                    	                    	                    	
 15.549997 24.515640 5.877981 	 -13.259997 24.515640 5.236400 	 -7.880002 24.515640 6.865029 	 -4.120000 24.515640 4.249353 	 -0.450000 24.515640 5.877981 	                    	                    	                    	
 15.549997 24.421083 5.913081 	 -13.289997 24.421083 5.260438 	 -7.870002 24.421083 6.917147 	 -4.130000 24.421083 4.256372 	 -0.450000 24.421083 5.913081 	                    	                    	                    	
 15.549997 24.326525 5.947981 	 -13.319998 24.326525 5.284276 	 -7.860002 24.326525 6.969064 	 -4.140000 24.326525 4.263193 	 -0.450000 24.326525 5.947981 	                    	                    	                    	
 15.549997 24.231968 5.982680 	 -13.349998 24.231968 5.307914 	 -7.850002 24.231968 7.020782 	 -4.150000 24.231968 4.269812 	 -0.450000 24.231968 5.982680 	                    	                    	                    	
 15.549997 24.137409 6.017180 	 -13.379997 24.137409 5.331352 	 -7.840002 24.137409 7.072300 	 -4.160000 24.137409 4.276232 	 -0.450000 24.137409 6.017180 	                    	                    	                    	
 15.549997 24.042852 6.051480 	 -13.409997 24.042852 5.354590 	 -7.830002 24.042852 7.123618 	 -4.170000 24.042852 4.282452 	 -0.450000 24.042852 6.051480 	                    	                    	                    	
 15.549997 23.948294 6.085579 	 -13.439998 23.948294 5.377628 	 -7.820002 23.948294 7.174735 	 -4.180000 23.948294 4.288472 	 -0.450000 23.948294 6.085579 	                    	                    	                    	
 15.549997 23.853737 6.119479 	 -13.469997 23.853737 5.400466 	 -7.810002 23.853737 7.225653 	 -4.190000 23.853737 4.294292 	 -0.450000 23.853737 6.119479 	                    	                    	                    	
 15.549997 23.759178 6.153179 	 -13.499997 23.759178 5.423104 	 -7.800002 23.759178 7.276371 	 -4.200000 23.759178 4.299912 	 -0.450000 23.759178 6.153179 	                    	                    	                    	
 15.549997 23.664619 6.186678 	 -13.529997 23.664619 5.445541 	 -7.790002 23.664619 7.326889 	 -4.210000 23.664619 4.305332 	 -0.450000 23.664619 6.186678 	                    	                    	                    	
 15.549997 23.570063 6.219978 	 -13.559998 23.570063 5.467780 	 -7.780002 23.570063 7.377206 	 -4.220000 23.570063 4.310552 	 -0.450000 23.570063 6.219978 	                    	                    	                    	
 15.549997 23.475506 6.253078 	 -13.589997 23.475506 5.489818 	 -7.770002 23.475506 7.427324 	 -4.230000 23.475506 4.315571 	 -0.450000 23.475506 6.253078 	                    	                    	                    	
 15.549997 23.380947 6.285977 	 -13.619997 23.380947 5.511655 	 -7.760002 23.380947 7.477242 	 -4.240000 23.380947 4.320391 	 -0.450000 23.380947 6.285977 	                    	                    	                    	
 15.549997 23.286388 6.318677 	 -13.649997 23.286388 5.533293 	 -7.750002 23.286388 7.526959 	 -4.250000 23.286388 4.325011 	 -0.450000 23.286388 6.318677 	                    	                    	                    	
 15.549997 23.191832 6.351177 	 -13.679997 23.191832 5.554731 	 -7.740002 23.191832 7.576477 	 -4.260000 23.191832 4.329431 	 -0.450000 23.191832 6.351177 	                    	                    	                    	
 15.549997 23.097273 6.383476 	 -13.709997 23.097273 5.575969 	 -7.730002 23.097273 7.625795 	 -4.270000 23.097273 4.333651 	 -0.450000 23.097273 6.383476 	                    	                    	                    	
 15.549997 23.002716 6.415576 	 -13.739997 23.002716 5.597007 	 -7.720002 23.002716 7.674912 	 -4.280000 23.002716 4.337671 	 -0.450000 23.002716 6.415576 	                    	                    	                    	
 15.549997 22.908157 6.447475 	 -13.769997 22.908157 5.617845 	 -7.710002 22.908157 7.723830 	 -4.290000 22.908157 4.341491 	 -0.450000 22.908157 6.447475 	                    	                    	                    	
 15.549997 22.813599 6.479176 	 -13.799997 22.813599 5.638483 	 -7.700002 22.813599 7.772548 	 -4.300000 22.813599 4.345110 	 -0.450000 22.813599 6.479176 	                    	                    	                    	
 15.549997 22.719042 6.510675 	 -13.829997 22.719042 5.658921 	 -7.690002 22.719042 7.821066 	 -4.310000 22.719042 4.348530 	 -0.450000 22.719042 6.510675 	                    	                    	                    	
 15.549997 22.624485 6.541975 	 -13.859997 22.624485 5.679159 	 -7.680002 22.624485 7.869383 	 -4.320000 22.624485 4.351750 	 -0.450000 22.624485 6.541975 	                    	                    	                    	
 15.549997 22.529926 6.573074 	 -13.889997 22.529926 5.699197 	 -7.670002 22.529926 7.917501 	 -4.330000 22.529926 4.354770 	 -0.450000 22.529926 6.573074 	                    	                    	                    	
 15.549997 22.435368 6.603974 	 -13.919997 22.435368 5.719035 	 -7.660002 22.435368 7.965419 	 -4.340000 22.435368 4.357590 	 -0.450000 22.435368 6.603974 	                    	                    	                    	
 15.549997 22.340811 6.634674 	 -13.949997 22.340811 5.738673 	 -7.650002 22.340811 8.013137 	 -4.350000 22.340811 4.360210 	 -0.450000 22.340811 6.634674 	                    	                    	                    	
 15.549997 22.246252 6.665174 	 -13.979997 22.246252 5.758111 	 -7.640002 22.246252 8.060655 	 -4.360000 22.246252 4.362630 	 -0.450000 22.246252 6.665174 	                    	                    	                    	
 15.549997 22.151695 6.695473 	 -14.009996 22.151695 5.777349 	 -7.630002 22.151695 8.107972 	 -4.370000 22.151695 4.364850 	 -0.450000 22.151695 6.695473 	                    	                    	                    	
 15.549997 22.057137 6.725573 	 -14.039997 22.057137 5.796387 	 -7.620002 22.057137 8.155089 	 -4.380000 22.057137 4.366869 	 -0.450000 22.057137 6.725573 	                    	                    	                    	
 15.549997 21.962578 6.755472 	 -14.069997 21.962578 5.815225 	 -7.610002 21.962578 8.202007 	 -4.390000 21.962578 4.368690 	 -0.450000 21.962578 6.755472 	                    	                    	                    	
 15.549997 21.868021 6.785172 	 -14.099997 21.868021 5.833862 	 -7.600002 21.868021 8.248725 	 -4.400000 21.868021 4.370309 	 -0.450000 21.868021 6.785172 	                    	                    	                    	
 15.549997 21.773464 6.814672 	 -14.129996 21.773464 5.852300 	 -7.590002 21.773464 8.295243 	 -4.410000 21.773464 4.371729 	 -0.450000 21.773464 6.814672 	                    	                    	                    	
 15.549997 21.678905 6.843971 	 -14.159997 21.678905 5.870538 	 -7.580002 21.678905 8.341560 	 -4.420000 21.678905 4.372949 	 -0.450000 21.678905 6.843971 	                    	                    	                    	
 15.549997 21.584347 6.873071 	 -14.189997 21.584347 5.888576 	 -7.570002 21.584347 8.387678 	 -4.430000 21.584347 4.373969 	 -0.450000 21.584347 6.873071 	                    	                    	                    	
 15.549997 21.489790 6.901971 	 -14.219996 21.489790 5.906414 	 -7.560002 21.489790 8.433597 	 -4.440000 21.489790 4.374789 	 -0.450000 21.489790 6.901971 	                    	                    	                    	
 15.549997 21.395231 6.930670 	 -14.249996 21.395231 5.924052 	 -7.550002 21.395231 8.479314 	 -4.450000 21.395231 4.375409 	 -0.450000 21.395231 6.930670 	                    	                    	                    	
 15.549997 21.300674 6.959170 	 -14.279997 21.300674 5.941490 	 -7.540002 21.300674 8.524832 	 -4.460000 21.300674 4.375829 	 -0.450000 21.300674 6.959170 	                    	                    	                    	
 15.549997 21.206116 6.987470 	 -14.309997 21.206116 5.958728 	 -7.530002 21.206116 8.570149 	 -4.470000 21.206116 4.376049 	 -0.450000 21.206116 6.987470 	                    	                    	                    	
 15.549997 21.111557 7.015570 	 -14.339996 21.111557 5.975766 	 -7.520002 21.111557 8.615267 	 -4.480000 21.111557 4.376069 	 -0.450000 21.111557 7.015570 	                    	                    	                    	
 15.549997 21.017000 7.043469 	 -14.369996 21.017000 5.992604 	 -7.510002 21.017000 8.660185 	 -4.490000 21.017000 4.375888 	 -0.450000 21.017000 7.043469 	                    	                    	                    	
 15.549997 20.922443 7.071169 	 -14.399997 20.922443 6.009242 	 -7.500002 20.922443 8.704903 	 -4.500000 20.922443 4.375508 	 -0.450000 20.922443 7.071169 	                    	                    	                    	
 15.549997 20.827885 7.098669 	 -14.429996 20.827885 6.025680 	 -7.490002 20.827885 8.749420 	 -4.510000 20.827885 4.374928 	 -0.450000 20.827885 7.098669 	                    	                    	                    	
 15.549997 20.733326 7.125968 	 -14.459996 20.733326 6.041918 	 -7.480002 20.733326 8.793738 	 -4.520000 20.733326 4.374148 	 -0.450000 20.733326 7.125968 	                    	                    	                    	
 15.549997 20.638769 7.153068 	 -14.489996 20.638769 6.057956 	 -7.470002 20.638769 8.837855 	 -4.530000 20.638769 4.373168 	 -0.450000 20.638769 7.153068 	                    	                    	                    	
 15.549997 20.544212 7.179967 	 -14.519997 20.544212 6.073793 	 -7.460002 20.544212 8.881773 	 -4.540000 20.544212 4.371988 	 -0.450000 20.544212 7.179967 	                    	                    	                    	
 15.549997 20.449654 7.206667 	 -14.549996 20.449654 6.089432 	 -7.450002 20.449654 8.925491 	 -4.550000 20.449654 4.370608 	 -0.450000 20.449654 7.206667 	                    	                    	                    	
 15.549997 20.355095 7.233167 	 -14.579996 20.355095 6.104869 	 -7.440002 20.355095 8.969009 	 -4.560000 20.355095 4.369028 	 -0.450000 20.355095 7.233167 	                    	                    	                    	
 15.549997 20.260536 7.259467 	 -14.609997 20.260536 6.120108 	 -7.430002 20.260536 9.012327 	 -4.570000 20.260536 4.367248 	 -0.450000 20.260536 7.259467 	                    	                    	                    	
 15.549997 20.165977 7.285566 	 -14.639997 20.165977 6.135146 	 -7.420002 20.165977 9.055445 	 -4.580000 20.165977 4.365267 	 -0.450000 20.165977 7.285566 	                    	                    	                    	
 15.549997 20.071421 7.311466 	 -14.669996 20.071421 6.149983 	 -7.410002 20.071421 9.098362 	 -4.590000 20.071421 4.363087 	 -0.450000 20.071421 7.311466 	                    	                    	                    	
 15.549997 19.976864 7.337166 	 -14.699996 19.976864 6.164621 	 -7.400002 19.976864 9.141080 	 -4.600000 19.976864 4.360707 	 -0.450000 19.976864 7.337166 	                    	                    	                    	
 15.549997 19.882305 7.362666 	 -14.729997 19.882305 6.179060 	 -7.390002 19.882305 9.183598 	 -4.610000 19.882305 4.358127 	 -0.450000 19.882305 7.362666 	                    	                    	                    	
 15.549997 19.787746 7.387965 	 -14.759996 19.787746 6.193297 	 -7.380002 19.787746 9.225916 	 -4.620000 19.787746 4.355347 	 -0.450000 19.787746 7.387965 	                    	                    	                    	
 15.549997 19.693190 7.413065 	 -14.789996 19.693190 6.207335 	 -7.370002 19.693190 9.268033 	 -4.630000 19.693190 4.352367 	 -0.450000 19.693190 7.413065 	                    	                    	                    	
 15.549997 19.598633 7.437964 	 -14.819996 19.598633 6.221173 	 -7.360003 19.598633 9.309951 	 -4.640000 19.598633 4.349187 	 -0.450000 19.598633 7.437964 	                    	                    	                    	
 15.549997 19.504074 7.462664 	 -14.849997 19.504074 6.234811 	 -7.350002 19.504074 9.351668 	 -4.650000 19.504074 4.345807 	 -0.450000 19.504074 7.462664 	                    	                    	                    	
 15.549997 19.409515 7.487164 	 -14.879996 19.409515 6.248249 	 -7.340003 19.409515 9.393187 	 -4.660000 19.409515 4.342227 	 -0.450000 19.409515 7.487164 	                    	                    	                    	
 15.549997 19.314959 7.511464 	 -14.909996 19.314959 6.261487 	 -7.330002 19.314959 9.434505 	 -4.670000 19.314959 4.338447 	 -0.450000 19.314959 7.511464 	                    	                    	                    	
 15.549997 19.220400 7.535563 	 -14.939996 19.220400 6.274525 	 -7.320003 19.220400 9.475622 	 -4.680000 19.220400 4.334466 	 -0.450000 19.220400 7.535563 	                    	                    	                    	
 15.549997 19.125843 7.559463 	 -14.969996 19.125843 6.287363 	 -7.310002 19.125843 9.516540 	 -4.690000 19.125843 4.330286 	 -0.450000 19.125843 7.559463 	                    	                    	                    	
 15.549997 19.031284 7.583163 	 -14.999996 19.031284 6.300001 	 -7.300003 19.031284 9.557258 	 -4.700000 19.031284 4.325906 	 -0.450000 19.031284 7.583163 	                    	                    	                    	
 15.549997 18.936726 7.606662 	 -15.029996 18.936726 6.312438 	 -7.290002 18.936726 9.597775 	 -4.710000 18.936726 4.321326 	 -0.450000 18.936726 7.606662 	                    	                    	                    	
 15.549997 18.842169 7.629962 	 -15.059996 18.842169 6.324677 	 -7.280003 18.842169 9.638093 	 -4.720000 18.842169 4.316546 	 -0.450000 18.842169 7.629962 	                    	                    	                    	
 15.549997 18.747612 7.653062 	 -15.089996 18.747612 6.336715 	 -7.270002 18.747612 9.678211 	 -4.730000 18.747612 4.311566 	 -0.450000 18.747612 7.653062 	                    	                    	                    	
 15.549997 18.653053 7.675961 	 -15.119996 18.653053 6.348553 	 -7.260003 18.653053 9.718128 	 -4.740000 18.653053 4.306386 	 -0.450000 18.653053 7.675961 	                    	                    	                    	
 15.549997 18.558495 7.698661 	 -15.149996 18.558495 6.360190 	 -7.250002 18.558495 9.757846 	 -4.750000 18.558495 4.301006 	 -0.450000 18.558495 7.698661 	                    	                    	                    	
 15.549997 18.463938 7.721161 	 -15.179996 18.463938 6.371628 	 -7.240003 18.463938 9.797364 	 -4.760000 18.463938 4.295425 	 -0.450000 18.463938 7.721161 	                    	                    	                    	
 15.549997 18.369379 7.743461 	 -15.209996 18.369379 6.382866 	 -7.230002 18.369379 9.836681 	 -4.770000 18.369379 4.289646 	 -0.450000 18.369379 7.743461 	                    	                    	                    	
 15.549997 18.274822 7.765560 	 -15.239996 18.274822 6.393904 	 -7.220003 18.274822 9.875799 	 -4.780000 18.274822 4.283665 	 -0.450000 18.274822 7.765560 	                    	                    	                    	
 15.549997 18.180264 7.787460 	 -15.269996 18.180264 6.404742 	 -7.210002 18.180264 9.914717 	 -4.789999 18.180264 4.277485 	 -0.450000 18.180264 7.787460 	                    	                    	                    	
 15.549997 18.085705 7.809160 	 -15.299995 18.085705 6.415380 	 -7.200003 18.085705 9.953435 	 -4.800000 18.085705 4.271105 	 -0.450000 18.085705 7.809160 	                    	                    	                    	
 15.549997 17.991148 7.830659 	 -15.329996 17.991148 6.425818 	 -7.190002 17.991148 9.991953 	 -4.809999 17.991148 4.264525 	 -0.450000 17.991148 7.830659 	                    	                    	                    	
 15.549997 17.896591 7.851959 	 -15.359996 17.896591 6.436056 	 -7.180003 17.896591 10.030271 	 -4.820000 17.896591 4.257745 	 -0.450000 17.896591 7.851959 	                    	                    	                    	
 15.549997 17.802032 7.873058 	 -15.389996 17.802032 6.446094 	 -7.170002 17.802032 10.068388 	 -4.829999 17.802032 4.250765 	 -0.450000 17.802032 7.873058 	                    	                    	                    	
 15.549997 17.707474 7.893958 	 -15.419995 17.707474 6.455932 	 -7.160003 17.707474 10.106306 	 -4.840000 17.707474 4.243585 	 -0.450000 17.707474 7.893958 	                    	                    	                    	
 15.549997 17.612917 7.914658 	 -15.449996 17.612917 6.465570 	 -7.150002 17.612917 10.144024 	 -4.849999 17.612917 4.236205 	 -0.450000 17.612917 7.914658 	                    	                    	                    	
 15.549997 17.518360 7.935158 	 -15.479996 17.518360 6.475008 	 -7.140003 17.518360 10.181541 	 -4.860000 17.518360 4.228624 	 -0.450000 17.518360 7.935158 	                    	                    	                    	
 15.549997 17.423801 7.955457 	 -15.509995 17.423801 6.484246 	 -7.130002 17.423801 10.218859 	 -4.869999 17.423801 4.220844 	 -0.450000 17.423801 7.955457 	                    	                    	                    	
 15.549997 17.329243 7.975557 	 -15.539995 17.329243 6.493284 	 -7.120003 17.329243 10.255977 	 -4.880000 17.329243 4.212864 	 -0.450000 17.329243 7.975557 	                    	                    	                    	
 15.549997 17.234684 7.995457 	 -15.569996 17.234684 6.502122 	 -7.110003 17.234684 10.292894 	 -4.889999 17.234684 4.204684 	 -0.450000 17.234684 7.995457 	                    	                    	                    	
 15.549997 17.140127 8.015157 	 -15.599996 17.140127 6.510760 	 -7.100003 17.140127 10.329613 	 -4.900000 17.140127 4.196304 	 -0.450000 17.140127 8.015157 	                    	                    	                    	
 15.549997 17.045570 8.034657 	 -15.629995 17.045570 6.519198 	 -7.090003 17.045570 10.366130 	 -4.909999 17.045570 4.187724 	 -0.450000 17.045570 8.034657 	                    	                    	                    	
 15.549997 16.951012 8.053956 	 -15.659995 16.951012 6.527436 	 -7.080003 16.951012 10.402448 	 -4.920000 16.951012 4.178944 	 -0.450000 16.951012 8.053956 	                    	                    	                    	
 15.549997 16.856453 8.073055 	 -15.689996 16.856453 6.535474 	 -7.070003 16.856453 10.438565 	 -4.929999 16.856453 4.169964 	 -0.450000 16.856453 8.073055 	                    	                    	                    	
 15.549997 16.761896 8.091955 	 -15.719995 16.761896 6.543312 	 -7.060003 16.761896 10.474483 	 -4.940000 16.761896 4.160784 	 -0.450000 16.761896 8.091955 	                    	                    	                    	
 15.549997 16.667339 8.110655 	 -15.749995 16.667339 6.550950 	 -7.050003 16.667339 10.510201 	 -4.949999 16.667339 4.151404 	 -0.450000 16.667339 8.110655 	                    	                    	                    	
 15.549997 16.572781 8.129154 	 -15.779995 16.572781 6.558387 	 -7.040003 16.572781 10.545719 	 -4.960000 16.572781 4.141823 	 -0.450000 16.572781 8.129154 	                    	                    	                    	
 15.549997 16.478222 8.147454 	 -15.809996 16.478222 6.565626 	 -7.030003 16.478222 10.581037 	 -4.969999 16.478222 4.132043 	 -0.450000 16.478222 8.147454 	                    	                    	                    	
 15.549997 16.383663 8.165554 	 -15.839995 16.383663 6.572663 	 -7.020003 16.383663 10.616155 	 -4.980000 16.383663 4.122063 	 -0.450000 16.383663 8.165554 	                    	                    	                    	
 15.549997 16.289106 8.183454 	 -15.869995 16.289106 6.579501 	 -7.010003 16.289106 10.651073 	 -4.989999 16.289106 4.111883 	 -0.450000 16.289106 8.183454 	                    	                    	                    	
 15.549997 16.194550 8.201154 	 -15.899995 16.194550 6.586139 	 -7.000003 16.194550 10.685790 	 -5.000000 16.194550 4.101503 	 -0.450000 16.194550 8.201154 	                    	                    	                    	
 15.549997 16.099991 8.218653 	 -15.929996 16.099991 6.592577 	 -6.990003 16.099991 10.720307 	 -5.009999 16.099991 4.090923 	 -0.450000 16.099991 8.218653 	                    	                    	                    	
 15.549997 16.005432 8.235953 	 -15.959995 16.005432 6.598815 	 -6.980003 16.005432 10.754625 	 -5.020000 16.005432 4.080143 	 -0.450000 16.005432 8.235953 	                    	                    	                    	
 15.549997 15.910875 8.253053 	 -15.989995 15.910875 6.604853 	 -6.970003 15.910875 10.788743 	 -5.029999 15.910875 4.069163 	 -0.450000 15.910875 8.253053 	                    	                    	                    	
 15.549997 15.816318 8.269952 	 -16.019995 15.816318 6.610691 	 -6.960003 15.816318 10.822660 	 -5.039999 15.816318 4.057983 	 -0.450000 15.816318 8.269952 	                    	                    	                    	
 15.549997 15.721760 8.286652 	 -16.049995 15.721760 6.616329 	 -6.950003 15.721760 10.856379 	 -5.049999 15.721760 4.046603 	 -0.450000 15.721760 8.286652 	                    	                    	                    	
 15.549997 15.627201 8.303151 	 -16.079994 15.627201 6.621767 	 -6.940003 15.627201 10.889896 	 -5.059999 15.627201 4.035023 	 -0.450000 15.627201 8.303151 	                    	                    	                    	
 15.549997 15.532643 8.319451 	 -16.109995 15.532643 6.627005 	 -6.930003 15.532643 10.923214 	 -5.069999 15.532643 4.023242 	 -0.450000 15.532643 8.319451 	                    	                    	                    	
 15.549997 15.438086 8.335551 	 -16.139996 15.438086 6.632043 	 -6.920003 15.438086 10.956332 	 -5.079999 15.438086 4.011262 	 -0.450000 15.438086 8.335551 	                    	                    	                    	
 15.549997 15.343528 8.351451 	 -16.169994 15.343528 6.636881 	 -6.910003 15.343528 10.989249 	 -5.089999 15.343528 3.999082 	 -0.450000 15.343528 8.351451 	                    	                    	                    	
 15.549997 15.248970 8.367150 	 -16.199995 15.248970 6.641519 	 -6.900003 15.248970 11.021968 	 -5.099999 15.248970 3.986702 	 -0.450000 15.248970 8.367150 	                    	                    	                    	
 15.549997 15.154412 8.382650 	 -16.229996 15.154412 6.645957 	 -6.890003 15.154412 11.054485 	 -5.109999 15.154412 3.974122 	 -0.450000 15.154412 8.382650 	                    	                    	                    	
 15.549997 15.059855 8.397950 	 -16.259995 15.059855 6.650195 	 -6.880003 15.059855 11.086803 	 -5.119999 15.059855 3.961342 	 -0.450000 15.059855 8.397950 	                    	                    	                    	
 15.549997 14.965297 8.413050 	 -16.289995 14.965297 6.654233 	 -6.870003 14.965297 11.118920 	 -5.129999 14.965297 3.948362 	 -0.450000 14.965297 8.413050 	                    	                    	                    	
 15.549997 14.870739 8.427949 	 -16.319994 14.870739 6.658071 	 -6.860003 14.870739 11.150838 	 -5.139999 14.870739 3.935182 	 -0.450000 14.870739 8.427949 	                    	                    	                    	
 15.549997 14.776180 8.442649 	 -16.349995 14.776180 6.661709 	 -6.850003 14.776180 11.182556 	 -5.149999 14.776180 3.921802 	 -0.450000 14.776180 8.442649 	                    	                    	                    	
 15.549997 14.681623 8.457149 	 -16.379995 14.681623 6.665147 	 -6.840003 14.681623 11.214074 	 -5.159999 14.681623 3.908222 	 -0.450000 14.681623 8.457149 	                    	                    	                    	
 15.549997 14.587065 8.471448 	 -16.409994 14.587065 6.668385 	 -6.830003 14.587065 11.245392 	 -5.169999 14.587065 3.894442 	 -0.450000 14.587065 8.471448 	                    	                    	                    	
 15.549997 14.492507 8.485548 	 -16.439995 14.492507 6.671423 	 -6.820003 14.492507 11.276509 	 -5.179999 14.492507 3.880462 	 -0.450000 14.492507 8.485548 	                    	                    	                    	
 15.549997 14.397949 8.499448 	 -16.469995 14.397949 6.674261 	 -6.810003 14.397949 11.307427 	 -5.189999 14.397949 3.866282 	 -0.450000 14.397949 8.499448 	                    	                    	                    	
 15.549997 14.303391 8.513147 	 -16.499994 14.303391 6.676898 	 -6.800003 14.303391 11.338145 	 -5.199999 14.303391 3.851902 	 -0.450000 14.303391 8.513147 	                    	                    	                    	
 15.549997 14.208834 8.526648 	 -16.529995 14.208834 6.679337 	 -6.790003 14.208834 11.368663 	 -5.209999 14.208834 3.837322 	 -0.450000 14.208834 8.526648 	                    	                    	                    	
 15.549997 14.114276 8.539947 	 -16.559994 14.114276 6.681575 	 -6.780003 14.114276 11.398980 	 -5.219999 14.114276 3.822541 	 -0.450000 14.114276 8.539947 	                    	                    	                    	
 15.549997 14.019718 8.553046 	 -16.589994 14.019718 6.683612 	 -6.770003 14.019718 11.429098 	 -5.229999 14.019718 3.807561 	 -0.450000 14.019718 8.553046 	                    	                    	                    	
 15.549997 13.925159 8.565946 	 -16.619995 13.925159 6.685451 	 -6.760003 13.925159 11.459016 	 -5.239999 13.925159 3.792381 	 -0.450000 13.925159 8.565946 	                    	                    	                    	
 15.549997 13.830603 8.578646 	 -16.649994 13.830603 6.687088 	 -6.750003 13.830603 11.488734 	 -5.249999 13.830603 3.777001 	 -0.450000 13.830603 8.578646 	                    	                    	                    	
 15.549997 13.736044 8.591146 	 -16.679995 13.736044 6.688527 	 -6.740003 13.736044 11.518251 	 -5.259999 13.736044 3.761421 	 -0.450000 13.736044 8.591146 	                    	                    	                    	
