# Game Session ID 
144 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    14:8:35 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 -11.509995 -7.066689 6.479090 	 -16.129992 -7.066689 2.142889 	 0.400000 -7.066689 13.150168 	                    	                    	                    	                    	                    	
 -11.519995 -7.161243 6.447389 	 -16.159992 -7.161243 2.100126 	 0.400000 -7.161243 13.135486 	                    	                    	                    	                    	                    	
 -11.529995 -7.255802 6.415490 	 -16.189991 -7.255802 2.057165 	 0.400000 -7.255802 13.120604 	                    	                    	                    	                    	                    	
 -11.539995 -7.350361 6.383389 	 -16.219992 -7.350361 2.014003 	 0.400000 -7.350361 13.105521 	                    	                    	                    	                    	                    	
 -11.549995 -7.444920 6.351089 	 -16.249992 -7.444920 1.970641 	 0.400000 -7.444920 13.090240 	                    	                    	                    	                    	                    	
 -11.559995 -7.539474 6.318589 	 -16.279991 -7.539474 1.927079 	 0.400000 -7.539474 13.074758 	                    	                    	                    	                    	                    	
 -11.569995 -7.634033 6.285888 	 -16.309992 -7.634033 1.883317 	 0.400000 -7.634033 13.059074 	                    	                    	                    	                    	                    	
 -11.579995 -7.728592 6.252988 	 -16.339991 -7.728592 1.839355 	 0.400000 -7.728592 13.043193 	                    	                    	                    	                    	                    	
 -11.589995 -7.823151 6.219888 	 -16.369991 -7.823151 1.795193 	 0.400000 -7.823151 13.027111 	                    	                    	                    	                    	                    	
 -11.599996 -7.917709 6.186588 	 -16.399992 -7.917709 1.750831 	 0.400000 -7.917709 13.010829 	                    	                    	                    	                    	                    	
 -11.609996 -8.012268 6.153086 	 -16.429993 -8.012268 1.706266 	 0.400000 -8.012268 12.994345 	                    	                    	                    	                    	                    	
 -11.619996 -8.106831 6.119385 	 -16.459993 -8.106831 1.661504 	 0.400000 -8.106831 12.977663 	                    	                    	                    	                    	                    	
 -11.629996 -8.201389 6.085484 	 -16.489994 -8.201389 1.616541 	 0.400000 -8.201389 12.960780 	                    	                    	                    	                    	                    	
 -11.639997 -8.295952 6.051383 	 -16.519995 -8.295952 1.571377 	 0.400000 -8.295952 12.943697 	                    	                    	                    	                    	                    	
 -11.649997 -8.390511 6.017083 	 -16.549995 -8.390511 1.526016 	 0.400000 -8.390511 12.926416 	                    	                    	                    	                    	                    	
 -11.659997 -8.485069 5.982581 	 -16.579996 -8.485069 1.480452 	 0.400000 -8.485069 12.908933 	                    	                    	                    	                    	                    	
 -11.669997 -8.579632 5.947881 	 -16.609997 -8.579632 1.434689 	 0.400000 -8.579632 12.891251 	                    	                    	                    	                    	                    	
 -11.679997 -8.674191 5.912978 	 -16.639997 -8.674191 1.388725 	 0.400000 -8.674191 12.873366 	                    	                    	                    	                    	                    	
 -11.689998 -8.768749 5.877877 	 -16.669998 -8.768749 1.342562 	 0.400000 -8.768749 12.855285 	                    	                    	                    	                    	                    	
 -11.699998 -8.863312 5.842577 	 -16.699999 -8.863312 1.296199 	 0.400000 -8.863312 12.837002 	                    	                    	                    	                    	                    	
 -11.709998 -8.957870 5.807075 	 -16.730000 -8.957870 1.249636 	 0.400000 -8.957870 12.818519 	                    	                    	                    	                    	                    	
 -11.719998 -9.052433 5.771375 	 -16.760000 -9.052433 1.202874 	 0.400000 -9.052433 12.799838 	                    	                    	                    	                    	                    	
 -11.729999 -9.146992 5.735474 	 -16.790001 -9.146992 1.155910 	 0.400000 -9.146992 12.780954 	                    	                    	                    	                    	                    	
 -11.739999 -9.241550 5.699373 	 -16.820002 -9.241550 1.108748 	 0.400000 -9.241550 12.761872 	                    	                    	                    	                    	                    	
 -11.749999 -9.336113 5.663071 	 -16.850002 -9.336113 1.061384 	 0.400000 -9.336113 12.742589 	                    	                    	                    	                    	                    	
 -11.759999 -9.430672 5.626570 	 -16.880003 -9.430672 1.013821 	 0.400000 -9.430672 12.723106 	                    	                    	                    	                    	                    	
 -11.770000 -9.525230 5.589869 	 -16.910004 -9.525230 0.966058 	 0.400000 -9.525230 12.703424 	                    	                    	                    	                    	                    	
 -11.780000 -9.619793 5.552968 	 -16.940004 -9.619793 0.918094 	 0.400000 -9.619793 12.683540 	                    	                    	                    	                    	                    	
 -11.790000 -9.714352 5.515866 	 -16.970005 -9.714352 0.869931 	 0.400000 -9.714352 12.663458 	                    	                    	                    	                    	                    	
 -11.800000 -9.808910 5.478566 	 -17.000006 -9.808910 0.821569 	 0.400000 -9.808910 12.643176 	                    	                    	                    	                    	                    	
 -11.810000 -9.903473 5.441064 	 -17.030006 -9.903473 0.773005 	 0.400000 -9.903473 12.622692 	                    	                    	                    	                    	                    	
 -11.820001 -9.998032 5.403364 	 -17.060007 -9.998032 0.724242 	 0.400000 -9.998032 12.602011 	                    	                    	                    	                    	                    	
 -11.830001 -10.092594 5.365461 	 -17.090008 -10.092594 0.675278 	 0.400000 -10.092594 12.581126 	                    	                    	                    	                    	                    	
 -11.840001 -10.187153 5.327360 	 -17.120008 -10.187153 0.626115 	 0.400000 -10.187153 12.560043 	                    	                    	                    	                    	                    	
 -11.850001 -10.281712 5.289058 	 -17.150009 -10.281712 0.576751 	 0.400000 -10.281712 12.538761 	                    	                    	                    	                    	                    	
 -11.860002 -10.376274 5.250559 	 -17.180010 -10.376274 0.527189 	 0.400000 -10.376274 12.517280 	                    	                    	                    	                    	                    	
 -11.870002 -10.470833 5.211857 	 -17.210011 -10.470833 0.477426 	 0.400000 -10.470833 12.495596 	                    	                    	                    	                    	                    	
 -11.880002 -10.565392 5.172955 	 -17.240011 -10.565392 0.427462 	 0.400000 -10.565392 12.473713 	                    	                    	                    	                    	                    	
 -11.890002 -10.659954 5.133854 	 -17.270012 -10.659954 0.377299 	 0.400000 -10.659954 12.451631 	                    	                    	                    	                    	                    	
 -11.900002 -10.754513 5.094553 	 -17.300013 -10.754513 0.326936 	 0.400000 -10.754513 12.429348 	                    	                    	                    	                    	                    	
 -11.910003 -10.849072 5.055052 	 -17.330013 -10.849072 0.276373 	 0.400000 -10.849072 12.406865 	                    	                    	                    	                    	                    	
 -11.920003 -10.943634 5.015351 	 -17.360014 -10.943634 0.225610 	 0.400000 -10.943634 12.384183 	                    	                    	                    	                    	                    	
 -11.930003 -11.038193 4.975450 	 -17.390015 -11.038193 0.174646 	 0.400000 -11.038193 12.361300 	                    	                    	                    	                    	                    	
 -11.940003 -11.132755 4.935348 	 -17.420015 -11.132755 0.123482 	 0.400000 -11.132755 12.338216 	                    	                    	                    	                    	                    	
 -11.950004 -11.227314 4.895046 	 -17.450016 -11.227314 0.072118 	 0.400000 -11.227314 12.314933 	                    	                    	                    	                    	                    	
 -11.960004 -11.321873 4.854545 	 -17.480017 -11.321873 0.020556 	 0.400000 -11.321873 12.291451 	                    	                    	                    	                    	                    	
 -11.970004 -11.416435 4.813844 	 -17.510017 -11.416435 -0.031207 	 0.400000 -11.416435 12.267768 	                    	                    	                    	                    	                    	
 -11.980004 -11.510994 4.772943 	 -17.540018 -11.510994 -0.083170 	 0.400000 -11.510994 12.243886 	                    	                    	                    	                    	                    	
 -11.990005 -11.605553 4.731840 	 -17.570019 -11.605553 -0.135335 	 0.400000 -11.605553 12.219801 	                    	                    	                    	                    	                    	
 -12.000005 -11.700115 4.690540 	 -17.600019 -11.700115 -0.187697 	 0.400000 -11.700115 12.195519 	                    	                    	                    	                    	                    	
 -12.010005 -11.794674 4.649039 	 -17.630020 -11.794674 -0.240261 	 0.400000 -11.794674 12.171037 	                    	                    	                    	                    	                    	
 -12.020005 -11.889236 4.607337 	 -17.660021 -11.889236 -0.293025 	 0.400000 -11.889236 12.146353 	                    	                    	                    	                    	                    	
 -12.030005 -11.983795 4.565436 	 -17.690022 -11.983795 -0.345987 	 0.400000 -11.983795 12.121470 	                    	                    	                    	                    	                    	
 -12.040006 -12.078354 4.523333 	 -17.720022 -12.078354 -0.399152 	 0.400000 -12.078354 12.096386 	                    	                    	                    	                    	                    	
 -12.050006 -12.172916 4.481032 	 -17.750023 -12.172916 -0.452515 	 0.400000 -12.172916 12.071104 	                    	                    	                    	                    	                    	
 -12.060006 -12.267475 4.438531 	 -17.780024 -12.267475 -0.506078 	 0.400000 -12.267475 12.045621 	                    	                    	                    	                    	                    	
 -12.070006 -12.362034 4.395829 	 -17.810024 -12.362034 -0.559842 	 0.400000 -12.362034 12.019938 	                    	                    	                    	                    	                    	
 -12.080007 -12.456596 4.352928 	 -17.840025 -12.456596 -0.613806 	 0.400000 -12.456596 11.994055 	                    	                    	                    	                    	                    	
 -12.090007 -12.551155 4.309827 	 -17.870026 -12.551155 -0.667968 	 0.400000 -12.551155 11.967973 	                    	                    	                    	                    	                    	
 -12.100007 -12.645714 4.266525 	 -17.900026 -12.645714 -0.722332 	 0.400000 -12.645714 11.941689 	                    	                    	                    	                    	                    	
 -12.110007 -12.740276 4.223024 	 -17.930027 -12.740276 -0.776895 	 0.400000 -12.740276 11.915207 	                    	                    	                    	                    	                    	
 -12.120008 -12.834835 4.179323 	 -17.960028 -12.834835 -0.831658 	 0.400000 -12.834835 11.888524 	                    	                    	                    	                    	                    	
 -12.130008 -12.929398 4.135422 	 -17.990028 -12.929398 -0.886621 	 0.400000 -12.929398 11.861641 	                    	                    	                    	                    	                    	
 -12.140008 -13.023956 4.091321 	 -18.020029 -13.023956 -0.941785 	 0.400000 -13.023956 11.834558 	                    	                    	                    	                    	                    	
 -12.150008 -13.118515 4.047019 	 -18.050030 -13.118515 -0.997149 	 0.400000 -13.118515 11.807275 	                    	                    	                    	                    	                    	
 -12.160008 -13.213078 4.002516 	 -18.080030 -13.213078 -1.052713 	 0.400000 -13.213078 11.779791 	                    	                    	                    	                    	                    	
 -12.170009 -13.307636 3.957814 	 -18.110031 -13.307636 -1.108477 	 0.400000 -13.307636 11.752107 	                    	                    	                    	                    	                    	
 -12.180009 -13.402195 3.912913 	 -18.140032 -13.402195 -1.164440 	 0.400000 -13.402195 11.724225 	                    	                    	                    	                    	                    	
 -12.190009 -13.496758 3.867812 	 -18.170033 -13.496758 -1.220603 	 0.400000 -13.496758 11.696142 	                    	                    	                    	                    	                    	
 -12.200009 -13.591316 3.822511 	 -18.200033 -13.591316 -1.276966 	 0.400000 -13.591316 11.667859 	                    	                    	                    	                    	                    	
 -12.210010 -13.685879 3.777009 	 -18.230034 -13.685879 -1.333530 	 0.400000 -13.685879 11.639377 	                    	                    	                    	                    	                    	
 -12.220010 -13.780437 3.731308 	 -18.260035 -13.780437 -1.390294 	 0.400000 -13.780437 11.610693 	                    	                    	                    	                    	                    	
 -12.230010 -13.874996 3.685405 	 -18.290035 -13.874996 -1.447258 	 0.400000 -13.874996 11.581809 	                    	                    	                    	                    	                    	
 -12.240010 -13.969559 3.639303 	 -18.320036 -13.969559 -1.504422 	 0.400000 -13.969559 11.552726 	                    	                    	                    	                    	                    	
 -12.250010 -14.064117 3.593002 	 -18.350037 -14.064117 -1.561785 	 0.400000 -14.064117 11.523443 	                    	                    	                    	                    	                    	
 -12.260011 -14.158676 3.546501 	 -18.380037 -14.158676 -1.619348 	 0.400000 -14.158676 11.493960 	                    	                    	                    	                    	                    	
 -12.270011 -14.253239 3.499800 	 -18.410038 -14.253239 -1.677111 	 0.400000 -14.253239 11.464278 	                    	                    	                    	                    	                    	
 -12.280011 -14.347797 3.452897 	 -18.440039 -14.347797 -1.735077 	 0.400000 -14.347797 11.434393 	                    	                    	                    	                    	                    	
 -12.290011 -14.442356 3.405797 	 -18.470039 -14.442356 -1.793239 	 0.400000 -14.442356 11.404311 	                    	                    	                    	                    	                    	
 -12.300012 -14.536919 3.358495 	 -18.500040 -14.536919 -1.851603 	 0.400000 -14.536919 11.374027 	                    	                    	                    	                    	                    	
 -12.310012 -14.631477 3.310992 	 -18.530041 -14.631477 -1.910167 	 0.400000 -14.631477 11.343544 	                    	                    	                    	                    	                    	
 -12.320012 -14.726040 3.263292 	 -18.560041 -14.726040 -1.968930 	 0.400000 -14.726040 11.312861 	                    	                    	                    	                    	                    	
 -12.330012 -14.820599 3.215389 	 -18.590042 -14.820599 -2.027895 	 0.400000 -14.820599 11.281977 	                    	                    	                    	                    	                    	
 -12.340013 -14.915157 3.167287 	 -18.620043 -14.915157 -2.087058 	 0.400000 -14.915157 11.250895 	                    	                    	                    	                    	                    	
 -12.350013 -15.009720 3.118986 	 -18.650043 -15.009720 -2.146421 	 0.400000 -15.009720 11.219611 	                    	                    	                    	                    	                    	
 -12.360013 -15.104279 3.070484 	 -18.680044 -15.104279 -2.205985 	 0.400000 -15.104279 11.188128 	                    	                    	                    	                    	                    	
 -12.370013 -15.198837 3.021782 	 -18.710045 -15.198837 -2.265749 	 0.400000 -15.198837 11.156445 	                    	                    	                    	                    	                    	
 -12.380013 -15.293400 2.972881 	 -18.740046 -15.293400 -2.325712 	 0.400000 -15.293400 11.124562 	                    	                    	                    	                    	                    	
 -12.390014 -15.387959 2.923779 	 -18.770046 -15.387959 -2.385876 	 0.400000 -15.387959 11.092478 	                    	                    	                    	                    	                    	
 -12.400014 -15.482517 2.874478 	 -18.800047 -15.482517 -2.446239 	 0.400000 -15.482517 11.060196 	                    	                    	                    	                    	                    	
 -12.410014 -15.577080 2.824975 	 -18.830048 -15.577080 -2.506805 	 0.400000 -15.577080 11.027711 	                    	                    	                    	                    	                    	
 -12.420014 -15.671638 2.775273 	 -18.860048 -15.671638 -2.567568 	 0.400000 -15.671638 10.995028 	                    	                    	                    	                    	                    	
 -12.430015 -15.766201 2.725371 	 -18.890049 -15.766201 -2.628532 	 0.400000 -15.766201 10.962144 	                    	                    	                    	                    	                    	
 -12.440015 -15.860760 2.675271 	 -18.920050 -15.860760 -2.689694 	 0.400000 -15.860760 10.929063 	                    	                    	                    	                    	                    	
 -12.450015 -15.955318 2.624969 	 -18.950050 -15.955318 -2.751059 	 0.400000 -15.955318 10.895779 	                    	                    	                    	                    	                    	
 -12.460015 -16.049881 2.574466 	 -18.980051 -16.049881 -2.812623 	 0.400000 -16.049881 10.862294 	                    	                    	                    	                    	                    	
 -12.470016 -16.144440 2.523765 	 -19.010052 -16.144440 -2.874386 	 0.400000 -16.144440 10.828612 	                    	                    	                    	                    	                    	
 -12.480016 -16.238998 2.472864 	 -19.040052 -16.238998 -2.936349 	 0.400000 -16.238998 10.794729 	                    	                    	                    	                    	                    	
 -12.490016 -16.333561 2.421760 	 -19.070053 -16.333561 -2.998515 	 0.400000 -16.333561 10.760644 	                    	                    	                    	                    	                    	
 -12.500016 -16.428120 2.370459 	 -19.100054 -16.428120 -3.060879 	 0.400000 -16.428120 10.726361 	                    	                    	                    	                    	                    	
 -12.510016 -16.522682 2.318959 	 -19.130054 -16.522682 -3.123441 	 0.400000 -16.522682 10.691879 	                    	                    	                    	                    	                    	
 -12.520017 -16.617241 2.267256 	 -19.160055 -16.617241 -3.186205 	 0.400000 -16.617241 10.657195 	                    	                    	                    	                    	                    	
 -12.530017 -16.711800 2.215353 	 -19.190056 -16.711800 -3.249170 	 0.400000 -16.711800 10.622311 	                    	                    	                    	                    	                    	
 -12.540017 -16.806362 2.163253 	 -19.220057 -16.806362 -3.312333 	 0.400000 -16.806362 10.587229 	                    	                    	                    	                    	                    	
 -12.550017 -16.900921 2.110949 	 -19.250057 -16.900921 -3.375698 	 0.400000 -16.900921 10.551944 	                    	                    	                    	                    	                    	
 -12.560018 -16.995480 2.058448 	 -19.280058 -16.995480 -3.439261 	 0.400000 -16.995480 10.516460 	                    	                    	                    	                    	                    	
 -12.570018 -17.090042 2.005746 	 -19.310059 -17.090042 -3.503025 	 0.400000 -17.090042 10.480778 	                    	                    	                    	                    	                    	
 -12.580018 -17.184601 1.952844 	 -19.340059 -17.184601 -3.566989 	 0.400000 -17.184601 10.444894 	                    	                    	                    	                    	                    	
 -12.590018 -17.279160 1.899742 	 -19.370060 -17.279160 -3.631154 	 0.400000 -17.279160 10.408810 	                    	                    	                    	                    	                    	
 -12.600019 -17.373722 1.846441 	 -19.400061 -17.373722 -3.695516 	 0.400000 -17.373722 10.372528 	                    	                    	                    	                    	                    	
 -12.610019 -17.468281 1.792938 	 -19.430061 -17.468281 -3.760081 	 0.400000 -17.468281 10.336043 	                    	                    	                    	                    	                    	
 -12.620019 -17.562843 1.739237 	 -19.460062 -17.562843 -3.824845 	 0.400000 -17.562843 10.299360 	                    	                    	                    	                    	                    	
 -12.630019 -17.657402 1.685335 	 -19.490063 -17.657402 -3.889808 	 0.400000 -17.657402 10.262478 	                    	                    	                    	                    	                    	
 -12.640019 -17.751961 1.631233 	 -19.520063 -17.751961 -3.954972 	 0.400000 -17.751961 10.225394 	                    	                    	                    	                    	                    	
 -12.650020 -17.846523 1.576931 	 -19.550064 -17.846523 -4.020336 	 0.400000 -17.846523 10.188110 	                    	                    	                    	                    	                    	
 -12.660020 -17.941082 1.522429 	 -19.580065 -17.941082 -4.085900 	 0.400000 -17.941082 10.150626 	                    	                    	                    	                    	                    	
 -12.670020 -18.035641 1.467726 	 -19.610065 -18.035641 -4.151665 	 0.400000 -18.035641 10.112943 	                    	                    	                    	                    	                    	
 -12.680020 -18.130203 1.412825 	 -19.640066 -18.130203 -4.217628 	 0.400000 -18.130203 10.075060 	                    	                    	                    	                    	                    	
 -12.690021 -18.224762 1.357722 	 -19.670067 -18.224762 -4.283793 	 0.400000 -18.224762 10.036975 	                    	                    	                    	                    	                    	
 -12.700021 -18.319324 1.302421 	 -19.700068 -18.319324 -4.350156 	 0.400000 -18.319324 9.998693 	                    	                    	                    	                    	                    	
 -12.710021 -18.413883 1.246919 	 -19.730068 -18.413883 -4.416720 	 0.400000 -18.413883 9.960209 	                    	                    	                    	                    	                    	
 -12.720021 -18.508442 1.191217 	 -19.760069 -18.508442 -4.483484 	 0.400000 -18.508442 9.921525 	                    	                    	                    	                    	                    	
 -12.730021 -18.603004 1.135315 	 -19.790070 -18.603004 -4.550448 	 0.400000 -18.603004 9.882642 	                    	                    	                    	                    	                    	
 -12.740022 -18.697563 1.079212 	 -19.820070 -18.697563 -4.617613 	 0.400000 -18.697563 9.843557 	                    	                    	                    	                    	                    	
 -12.750022 -18.792122 1.022911 	 -19.850071 -18.792122 -4.684976 	 0.400000 -18.792122 9.804275 	                    	                    	                    	                    	                    	
 -12.760022 -18.886684 0.966408 	 -19.880072 -18.886684 -4.752542 	 0.400000 -18.886684 9.764791 	                    	                    	                    	                    	                    	
 -12.770022 -18.981243 0.909706 	 -19.910072 -18.981243 -4.820305 	 0.400000 -18.981243 9.725107 	                    	                    	                    	                    	                    	
 -12.780023 -19.075802 0.852805 	 -19.940073 -19.075802 -4.888268 	 0.400000 -19.075802 9.685224 	                    	                    	                    	                    	                    	
 -12.790023 -19.170364 0.795703 	 -19.970074 -19.170364 -4.956433 	 0.400000 -19.170364 9.645140 	                    	                    	                    	                    	                    	
 -12.800023 -19.264923 0.738400 	 -20.000074 -19.264923 -5.024797 	 0.400000 -19.264923 9.604856 	                    	                    	                    	                    	                    	
 -12.810023 -19.359486 0.680898 	 -20.030075 -19.359486 -5.093362 	 0.400000 -19.359486 9.564372 	                    	                    	                    	                    	                    	
 -12.820024 -19.454044 0.623197 	 -20.060076 -19.454044 -5.162125 	 0.400000 -19.454044 9.523689 	                    	                    	                    	                    	                    	
 -12.830024 -19.548603 0.565294 	 -20.090076 -19.548603 -5.231090 	 0.400000 -19.548603 9.482805 	                    	                    	                    	                    	                    	
 -12.840024 -19.643166 0.507192 	 -20.120077 -19.643166 -5.300253 	 0.400000 -19.643166 9.441722 	                    	                    	                    	                    	                    	
 -12.850024 -19.737724 0.448890 	 -20.150078 -19.737724 -5.369617 	 0.400000 -19.737724 9.400438 	                    	                    	                    	                    	                    	
 -12.860024 -19.832283 0.390388 	 -20.180079 -19.832283 -5.439181 	 0.400000 -19.832283 9.358955 	                    	                    	                    	                    	                    	
 -12.870025 -19.926846 0.331686 	 -20.210079 -19.926846 -5.508945 	 0.400000 -19.926846 9.317271 	                    	                    	                    	                    	                    	
 -12.880025 -20.021404 0.272783 	 -20.240080 -20.021404 -5.578910 	 0.400000 -20.021404 9.275387 	                    	                    	                    	                    	                    	
 -12.890025 -20.115963 0.213680 	 -20.270081 -20.115963 -5.649075 	 0.400000 -20.115963 9.233303 	                    	                    	                    	                    	                    	
 -12.900025 -20.210526 0.154379 	 -20.300081 -20.210526 -5.719438 	 0.400000 -20.210526 9.191020 	                    	                    	                    	                    	                    	
 -12.910026 -20.305084 0.094876 	 -20.330082 -20.305084 -5.790003 	 0.400000 -20.305084 9.148535 	                    	                    	                    	                    	                    	
 -12.920026 -20.399647 0.035174 	 -20.360083 -20.399647 -5.860767 	 0.400000 -20.399647 9.105851 	                    	                    	                    	                    	                    	
 -12.930026 -20.494205 -0.024728 	 -20.390083 -20.494205 -5.931731 	 0.400000 -20.494205 9.062968 	                    	                    	                    	                    	                    	
 -12.940026 -20.588764 -0.084830 	 -20.420084 -20.588764 -6.002895 	 0.400000 -20.588764 9.019884 	                    	                    	                    	                    	                    	
 -12.950027 -20.683327 -0.145133 	 -20.450085 -20.683327 -6.074260 	 0.400000 -20.683327 8.976600 	                    	                    	                    	                    	                    	
 -12.960027 -20.777885 -0.205634 	 -20.480085 -20.777885 -6.145823 	 0.400000 -20.777885 8.933118 	                    	                    	                    	                    	                    	
 -12.970027 -20.872444 -0.266337 	 -20.510086 -20.872444 -6.217588 	 0.400000 -20.872444 8.889433 	                    	                    	                    	                    	                    	
 -12.980027 -20.967007 -0.327238 	 -20.540087 -20.967007 -6.289552 	 0.400000 -20.967007 8.845550 	                    	                    	                    	                    	                    	
 -12.990027 -21.061565 -0.388342 	 -20.570087 -21.061565 -6.361717 	 0.400000 -21.061565 8.801465 	                    	                    	                    	                    	                    	
 -13.000028 -21.156128 -0.449644 	 -20.600088 -21.156128 -6.434082 	 0.400000 -21.156128 8.757181 	                    	                    	                    	                    	                    	
 -13.010028 -21.250687 -0.511146 	 -20.630089 -21.250687 -6.506646 	 0.400000 -21.250687 8.712697 	                    	                    	                    	                    	                    	
 -13.020028 -21.345245 -0.572849 	 -20.660089 -21.345245 -6.579411 	 0.400000 -21.345245 8.668014 	                    	                    	                    	                    	                    	
 -13.030028 -21.439808 -0.634750 	 -20.690090 -21.439808 -6.652373 	 0.400000 -21.439808 8.623131 	                    	                    	                    	                    	                    	
 -13.040029 -21.534367 -0.696853 	 -20.720091 -21.534367 -6.725538 	 0.400000 -21.534367 8.578046 	                    	                    	                    	                    	                    	
 -13.050029 -21.628925 -0.759155 	 -20.750092 -21.628925 -6.798902 	 0.400000 -21.628925 8.532763 	                    	                    	                    	                    	                    	
 -13.060029 -21.723488 -0.821658 	 -20.780092 -21.723488 -6.872468 	 0.400000 -21.723488 8.487278 	                    	                    	                    	                    	                    	
 -13.070029 -21.818047 -0.884360 	 -20.810093 -21.818047 -6.946231 	 0.400000 -21.818047 8.441594 	                    	                    	                    	                    	                    	
 -13.080029 -21.912605 -0.947263 	 -20.840094 -21.912605 -7.020196 	 0.400000 -21.912605 8.395710 	                    	                    	                    	                    	                    	
 -13.090030 -22.007168 -1.010365 	 -20.870094 -22.007168 -7.094360 	 0.400000 -22.007168 8.349627 	                    	                    	                    	                    	                    	
 -13.100030 -22.101727 -1.073668 	 -20.900095 -22.101727 -7.168725 	 0.400000 -22.101727 8.303342 	                    	                    	                    	                    	                    	
 -13.110030 -22.196289 -1.137169 	 -20.930096 -22.196289 -7.243289 	 0.400000 -22.196289 8.256859 	                    	                    	                    	                    	                    	
 -13.120030 -22.290848 -1.200873 	 -20.960096 -22.290848 -7.318054 	 0.400000 -22.290848 8.210175 	                    	                    	                    	                    	                    	
 -13.130031 -22.385406 -1.264774 	 -20.990097 -22.385406 -7.393018 	 0.400000 -22.385406 8.163291 	                    	                    	                    	                    	                    	
 -13.140031 -22.479969 -1.328876 	 -21.020098 -22.479969 -7.468182 	 0.400000 -22.479969 8.116207 	                    	                    	                    	                    	                    	
 -13.150031 -22.574528 -1.393179 	 -21.050098 -22.574528 -7.543546 	 0.400000 -22.574528 8.068923 	                    	                    	                    	                    	                    	
 -13.160031 -22.669086 -1.457681 	 -21.080099 -22.669086 -7.619111 	 0.400000 -22.669086 8.021440 	                    	                    	                    	                    	                    	
 -13.170032 -22.763649 -1.522384 	 -21.110100 -22.763649 -7.694875 	 0.400000 -22.763649 7.973755 	                    	                    	                    	                    	                    	
 -13.180032 -22.858208 -1.587287 	 -21.140100 -22.858208 -7.770841 	 0.400000 -22.858208 7.925870 	                    	                    	                    	                    	                    	
 -13.190032 -22.952770 -1.652389 	 -21.170101 -22.952770 -7.847004 	 0.400000 -22.952770 7.877787 	                    	                    	                    	                    	                    	
 -13.200032 -23.047329 -1.717692 	 -21.200102 -23.047329 -7.923369 	 0.400000 -23.047329 7.829502 	                    	                    	                    	                    	                    	
 -13.210032 -23.141888 -1.783194 	 -21.230103 -23.141888 -7.999934 	 0.400000 -23.141888 7.781019 	                    	                    	                    	                    	                    	
 -13.220033 -23.236450 -1.848897 	 -21.260103 -23.236450 -8.076698 	 0.400000 -23.236450 7.732335 	                    	                    	                    	                    	                    	
 -13.230033 -23.331009 -1.914799 	 -21.290104 -23.331009 -8.153663 	 0.400000 -23.331009 7.683451 	                    	                    	                    	                    	                    	
 -13.240033 -23.425568 -1.980902 	 -21.320105 -23.425568 -8.230827 	 0.400000 -23.425568 7.634367 	                    	                    	                    	                    	                    	
 -13.250033 -23.520130 -2.047203 	 -21.350105 -23.520130 -8.308190 	 0.400000 -23.520130 7.585083 	                    	                    	                    	                    	                    	
 -13.260034 -23.614689 -2.113707 	 -21.380106 -23.614689 -8.385756 	 0.400000 -23.614689 7.535599 	                    	                    	                    	                    	                    	
 -13.270034 -23.709248 -2.180408 	 -21.410107 -23.709248 -8.463520 	 0.400000 -23.709248 7.485915 	                    	                    	                    	                    	                    	
 -13.280034 -23.803810 -2.247312 	 -21.440107 -23.803810 -8.541486 	 0.400000 -23.803810 7.436030 	                    	                    	                    	                    	                    	
 -13.290034 -23.898369 -2.314415 	 -21.470108 -23.898369 -8.619650 	 0.400000 -23.898369 7.385946 	                    	                    	                    	                    	                    	
 -13.300035 -23.992931 -2.381715 	 -21.500109 -23.992931 -8.698012 	 0.400000 -23.992931 7.335664 	                    	                    	                    	                    	                    	
 -13.310035 -24.087490 -2.449218 	 -21.530109 -24.087490 -8.776577 	 0.400000 -24.087490 7.285180 	                    	                    	                    	                    	                    	
 -13.320035 -24.182049 -2.516923 	 -21.560110 -24.182049 -8.855344 	 0.400000 -24.182049 7.234493 	                    	                    	                    	                    	                    	
 -13.330035 -24.276611 -2.584822 	 -21.590111 -24.276611 -8.934306 	 0.400000 -24.276611 7.183612 	                    	                    	                    	                    	                    	
 -13.340035 -24.371170 -2.652928 	 -21.620111 -24.371170 -9.013474 	 0.400000 -24.371170 7.132525 	                    	                    	                    	                    	                    	
 -13.350036 -24.465729 -2.721228 	 -21.650112 -24.465729 -9.092835 	 0.400000 -24.465729 7.081243 	                    	                    	                    	                    	                    	
 -13.360036 -24.560291 -2.789731 	 -21.680113 -24.560291 -9.172400 	 0.400000 -24.560291 7.029759 	                    	                    	                    	                    	                    	
 -13.370036 -24.654850 -2.858435 	 -21.710114 -24.654850 -9.252166 	 0.400000 -24.654850 6.978073 	                    	                    	                    	                    	                    	
 -13.380036 -24.749409 -2.927338 	 -21.740114 -24.749409 -9.332131 	 0.400000 -24.749409 6.926189 	                    	                    	                    	                    	                    	
 -13.390037 -24.843971 -2.996439 	 -21.770115 -24.843971 -9.412294 	 0.400000 -24.843971 6.874106 	                    	                    	                    	                    	                    	
