# Game Session ID 
5 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    18:23:10 
# With Fead back 
 False  
# With Visible Trajectory 
 True  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	 Ball 8                               	 Ball 9                               	
 -12.759993 1.212379 8.815517 	 -7.430000 1.212379 5.784601 	 -7.489994 1.212379 13.478465 	                    	                    	                    	                    	                    	                    	                    	
 -12.779993 1.107315 8.807418 	 -7.440001 1.107315 5.765440 	 -7.519993 1.107315 13.487383 	                    	                    	                    	                    	                    	                    	                    	
 -12.799993 1.002251 8.799117 	 -7.450000 1.002251 5.746078 	 -7.549994 1.002251 13.496100 	                    	                    	                    	                    	                    	                    	                    	
 -12.819993 0.897186 8.790617 	 -7.460001 0.897186 5.726515 	 -7.579993 0.897186 13.504619 	                    	                    	                    	                    	                    	                    	                    	
 -12.839993 0.792122 8.781917 	 -7.470000 0.792122 5.706753 	 -7.609993 0.792122 13.512937 	                    	                    	                    	                    	                    	                    	                    	
 -12.859993 0.687057 8.773017 	 -7.480000 0.687057 5.686791 	 -7.639993 0.687057 13.521054 	                    	                    	                    	                    	                    	                    	                    	
 -12.879992 0.581993 8.763916 	 -7.490000 0.581993 5.666629 	 -7.669993 0.581993 13.528972 	                    	                    	                    	                    	                    	                    	                    	
 -12.899993 0.476929 8.754616 	 -7.500000 0.476929 5.646267 	 -7.699993 0.476929 13.536690 	                    	                    	                    	                    	                    	                    	                    	
 -12.919992 0.371864 8.745116 	 -7.510000 0.371864 5.625706 	 -7.729993 0.371864 13.544208 	                    	                    	                    	                    	                    	                    	                    	
 -12.939993 0.266800 8.735415 	 -7.520000 0.266800 5.604943 	 -7.759993 0.266800 13.551525 	                    	                    	                    	                    	                    	                    	                    	
 -12.959992 0.161736 8.725515 	 -7.530000 0.161736 5.583982 	 -7.789993 0.161736 13.558643 	                    	                    	                    	                    	                    	                    	                    	
 -12.979993 0.056671 8.715415 	 -7.540000 0.056671 5.562819 	 -7.819993 0.056671 13.565561 	                    	                    	                    	                    	                    	                    	                    	
 -12.999992 -0.048393 8.705114 	 -7.550000 -0.048393 5.541457 	 -7.849993 -0.048393 13.572279 	                    	                    	                    	                    	                    	                    	                    	
 -13.019993 -0.153458 8.694614 	 -7.560000 -0.153458 5.519896 	 -7.879993 -0.153458 13.578796 	                    	                    	                    	                    	                    	                    	                    	
 -13.039992 -0.258520 8.683914 	 -7.570000 -0.258520 5.498134 	 -7.909993 -0.258520 13.585114 	                    	                    	                    	                    	                    	                    	                    	
 -13.059993 -0.363585 8.673014 	 -7.580000 -0.363585 5.476171 	 -7.939993 -0.363585 13.591232 	                    	                    	                    	                    	                    	                    	                    	
 -13.079992 -0.468649 8.661914 	 -7.590000 -0.468649 5.454010 	 -7.969993 -0.468649 13.597150 	                    	                    	                    	                    	                    	                    	                    	
 -13.099993 -0.573713 8.650614 	 -7.600000 -0.573713 5.431648 	 -7.999993 -0.573713 13.602868 	                    	                    	                    	                    	                    	                    	                    	
 -13.119992 -0.678778 8.639113 	 -7.610000 -0.678778 5.409086 	 -8.029993 -0.678778 13.608386 	                    	                    	                    	                    	                    	                    	                    	
 -13.139993 -0.783842 8.627413 	 -7.620000 -0.783842 5.386323 	 -8.059993 -0.783842 13.613704 	                    	                    	                    	                    	                    	                    	                    	
 -13.159992 -0.888906 8.615513 	 -7.630000 -0.888906 5.363362 	 -8.089993 -0.888906 13.618821 	                    	                    	                    	                    	                    	                    	                    	
 -13.179993 -0.993971 8.603413 	 -7.640000 -0.993971 5.340199 	 -8.119993 -0.993971 13.623739 	                    	                    	                    	                    	                    	                    	                    	
 -13.199992 -1.099035 8.591112 	 -7.650000 -1.099035 5.316837 	 -8.149993 -1.099035 13.628457 	                    	                    	                    	                    	                    	                    	                    	
 -13.219993 -1.204100 8.578612 	 -7.660000 -1.204100 5.293276 	 -8.179993 -1.204100 13.632975 	                    	                    	                    	                    	                    	                    	                    	
 -13.239992 -1.309164 8.565911 	 -7.670000 -1.309164 5.269513 	 -8.209992 -1.309164 13.637292 	                    	                    	                    	                    	                    	                    	                    	
 -13.259993 -1.414228 8.553012 	 -7.680000 -1.414228 5.245552 	 -8.239993 -1.414228 13.641411 	                    	                    	                    	                    	                    	                    	                    	
 -13.279992 -1.519293 8.539911 	 -7.690000 -1.519293 5.221390 	 -8.269993 -1.519293 13.645329 	                    	                    	                    	                    	                    	                    	                    	
 -13.299993 -1.624357 8.526611 	 -7.700000 -1.624357 5.197028 	 -8.299993 -1.624357 13.649046 	                    	                    	                    	                    	                    	                    	                    	
 -13.319992 -1.729422 8.513111 	 -7.710000 -1.729422 5.172466 	 -8.329992 -1.729422 13.652564 	                    	                    	                    	                    	                    	                    	                    	
 -13.339993 -1.834486 8.499411 	 -7.720000 -1.834486 5.147704 	 -8.359993 -1.834486 13.655882 	                    	                    	                    	                    	                    	                    	                    	
 -13.359992 -1.939550 8.485510 	 -7.730000 -1.939550 5.122741 	 -8.389993 -1.939550 13.658998 	                    	                    	                    	                    	                    	                    	                    	
 -13.379992 -2.044613 8.471410 	 -7.740000 -2.044613 5.097579 	 -8.419992 -2.044613 13.661917 	                    	                    	                    	                    	                    	                    	                    	
 -13.399992 -2.149677 8.457109 	 -7.750000 -2.149677 5.072217 	 -8.449992 -2.149677 13.664635 	                    	                    	                    	                    	                    	                    	                    	
 -13.419992 -2.254742 8.442610 	 -7.760000 -2.254742 5.046656 	 -8.479993 -2.254742 13.667153 	                    	                    	                    	                    	                    	                    	                    	
 -13.439992 -2.359806 8.427910 	 -7.770000 -2.359806 5.020894 	 -8.509993 -2.359806 13.669471 	                    	                    	                    	                    	                    	                    	                    	
 -13.459992 -2.464870 8.413010 	 -7.780000 -2.464870 4.994932 	 -8.539992 -2.464870 13.671589 	                    	                    	                    	                    	                    	                    	                    	
 -13.479992 -2.569935 8.397909 	 -7.790000 -2.569935 4.968770 	 -8.569992 -2.569935 13.673507 	                    	                    	                    	                    	                    	                    	                    	
 -13.499992 -2.674999 8.382608 	 -7.800000 -2.674999 4.942408 	 -8.599993 -2.674999 13.675223 	                    	                    	                    	                    	                    	                    	                    	
 -13.519992 -2.780064 8.367108 	 -7.810000 -2.780064 4.915846 	 -8.629992 -2.780064 13.676742 	                    	                    	                    	                    	                    	                    	                    	
 -13.539992 -2.885128 8.351408 	 -7.820000 -2.885128 4.889083 	 -8.659992 -2.885128 13.678060 	                    	                    	                    	                    	                    	                    	                    	
 -13.559992 -2.990192 8.335508 	 -7.830000 -2.990192 4.862122 	 -8.689992 -2.990192 13.679178 	                    	                    	                    	                    	                    	                    	                    	
 -13.579992 -3.095257 8.319407 	 -7.840000 -3.095257 4.834960 	 -8.719993 -3.095257 13.680095 	                    	                    	                    	                    	                    	                    	                    	
 -13.599992 -3.200321 8.303107 	 -7.850000 -3.200321 4.807598 	 -8.749992 -3.200321 13.680813 	                    	                    	                    	                    	                    	                    	                    	
 -13.619992 -3.305386 8.286608 	 -7.860000 -3.305386 4.780036 	 -8.779992 -3.305386 13.681332 	                    	                    	                    	                    	                    	                    	                    	
 -13.639992 -3.410450 8.269907 	 -7.870000 -3.410450 4.752274 	 -8.809992 -3.410450 13.681648 	                    	                    	                    	                    	                    	                    	                    	
 -13.659992 -3.515514 8.253007 	 -7.880000 -3.515514 4.724312 	 -8.839993 -3.515514 13.681767 	                    	                    	                    	                    	                    	                    	                    	
 -13.679992 -3.620579 8.235907 	 -7.890000 -3.620579 4.696150 	 -8.869992 -3.620579 13.681684 	                    	                    	                    	                    	                    	                    	                    	
 -13.699992 -3.725643 8.218606 	 -7.900000 -3.725643 4.667788 	 -8.899992 -3.725643 13.681401 	                    	                    	                    	                    	                    	                    	                    	
 -13.719992 -3.830708 8.201106 	 -7.910000 -3.830708 4.639226 	 -8.929992 -3.830708 13.680920 	                    	                    	                    	                    	                    	                    	                    	
 -13.739992 -3.935772 8.183406 	 -7.920000 -3.935772 4.610464 	 -8.959992 -3.935772 13.680238 	                    	                    	                    	                    	                    	                    	                    	
 -13.759992 -4.040836 8.165505 	 -7.930000 -4.040836 4.581502 	 -8.989992 -4.040836 13.679356 	                    	                    	                    	                    	                    	                    	                    	
 -13.779992 -4.145901 8.147406 	 -7.940000 -4.145901 4.552340 	 -9.019992 -4.145901 13.678273 	                    	                    	                    	                    	                    	                    	                    	
 -13.799992 -4.250965 8.129105 	 -7.950000 -4.250965 4.522978 	 -9.049992 -4.250965 13.676991 	                    	                    	                    	                    	                    	                    	                    	
 -13.819992 -4.356030 8.110604 	 -7.960000 -4.356030 4.493416 	 -9.079992 -4.356030 13.675509 	                    	                    	                    	                    	                    	                    	                    	
 -13.839992 -4.461094 8.091904 	 -7.970000 -4.461094 4.463654 	 -9.109992 -4.461094 13.673826 	                    	                    	                    	                    	                    	                    	                    	
 -13.859992 -4.566158 8.073004 	 -7.980000 -4.566158 4.433692 	 -9.139992 -4.566158 13.671945 	                    	                    	                    	                    	                    	                    	                    	
 -13.879992 -4.671223 8.053904 	 -7.990000 -4.671223 4.403531 	 -9.169991 -4.671223 13.669863 	                    	                    	                    	                    	                    	                    	                    	
 -13.899992 -4.776287 8.034603 	 -8.000000 -4.776287 4.373168 	 -9.199992 -4.776287 13.667581 	                    	                    	                    	                    	                    	                    	                    	
 -13.919991 -4.881351 8.015103 	 -8.010000 -4.881351 4.342607 	 -9.229992 -4.881351 13.665098 	                    	                    	                    	                    	                    	                    	                    	
 -13.939992 -4.986416 7.995403 	 -8.020000 -4.986416 4.311844 	 -9.259992 -4.986416 13.662416 	                    	                    	                    	                    	                    	                    	                    	
 -13.959991 -5.091480 7.975503 	 -8.030000 -5.091480 4.280883 	 -9.289991 -5.091480 13.659534 	                    	                    	                    	                    	                    	                    	                    	
 -13.979992 -5.196545 7.955403 	 -8.040000 -5.196545 4.249721 	 -9.319992 -5.196545 13.656451 	                    	                    	                    	                    	                    	                    	                    	
 -13.999991 -5.301605 7.935103 	 -8.050000 -5.301605 4.218359 	 -9.349992 -5.301605 13.653170 	                    	                    	                    	                    	                    	                    	                    	
 -14.019992 -5.406670 7.914603 	 -8.059999 -5.406670 4.186797 	 -9.379992 -5.406670 13.649688 	                    	                    	                    	                    	                    	                    	                    	
 -14.039991 -5.511734 7.893902 	 -8.070000 -5.511734 4.155035 	 -9.409991 -5.511734 13.646006 	                    	                    	                    	                    	                    	                    	                    	
 -14.059992 -5.616798 7.873002 	 -8.080000 -5.616798 4.123072 	 -9.439992 -5.616798 13.642122 	                    	                    	                    	                    	                    	                    	                    	
 -14.079991 -5.721863 7.851902 	 -8.090000 -5.721863 4.090910 	 -9.469992 -5.721863 13.638041 	                    	                    	                    	                    	                    	                    	                    	
 -14.099992 -5.826927 7.830601 	 -8.099999 -5.826927 4.058548 	 -9.499991 -5.826927 13.633759 	                    	                    	                    	                    	                    	                    	                    	
 -14.119991 -5.931992 7.809102 	 -8.110000 -5.931992 4.025987 	 -9.529991 -5.931992 13.629276 	                    	                    	                    	                    	                    	                    	                    	
 -14.139992 -6.037056 7.787401 	 -8.120000 -6.037056 3.993224 	 -9.559992 -6.037056 13.624594 	                    	                    	                    	                    	                    	                    	                    	
 -14.159991 -6.142120 7.765501 	 -8.130000 -6.142120 3.960262 	 -9.589992 -6.142120 13.619712 	                    	                    	                    	                    	                    	                    	                    	
 -14.179992 -6.247185 7.743401 	 -8.139999 -6.247185 3.927101 	 -9.619991 -6.247185 13.614631 	                    	                    	                    	                    	                    	                    	                    	
 -14.199991 -6.352249 7.721100 	 -8.150000 -6.352249 3.893739 	 -9.649991 -6.352249 13.609347 	                    	                    	                    	                    	                    	                    	                    	
 -14.219992 -6.457314 7.698600 	 -8.160000 -6.457314 3.860177 	 -9.679992 -6.457314 13.603866 	                    	                    	                    	                    	                    	                    	                    	
 -14.239991 -6.562378 7.675900 	 -8.170000 -6.562378 3.826415 	 -9.709991 -6.562378 13.598184 	                    	                    	                    	                    	                    	                    	                    	
 -14.259992 -6.667442 7.652999 	 -8.179999 -6.667442 3.792453 	 -9.739991 -6.667442 13.592300 	                    	                    	                    	                    	                    	                    	                    	
 -14.279991 -6.772507 7.629899 	 -8.190000 -6.772507 3.758291 	 -9.769991 -6.772507 13.586219 	                    	                    	                    	                    	                    	                    	                    	
 -14.299992 -6.877571 7.606599 	 -8.200000 -6.877571 3.723929 	 -9.799992 -6.877571 13.579937 	                    	                    	                    	                    	                    	                    	                    	
 -14.319991 -6.982635 7.583098 	 -8.210000 -6.982635 3.689367 	 -9.829991 -6.982635 13.573455 	                    	                    	                    	                    	                    	                    	                    	
 -14.339992 -7.087700 7.559399 	 -8.219999 -7.087700 3.654605 	 -9.859991 -7.087700 13.566772 	                    	                    	                    	                    	                    	                    	                    	
 -14.359991 -7.192764 7.535499 	 -8.230000 -7.192764 3.619643 	 -9.889991 -7.192764 13.559891 	                    	                    	                    	                    	                    	                    	                    	
 -14.379992 -7.297829 7.511398 	 -8.240000 -7.297829 3.584481 	 -9.919991 -7.297829 13.552809 	                    	                    	                    	                    	                    	                    	                    	
 -14.399991 -7.402893 7.487098 	 -8.250000 -7.402893 3.549119 	 -9.949991 -7.402893 13.545526 	                    	                    	                    	                    	                    	                    	                    	
 -14.419991 -7.507957 7.462598 	 -8.259999 -7.507957 3.513557 	 -9.979991 -7.507957 13.538044 	                    	                    	                    	                    	                    	                    	                    	
 -14.439991 -7.613022 7.437898 	 -8.270000 -7.613022 3.477796 	 -10.009991 -7.613022 13.530362 	                    	                    	                    	                    	                    	                    	                    	
 -14.459991 -7.718086 7.412997 	 -8.280000 -7.718086 3.441833 	 -10.039991 -7.718086 13.522480 	                    	                    	                    	                    	                    	                    	                    	
 -14.479991 -7.823151 7.387897 	 -8.290000 -7.823151 3.405671 	 -10.069991 -7.823151 13.514397 	                    	                    	                    	                    	                    	                    	                    	
 -14.499991 -7.928215 7.362597 	 -8.299999 -7.928215 3.369309 	 -10.099991 -7.928215 13.506115 	                    	                    	                    	                    	                    	                    	                    	
 -14.519991 -8.033279 7.337096 	 -8.309999 -8.033279 3.332747 	 -10.129991 -8.033279 13.497633 	                    	                    	                    	                    	                    	                    	                    	
 -14.539991 -8.138344 7.311397 	 -8.320000 -8.138344 3.295986 	 -10.159991 -8.138344 13.488951 	                    	                    	                    	                    	                    	                    	                    	
 -14.559991 -8.243408 7.285496 	 -8.330000 -8.243408 3.259023 	 -10.189991 -8.243408 13.480068 	                    	                    	                    	                    	                    	                    	                    	
 -14.579991 -8.348473 7.259396 	 -8.339999 -8.348473 3.221861 	 -10.219991 -8.348473 13.470986 	                    	                    	                    	                    	                    	                    	                    	
 -14.599991 -8.453537 7.233095 	 -8.349999 -8.453537 3.184499 	 -10.249990 -8.453537 13.461703 	                    	                    	                    	                    	                    	                    	                    	
 -14.619991 -8.558601 7.206595 	 -8.360000 -8.558601 3.146938 	 -10.279991 -8.558601 13.452222 	                    	                    	                    	                    	                    	                    	                    	
 -14.639991 -8.663666 7.179895 	 -8.370000 -8.663666 3.109176 	 -10.309991 -8.663666 13.442540 	                    	                    	                    	                    	                    	                    	                    	
 -14.659991 -8.768730 7.152995 	 -8.379999 -8.768730 3.071214 	 -10.339991 -8.768730 13.432658 	                    	                    	                    	                    	                    	                    	                    	
 -14.679991 -8.873795 7.125895 	 -8.389999 -8.873795 3.033051 	 -10.369990 -8.873795 13.422575 	                    	                    	                    	                    	                    	                    	                    	
 -14.699991 -8.978859 7.098595 	 -8.400000 -8.978859 2.994690 	 -10.399991 -8.978859 13.412293 	                    	                    	                    	                    	                    	                    	                    	
 -14.719991 -9.083923 7.071095 	 -8.410000 -9.083923 2.956128 	 -10.429991 -9.083923 13.401812 	                    	                    	                    	                    	                    	                    	                    	
 -14.739991 -9.188988 7.043394 	 -8.419999 -9.188988 2.917366 	 -10.459991 -9.188988 13.391129 	                    	                    	                    	                    	                    	                    	                    	
 -14.759991 -9.294048 7.015494 	 -8.429999 -9.294048 2.878404 	 -10.489990 -9.294048 13.380247 	                    	                    	                    	                    	                    	                    	                    	
 -14.779991 -9.399113 6.987393 	 -8.440000 -9.399113 2.839242 	 -10.519991 -9.399113 13.369164 	                    	                    	                    	                    	                    	                    	                    	
 -14.799991 -9.504177 6.959093 	 -8.450000 -9.504177 2.799880 	 -10.549991 -9.504177 13.357882 	                    	                    	                    	                    	                    	                    	                    	
 -14.819991 -9.609241 6.930593 	 -8.459999 -9.609241 2.760318 	 -10.579990 -9.609241 13.346400 	                    	                    	                    	                    	                    	                    	                    	
 -14.839991 -9.714306 6.901893 	 -8.469999 -9.714306 2.720556 	 -10.609990 -9.714306 13.334718 	                    	                    	                    	                    	                    	                    	                    	
 -14.859991 -9.819370 6.872993 	 -8.480000 -9.819370 2.680594 	 -10.639991 -9.819370 13.322836 	                    	                    	                    	                    	                    	                    	                    	
 -14.879991 -9.924435 6.843893 	 -8.490000 -9.924435 2.640432 	 -10.669991 -9.924435 13.310754 	                    	                    	                    	                    	                    	                    	                    	
 -14.899991 -10.029499 6.814592 	 -8.499999 -10.029499 2.600070 	 -10.699990 -10.029499 13.298471 	                    	                    	                    	                    	                    	                    	                    	
 -14.919991 -10.134563 6.785092 	 -8.509999 -10.134563 2.559508 	 -10.729990 -10.134563 13.285990 	                    	                    	                    	                    	                    	                    	                    	
 -14.939991 -10.239628 6.755392 	 -8.520000 -10.239628 2.518746 	 -10.759991 -10.239628 13.273308 	                    	                    	                    	                    	                    	                    	                    	
 -14.959991 -10.344692 6.725492 	 -8.530000 -10.344692 2.477784 	 -10.789990 -10.344692 13.260425 	                    	                    	                    	                    	                    	                    	                    	
 -14.979991 -10.449757 6.695392 	 -8.539999 -10.449757 2.436622 	 -10.819990 -10.449757 13.247343 	                    	                    	                    	                    	                    	                    	                    	
 -14.999990 -10.554821 6.665092 	 -8.549999 -10.554821 2.395260 	 -10.849990 -10.554821 13.234061 	                    	                    	                    	                    	                    	                    	                    	
 -15.019991 -10.659885 6.634591 	 -8.559999 -10.659885 2.353698 	 -10.879991 -10.659885 13.220578 	                    	                    	                    	                    	                    	                    	                    	
 -15.039990 -10.764950 6.603891 	 -8.570000 -10.764950 2.311937 	 -10.909990 -10.764950 13.206897 	                    	                    	                    	                    	                    	                    	                    	
 -15.059991 -10.870014 6.572990 	 -8.579999 -10.870014 2.269974 	 -10.939990 -10.870014 13.193014 	                    	                    	                    	                    	                    	                    	                    	
 -15.079990 -10.975079 6.541891 	 -8.589999 -10.975079 2.227813 	 -10.969990 -10.975079 13.178933 	                    	                    	                    	                    	                    	                    	                    	
 -15.099991 -11.080143 6.510590 	 -8.599999 -11.080143 2.185451 	 -10.999990 -11.080143 13.164650 	                    	                    	                    	                    	                    	                    	                    	
 -15.119990 -11.185207 6.479090 	 -8.610000 -11.185207 2.142889 	 -11.029990 -11.185207 13.150168 	                    	                    	                    	                    	                    	                    	                    	
 -15.139991 -11.290272 6.447389 	 -8.619999 -11.290272 2.100126 	 -11.059990 -11.290272 13.135486 	                    	                    	                    	                    	                    	                    	                    	
 -15.159990 -11.395336 6.415490 	 -8.629999 -11.395336 2.057165 	 -11.089990 -11.395336 13.120604 	                    	                    	                    	                    	                    	                    	                    	
 -15.179991 -11.500401 6.383389 	 -8.639999 -11.500401 2.014003 	 -11.119990 -11.500401 13.105521 	                    	                    	                    	                    	                    	                    	                    	
 -15.199990 -11.605465 6.351089 	 -8.650000 -11.605465 1.970641 	 -11.149990 -11.605465 13.090240 	                    	                    	                    	                    	                    	                    	                    	
 -15.219991 -11.710529 6.318589 	 -8.659999 -11.710529 1.927079 	 -11.179990 -11.710529 13.074758 	                    	                    	                    	                    	                    	                    	                    	
 -15.239990 -11.815594 6.285888 	 -8.669999 -11.815594 1.883317 	 -11.209990 -11.815594 13.059074 	                    	                    	                    	                    	                    	                    	                    	
 -15.259991 -11.920658 6.252988 	 -8.679999 -11.920658 1.839355 	 -11.239990 -11.920658 13.043193 	                    	                    	                    	                    	                    	                    	                    	
 -15.279990 -12.025723 6.219888 	 -8.690000 -12.025723 1.795193 	 -11.269990 -12.025723 13.027111 	                    	                    	                    	                    	                    	                    	                    	
 -15.299991 -12.130787 6.186588 	 -8.700000 -12.130787 1.750831 	 -11.299991 -12.130787 13.010829 	                    	                    	                    	                    	                    	                    	                    	
 -15.319991 -12.235855 6.153086 	 -8.710000 -12.235855 1.706266 	 -11.329991 -12.235855 12.994345 	                    	                    	                    	                    	                    	                    	                    	
 -15.339992 -12.340923 6.119385 	 -8.720000 -12.340923 1.661504 	 -11.359992 -12.340923 12.977663 	                    	                    	                    	                    	                    	                    	                    	
 -15.359992 -12.445988 6.085484 	 -8.730000 -12.445988 1.616541 	 -11.389993 -12.445988 12.960780 	                    	                    	                    	                    	                    	                    	                    	
 -15.379992 -12.551056 6.051383 	 -8.740001 -12.551056 1.571377 	 -11.419993 -12.551056 12.943697 	                    	                    	                    	                    	                    	                    	                    	
 -15.399993 -12.656124 6.017083 	 -8.750001 -12.656124 1.526016 	 -11.449994 -12.656124 12.926416 	                    	                    	                    	                    	                    	                    	                    	
 -15.419993 -12.761189 5.982581 	 -8.760001 -12.761189 1.480452 	 -11.479995 -12.761189 12.908933 	                    	                    	                    	                    	                    	                    	                    	
 -15.439994 -12.866257 5.947881 	 -8.770001 -12.866257 1.434689 	 -11.509995 -12.866257 12.891251 	                    	                    	                    	                    	                    	                    	                    	
 -15.459994 -12.971321 5.912978 	 -8.780002 -12.971321 1.388725 	 -11.539996 -12.971321 12.873366 	                    	                    	                    	                    	                    	                    	                    	
 -15.479995 -13.076389 5.877877 	 -8.790002 -13.076389 1.342562 	 -11.569997 -13.076389 12.855285 	                    	                    	                    	                    	                    	                    	                    	
 -15.499995 -13.181458 5.842577 	 -8.800002 -13.181458 1.296199 	 -11.599998 -13.181458 12.837002 	                    	                    	                    	                    	                    	                    	                    	
 -15.519996 -13.286522 5.807075 	 -8.810002 -13.286522 1.249636 	 -11.629998 -13.286522 12.818519 	                    	                    	                    	                    	                    	                    	                    	
 -15.539996 -13.391590 5.771375 	 -8.820003 -13.391590 1.202874 	 -11.659999 -13.391590 12.799838 	                    	                    	                    	                    	                    	                    	                    	
 -15.559997 -13.496658 5.735474 	 -8.830003 -13.496658 1.155910 	 -11.690000 -13.496658 12.780954 	                    	                    	                    	                    	                    	                    	                    	
 -15.579997 -13.601723 5.699373 	 -8.840003 -13.601723 1.108748 	 -11.720000 -13.601723 12.761872 	                    	                    	                    	                    	                    	                    	                    	
 -15.599998 -13.706791 5.663071 	 -8.850003 -13.706791 1.061384 	 -11.750001 -13.706791 12.742589 	                    	                    	                    	                    	                    	                    	                    	
 -15.619998 -13.811859 5.626570 	 -8.860003 -13.811859 1.013821 	 -11.780002 -13.811859 12.723106 	                    	                    	                    	                    	                    	                    	                    	
 -15.639998 -13.916924 5.589869 	 -8.870004 -13.916924 0.966058 	 -11.810002 -13.916924 12.703424 	                    	                    	                    	                    	                    	                    	                    	
 -15.659999 -14.021992 5.552968 	 -8.880004 -14.021992 0.918094 	 -11.840003 -14.021992 12.683540 	                    	                    	                    	                    	                    	                    	                    	
 -15.679999 -14.127056 5.515866 	 -8.890004 -14.127056 0.869931 	 -11.870004 -14.127056 12.663458 	                    	                    	                    	                    	                    	                    	                    	
 -15.700000 -14.232124 5.478566 	 -8.900004 -14.232124 0.821569 	 -11.900004 -14.232124 12.643176 	                    	                    	                    	                    	                    	                    	                    	
 -15.720000 -14.337193 5.441064 	 -8.910005 -14.337193 0.773005 	 -11.930005 -14.337193 12.622692 	                    	                    	                    	                    	                    	                    	                    	
 -15.740001 -14.442257 5.403364 	 -8.920005 -14.442257 0.724242 	 -11.960006 -14.442257 12.602011 	                    	                    	                    	                    	                    	                    	                    	
 -15.760001 -14.547325 5.365461 	 -8.930005 -14.547325 0.675278 	 -11.990006 -14.547325 12.581126 	                    	                    	                    	                    	                    	                    	                    	
 -15.780002 -14.652393 5.327360 	 -8.940005 -14.652393 0.626115 	 -12.020007 -14.652393 12.560043 	                    	                    	                    	                    	                    	                    	                    	
 -15.800002 -14.757458 5.289058 	 -8.950006 -14.757458 0.576751 	 -12.050008 -14.757458 12.538761 	                    	                    	                    	                    	                    	                    	                    	
 -15.820003 -14.862526 5.250559 	 -8.960006 -14.862526 0.527189 	 -12.080009 -14.862526 12.517280 	                    	                    	                    	                    	                    	                    	                    	
 -15.840003 -14.967590 5.211857 	 -8.970006 -14.967590 0.477426 	 -12.110009 -14.967590 12.495596 	                    	                    	                    	                    	                    	                    	                    	
 -15.860003 -15.072659 5.172955 	 -8.980006 -15.072659 0.427462 	 -12.140010 -15.072659 12.473713 	                    	                    	                    	                    	                    	                    	                    	
 -15.880004 -15.177727 5.133854 	 -8.990006 -15.177727 0.377299 	 -12.170011 -15.177727 12.451631 	                    	                    	                    	                    	                    	                    	                    	
 -15.900004 -15.282791 5.094553 	 -9.000007 -15.282791 0.326936 	 -12.200011 -15.282791 12.429348 	                    	                    	                    	                    	                    	                    	                    	
 -15.920005 -15.387859 5.055052 	 -9.010007 -15.387859 0.276373 	 -12.230012 -15.387859 12.406865 	                    	                    	                    	                    	                    	                    	                    	
 -15.940005 -15.492928 5.015351 	 -9.020007 -15.492928 0.225610 	 -12.260013 -15.492928 12.384183 	                    	                    	                    	                    	                    	                    	                    	
 -15.960006 -15.597992 4.975450 	 -9.030007 -15.597992 0.174646 	 -12.290013 -15.597992 12.361300 	                    	                    	                    	                    	                    	                    	                    	
 -15.980006 -15.703060 4.935348 	 -9.040008 -15.703060 0.123482 	 -12.320014 -15.703060 12.338216 	                    	                    	                    	                    	                    	                    	                    	
 -16.000008 -15.808128 4.895046 	 -9.050008 -15.808128 0.072118 	 -12.350015 -15.808128 12.314933 	                    	                    	                    	                    	                    	                    	                    	
 -16.020008 -15.913193 4.854545 	 -9.060008 -15.913193 0.020556 	 -12.380015 -15.913193 12.291451 	                    	                    	                    	                    	                    	                    	                    	
 -16.040009 -16.018261 4.813844 	 -9.070008 -16.018261 -0.031207 	 -12.410016 -16.018261 12.267768 	                    	                    	                    	                    	                    	                    	                    	
 -16.060009 -16.123325 4.772943 	 -9.080009 -16.123325 -0.083170 	 -12.440017 -16.123325 12.243886 	                    	                    	                    	                    	                    	                    	                    	
 -16.080009 -16.228394 4.731840 	 -9.090009 -16.228394 -0.135335 	 -12.470017 -16.228394 12.219801 	                    	                    	                    	                    	                    	                    	                    	
 -16.100010 -16.333462 4.690540 	 -9.100009 -16.333462 -0.187697 	 -12.500018 -16.333462 12.195519 	                    	                    	                    	                    	                    	                    	                    	
 -16.120010 -16.438526 4.649039 	 -9.110009 -16.438526 -0.240261 	 -12.530019 -16.438526 12.171037 	                    	                    	                    	                    	                    	                    	                    	
 -16.140011 -16.543594 4.607337 	 -9.120009 -16.543594 -0.293025 	 -12.560019 -16.543594 12.146353 	                    	                    	                    	                    	                    	                    	                    	
 -16.160011 -16.648663 4.565436 	 -9.130010 -16.648663 -0.345987 	 -12.590020 -16.648663 12.121470 	                    	                    	                    	                    	                    	                    	                    	
 -16.180012 -16.753727 4.523333 	 -9.140010 -16.753727 -0.399152 	 -12.620021 -16.753727 12.096386 	                    	                    	                    	                    	                    	                    	                    	
 -16.200012 -16.858795 4.481032 	 -9.150010 -16.858795 -0.452515 	 -12.650022 -16.858795 12.071104 	                    	                    	                    	                    	                    	                    	                    	
 -16.220013 -16.963860 4.438531 	 -9.160010 -16.963860 -0.506078 	 -12.680022 -16.963860 12.045621 	                    	                    	                    	                    	                    	                    	                    	
