# Game Session ID 
165 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    16:51:20 
# With Fead back 
 False  
# With Visible Trajectory 
 True  
### Game start ### 
 # Throw number 1 of 30
# Type of Balls 
 Ball 0 -> Good ball 
 Ball 1 -> Bad ball 
 Ball 2 -> Ok ball 
# Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	 Ball 8                               	 Ball 9                               	
 -11.199996 11.508680 8.639144 	 -6.050000 11.508680 6.692278 	 -4.949996 11.508680 11.634322 	                    	                    	                    	                    	                    	                    	                    	
 -11.219996 11.403616 8.650644 	 -6.060000 11.403616 6.692717 	 -4.979996 11.403616 11.662841 	                    	                    	                    	                    	                    	                    	                    	
 -11.239996 11.298552 8.661943 	 -6.070000 11.298552 6.692954 	 -5.009996 11.298552 11.691158 	                    	                    	                    	                    	                    	                    	                    	
 -11.259996 11.193487 8.673043 	 -6.080000 11.193487 6.692992 	 -5.039996 11.193487 11.719275 	                    	                    	                    	                    	                    	                    	                    	
 -11.279996 11.088423 8.683944 	 -6.090000 11.088423 6.692831 	 -5.069996 11.088423 11.747193 	                    	                    	                    	                    	                    	                    	                    	
 -11.299996 10.983360 8.694643 	 -6.100000 10.983360 6.692468 	 -5.099996 10.983360 11.774911 	                    	                    	                    	                    	                    	                    	                    	
 -11.319996 10.878296 8.705143 	 -6.110000 10.878296 6.691906 	 -5.129996 10.878296 11.802429 	                    	                    	                    	                    	                    	                    	                    	
 -11.339996 10.773232 8.715443 	 -6.120000 10.773232 6.691144 	 -5.159996 10.773232 11.829747 	                    	                    	                    	                    	                    	                    	                    	
 -11.359996 10.668167 8.725542 	 -6.130000 10.668167 6.690182 	 -5.189996 10.668167 11.856865 	                    	                    	                    	                    	                    	                    	                    	
 -11.379996 10.563103 8.735442 	 -6.140000 10.563103 6.689020 	 -5.219996 10.563103 11.883782 	                    	                    	                    	                    	                    	                    	                    	
 -11.399996 10.458038 8.745142 	 -6.150000 10.458038 6.687658 	 -5.249996 10.458038 11.910501 	                    	                    	                    	                    	                    	                    	                    	
 -11.419996 10.352974 8.754642 	 -6.160000 10.352974 6.686096 	 -5.279996 10.352974 11.937018 	                    	                    	                    	                    	                    	                    	                    	
 -11.439996 10.247910 8.763941 	 -6.170000 10.247910 6.684334 	 -5.309996 10.247910 11.963336 	                    	                    	                    	                    	                    	                    	                    	
 -11.459996 10.142845 8.773041 	 -6.180000 10.142845 6.682372 	 -5.339996 10.142845 11.989453 	                    	                    	                    	                    	                    	                    	                    	
 -11.479996 10.037781 8.781940 	 -6.190000 10.037781 6.680210 	 -5.369996 10.037781 12.015371 	                    	                    	                    	                    	                    	                    	                    	
 -11.499996 9.932716 8.790640 	 -6.200000 9.932716 6.677848 	 -5.399996 9.932716 12.041089 	                    	                    	                    	                    	                    	                    	                    	
 -11.519996 9.827652 8.799140 	 -6.210000 9.827652 6.675286 	 -5.429996 9.827652 12.066607 	                    	                    	                    	                    	                    	                    	                    	
 -11.539996 9.722588 8.807440 	 -6.220000 9.722588 6.672524 	 -5.459996 9.722588 12.091925 	                    	                    	                    	                    	                    	                    	                    	
 -11.559996 9.617523 8.815539 	 -6.230000 9.617523 6.669562 	 -5.489995 9.617523 12.117043 	                    	                    	                    	                    	                    	                    	                    	
 -11.579996 9.512459 8.823439 	 -6.240000 9.512459 6.666400 	 -5.519996 9.512459 12.141960 	                    	                    	                    	                    	                    	                    	                    	
 -11.599996 9.407394 8.831139 	 -6.250000 9.407394 6.663038 	 -5.549995 9.407394 12.166678 	                    	                    	                    	                    	                    	                    	                    	
 -11.619996 9.302330 8.838638 	 -6.260000 9.302330 6.659476 	 -5.579996 9.302330 12.191195 	                    	                    	                    	                    	                    	                    	                    	
 -11.639996 9.197266 8.845938 	 -6.270000 9.197266 6.655714 	 -5.609995 9.197266 12.215513 	                    	                    	                    	                    	                    	                    	                    	
 -11.659996 9.092201 8.853038 	 -6.280000 9.092201 6.651752 	 -5.639996 9.092201 12.239631 	                    	                    	                    	                    	                    	                    	                    	
 -11.679996 8.987139 8.859938 	 -6.289999 8.987139 6.647590 	 -5.669995 8.987139 12.263549 	                    	                    	                    	                    	                    	                    	                    	
 -11.699996 8.882072 8.866637 	 -6.300000 8.882072 6.643228 	 -5.699996 8.882072 12.287267 	                    	                    	                    	                    	                    	                    	                    	
 -11.719995 8.777008 8.873137 	 -6.309999 8.777008 6.638666 	 -5.729996 8.777008 12.310784 	                    	                    	                    	                    	                    	                    	                    	
 -11.739996 8.671944 8.879436 	 -6.320000 8.671944 6.633904 	 -5.759995 8.671944 12.334103 	                    	                    	                    	                    	                    	                    	                    	
 -11.759995 8.566879 8.885536 	 -6.329999 8.566879 6.628942 	 -5.789996 8.566879 12.357221 	                    	                    	                    	                    	                    	                    	                    	
 -11.779996 8.461815 8.891436 	 -6.340000 8.461815 6.623779 	 -5.819995 8.461815 12.380137 	                    	                    	                    	                    	                    	                    	                    	
 -11.799995 8.356750 8.897136 	 -6.349999 8.356750 6.618418 	 -5.849996 8.356750 12.402856 	                    	                    	                    	                    	                    	                    	                    	
 -11.819996 8.251686 8.902636 	 -6.360000 8.251686 6.612855 	 -5.879995 8.251686 12.425373 	                    	                    	                    	                    	                    	                    	                    	
 -11.839995 8.146622 8.907935 	 -6.369999 8.146622 6.607094 	 -5.909996 8.146622 12.447692 	                    	                    	                    	                    	                    	                    	                    	
 -11.859996 8.041557 8.913035 	 -6.380000 8.041557 6.601132 	 -5.939995 8.041557 12.469810 	                    	                    	                    	                    	                    	                    	                    	
 -11.879995 7.936493 8.917934 	 -6.389999 7.936493 6.594970 	 -5.969995 7.936493 12.491727 	                    	                    	                    	                    	                    	                    	                    	
 -11.899996 7.831429 8.922634 	 -6.400000 7.831429 6.588607 	 -5.999995 7.831429 12.513445 	                    	                    	                    	                    	                    	                    	                    	
 -11.919995 7.726366 8.927135 	 -6.409999 7.726366 6.582046 	 -6.029995 7.726366 12.534963 	                    	                    	                    	                    	                    	                    	                    	
 -11.939996 7.621302 8.931434 	 -6.420000 7.621302 6.575284 	 -6.059995 7.621302 12.556280 	                    	                    	                    	                    	                    	                    	                    	
 -11.959995 7.516237 8.935534 	 -6.429999 7.516237 6.568322 	 -6.089995 7.516237 12.577398 	                    	                    	                    	                    	                    	                    	                    	
 -11.979996 7.411173 8.939433 	 -6.440000 7.411173 6.561160 	 -6.119995 7.411173 12.598316 	                    	                    	                    	                    	                    	                    	                    	
 -11.999995 7.306108 8.943133 	 -6.449999 7.306108 6.553798 	 -6.149995 7.306108 12.619034 	                    	                    	                    	                    	                    	                    	                    	
 -12.019996 7.201044 8.946632 	 -6.460000 7.201044 6.546235 	 -6.179995 7.201044 12.639551 	                    	                    	                    	                    	                    	                    	                    	
 -12.039995 7.095980 8.949932 	 -6.469999 7.095980 6.538473 	 -6.209995 7.095980 12.659869 	                    	                    	                    	                    	                    	                    	                    	
 -12.059996 6.990915 8.953032 	 -6.480000 6.990915 6.530511 	 -6.239995 6.990915 12.679987 	                    	                    	                    	                    	                    	                    	                    	
 -12.079995 6.885851 8.955932 	 -6.489999 6.885851 6.522349 	 -6.269995 6.885851 12.699904 	                    	                    	                    	                    	                    	                    	                    	
 -12.099996 6.780787 8.958632 	 -6.500000 6.780787 6.513988 	 -6.299995 6.780787 12.719623 	                    	                    	                    	                    	                    	                    	                    	
 -12.119995 6.675722 8.961131 	 -6.509999 6.675722 6.505425 	 -6.329995 6.675722 12.739141 	                    	                    	                    	                    	                    	                    	                    	
 -12.139996 6.570658 8.963431 	 -6.520000 6.570658 6.496663 	 -6.359995 6.570658 12.758458 	                    	                    	                    	                    	                    	                    	                    	
 -12.159995 6.465593 8.965531 	 -6.529999 6.465593 6.487701 	 -6.389995 6.465593 12.777575 	                    	                    	                    	                    	                    	                    	                    	
 -12.179996 6.360529 8.967431 	 -6.539999 6.360529 6.478539 	 -6.419995 6.360529 12.796494 	                    	                    	                    	                    	                    	                    	                    	
 -12.199995 6.255465 8.969131 	 -6.549999 6.255465 6.469177 	 -6.449995 6.255465 12.815211 	                    	                    	                    	                    	                    	                    	                    	
 -12.219995 6.150400 8.970631 	 -6.559999 6.150400 6.459616 	 -6.479995 6.150400 12.833730 	                    	                    	                    	                    	                    	                    	                    	
 -12.239995 6.045336 8.971930 	 -6.569999 6.045336 6.449853 	 -6.509995 6.045336 12.852047 	                    	                    	                    	                    	                    	                    	                    	
 -12.259995 5.940271 8.973030 	 -6.579999 5.940271 6.439891 	 -6.539995 5.940271 12.870165 	                    	                    	                    	                    	                    	                    	                    	
 -12.279995 5.835207 8.973929 	 -6.589999 5.835207 6.429729 	 -6.569995 5.835207 12.888083 	                    	                    	                    	                    	                    	                    	                    	
 -12.299995 5.730145 8.974629 	 -6.599999 5.730145 6.419367 	 -6.599995 5.730145 12.905800 	                    	                    	                    	                    	                    	                    	                    	
 -12.319995 5.625080 8.975129 	 -6.609999 5.625080 6.408805 	 -6.629995 5.625080 12.923318 	                    	                    	                    	                    	                    	                    	                    	
 -12.339995 5.520016 8.975429 	 -6.619999 5.520016 6.398044 	 -6.659995 5.520016 12.940636 	                    	                    	                    	                    	                    	                    	                    	
 -12.359995 5.414951 8.975529 	 -6.629999 5.414951 6.387082 	 -6.689995 5.414951 12.957754 	                    	                    	                    	                    	                    	                    	                    	
 -12.379995 5.309887 8.975428 	 -6.639999 5.309887 6.375919 	 -6.719995 5.309887 12.974671 	                    	                    	                    	                    	                    	                    	                    	
 -12.399995 5.204823 8.975128 	 -6.649999 5.204823 6.364557 	 -6.749995 5.204823 12.991389 	                    	                    	                    	                    	                    	                    	                    	
 -12.419995 5.099758 8.974627 	 -6.659999 5.099758 6.352995 	 -6.779994 5.099758 13.007907 	                    	                    	                    	                    	                    	                    	                    	
 -12.439995 4.994694 8.973927 	 -6.669999 4.994694 6.341233 	 -6.809995 4.994694 13.024224 	                    	                    	                    	                    	                    	                    	                    	
 -12.459995 4.889629 8.973027 	 -6.679999 4.889629 6.329271 	 -6.839994 4.889629 13.040342 	                    	                    	                    	                    	                    	                    	                    	
 -12.479995 4.784565 8.971927 	 -6.689999 4.784565 6.317110 	 -6.869995 4.784565 13.056260 	                    	                    	                    	                    	                    	                    	                    	
 -12.499995 4.679501 8.970626 	 -6.699999 4.679501 6.304747 	 -6.899994 4.679501 13.071979 	                    	                    	                    	                    	                    	                    	                    	
 -12.519995 4.574436 8.969126 	 -6.709999 4.574436 6.292185 	 -6.929995 4.574436 13.087496 	                    	                    	                    	                    	                    	                    	                    	
 -12.539995 4.469372 8.967425 	 -6.719999 4.469372 6.279423 	 -6.959994 4.469372 13.102814 	                    	                    	                    	                    	                    	                    	                    	
 -12.559995 4.364307 8.965526 	 -6.729999 4.364307 6.266461 	 -6.989995 4.364307 13.117931 	                    	                    	                    	                    	                    	                    	                    	
 -12.579995 4.259243 8.963425 	 -6.739999 4.259243 6.253299 	 -7.019994 4.259243 13.132849 	                    	                    	                    	                    	                    	                    	                    	
 -12.599995 4.154179 8.961124 	 -6.749999 4.154179 6.239937 	 -7.049994 4.154179 13.147567 	                    	                    	                    	                    	                    	                    	                    	
 -12.619995 4.049114 8.958625 	 -6.759999 4.049114 6.226375 	 -7.079994 4.049114 13.162085 	                    	                    	                    	                    	                    	                    	                    	
 -12.639995 3.944050 8.955924 	 -6.769999 3.944050 6.212613 	 -7.109994 3.944050 13.176403 	                    	                    	                    	                    	                    	                    	                    	
 -12.659995 3.838985 8.953024 	 -6.779999 3.838985 6.198651 	 -7.139994 3.838985 13.190520 	                    	                    	                    	                    	                    	                    	                    	
 -12.679995 3.733923 8.949924 	 -6.789999 3.733923 6.184489 	 -7.169994 3.733923 13.204438 	                    	                    	                    	                    	                    	                    	                    	
 -12.699995 3.628859 8.946624 	 -6.799999 3.628859 6.170127 	 -7.199994 3.628859 13.218156 	                    	                    	                    	                    	                    	                    	                    	
 -12.719995 3.523794 8.943123 	 -6.809999 3.523794 6.155565 	 -7.229994 3.523794 13.231673 	                    	                    	                    	                    	                    	                    	                    	
 -12.739995 3.418730 8.939423 	 -6.819999 3.418730 6.140803 	 -7.259994 3.418730 13.244991 	                    	                    	                    	                    	                    	                    	                    	
 -12.759995 3.313665 8.935523 	 -6.829999 3.313665 6.125841 	 -7.289994 3.313665 13.258109 	                    	                    	                    	                    	                    	                    	                    	
 -12.779995 3.208601 8.931422 	 -6.839999 3.208601 6.110679 	 -7.319994 3.208601 13.271028 	                    	                    	                    	                    	                    	                    	                    	
 -12.799994 3.103537 8.927122 	 -6.849999 3.103537 6.095317 	 -7.349994 3.103537 13.283745 	                    	                    	                    	                    	                    	                    	                    	
 -12.819995 2.998472 8.922622 	 -6.859999 2.998472 6.079755 	 -7.379994 2.998472 13.296263 	                    	                    	                    	                    	                    	                    	                    	
 -12.839994 2.893408 8.917922 	 -6.869999 2.893408 6.063993 	 -7.409994 2.893408 13.308580 	                    	                    	                    	                    	                    	                    	                    	
 -12.859995 2.788343 8.913021 	 -6.879999 2.788343 6.048031 	 -7.439994 2.788343 13.320698 	                    	                    	                    	                    	                    	                    	                    	
 -12.879994 2.683279 8.907921 	 -6.889999 2.683279 6.031869 	 -7.469994 2.683279 13.332616 	                    	                    	                    	                    	                    	                    	                    	
 -12.899995 2.578215 8.902621 	 -6.899999 2.578215 6.015507 	 -7.499994 2.578215 13.344334 	                    	                    	                    	                    	                    	                    	                    	
 -12.919994 2.473150 8.897120 	 -6.909999 2.473150 5.998945 	 -7.529994 2.473150 13.355852 	                    	                    	                    	                    	                    	                    	                    	
 -12.939995 2.368086 8.891420 	 -6.919999 2.368086 5.982183 	 -7.559994 2.368086 13.367169 	                    	                    	                    	                    	                    	                    	                    	
 -12.959994 2.263021 8.885520 	 -6.929999 2.263021 5.965221 	 -7.589994 2.263021 13.378287 	                    	                    	                    	                    	                    	                    	                    	
 -12.979995 2.157957 8.879420 	 -6.939999 2.157957 5.948059 	 -7.619994 2.157957 13.389205 	                    	                    	                    	                    	                    	                    	                    	
 -12.999994 2.052893 8.873119 	 -6.949999 2.052893 5.930697 	 -7.649994 2.052893 13.399922 	                    	                    	                    	                    	                    	                    	                    	
 -13.019995 1.947828 8.866619 	 -6.959999 1.947828 5.913135 	 -7.679994 1.947828 13.410440 	                    	                    	                    	                    	                    	                    	                    	
 -13.039994 1.842764 8.859920 	 -6.969999 1.842764 5.895373 	 -7.709994 1.842764 13.420758 	                    	                    	                    	                    	                    	                    	                    	
 -13.059995 1.737701 8.853019 	 -6.979999 1.737701 5.877411 	 -7.739994 1.737701 13.430876 	                    	                    	                    	                    	                    	                    	                    	
 -13.079994 1.632637 8.845919 	 -6.989999 1.632637 5.859250 	 -7.769994 1.632637 13.440794 	                    	                    	                    	                    	                    	                    	                    	
 -13.099995 1.527573 8.838618 	 -6.999999 1.527573 5.840887 	 -7.799994 1.527573 13.450512 	                    	                    	                    	                    	                    	                    	                    	
 -13.119994 1.422508 8.831119 	 -7.009999 1.422508 5.822325 	 -7.829994 1.422508 13.460030 	                    	                    	                    	                    	                    	                    	                    	
 -13.139995 1.317444 8.823418 	 -7.019999 1.317444 5.803563 	 -7.859993 1.317444 13.469347 	                    	                    	                    	                    	                    	                    	                    	
 -13.159994 1.212379 8.815517 	 -7.029999 1.212379 5.784601 	 -7.889994 1.212379 13.478465 	                    	                    	                    	                    	                    	                    	                    	
 -13.179995 1.107315 8.807418 	 -7.039999 1.107315 5.765440 	 -7.919993 1.107315 13.487383 	                    	                    	                    	                    	                    	                    	                    	
 -13.199994 1.002251 8.799117 	 -7.049999 1.002251 5.746078 	 -7.949994 1.002251 13.496100 	                    	                    	                    	                    	                    	                    	                    	
 -13.219995 0.897186 8.790617 	 -7.059999 0.897186 5.726515 	 -7.979993 0.897186 13.504619 	                    	                    	                    	                    	                    	                    	                    	
 -13.239994 0.792122 8.781917 	 -7.069999 0.792122 5.706753 	 -8.009994 0.792122 13.512937 	                    	                    	                    	                    	                    	                    	                    	
 -13.259995 0.687057 8.773017 	 -7.079999 0.687057 5.686791 	 -8.039993 0.687057 13.521054 	                    	                    	                    	                    	                    	                    	                    	
 -13.279994 0.581993 8.763916 	 -7.089999 0.581993 5.666629 	 -8.069993 0.581993 13.528972 	                    	                    	                    	                    	                    	                    	                    	
 -13.299994 0.476929 8.754616 	 -7.099999 0.476929 5.646267 	 -8.099994 0.476929 13.536690 	                    	                    	                    	                    	                    	                    	                    	
 -13.319994 0.371864 8.745116 	 -7.109999 0.371864 5.625706 	 -8.129993 0.371864 13.544208 	                    	                    	                    	                    	                    	                    	                    	
 -13.339994 0.266800 8.735415 	 -7.119999 0.266800 5.604943 	 -8.159993 0.266800 13.551525 	                    	                    	                    	                    	                    	                    	                    	
 -13.359994 0.161736 8.725515 	 -7.129999 0.161736 5.583982 	 -8.189993 0.161736 13.558643 	                    	                    	                    	                    	                    	                    	                    	
 -13.379994 0.056671 8.715415 	 -7.139999 0.056671 5.562819 	 -8.219994 0.056671 13.565561 	                    	                    	                    	                    	                    	                    	                    	
 -13.399994 -0.048393 8.705114 	 -7.149999 -0.048393 5.541457 	 -8.249993 -0.048393 13.572279 	                    	                    	                    	                    	                    	                    	                    	
 -13.419994 -0.153458 8.694614 	 -7.159999 -0.153458 5.519896 	 -8.279993 -0.153458 13.578796 	                    	                    	                    	                    	                    	                    	                    	
 -13.439994 -0.258520 8.683914 	 -7.169999 -0.258520 5.498134 	 -8.309993 -0.258520 13.585114 	                    	                    	                    	                    	                    	                    	                    	
 -13.459994 -0.363585 8.673014 	 -7.179999 -0.363585 5.476171 	 -8.339993 -0.363585 13.591232 	                    	                    	                    	                    	                    	                    	                    	
 -13.479994 -0.468649 8.661914 	 -7.189999 -0.468649 5.454010 	 -8.369993 -0.468649 13.597150 	                    	                    	                    	                    	                    	                    	                    	
 -13.499994 -0.573713 8.650614 	 -7.199999 -0.573713 5.431648 	 -8.399993 -0.573713 13.602868 	                    	                    	                    	                    	                    	                    	                    	
 -13.519994 -0.678778 8.639113 	 -7.209999 -0.678778 5.409086 	 -8.429993 -0.678778 13.608386 	                    	                    	                    	                    	                    	                    	                    	
 -13.539994 -0.783842 8.627413 	 -7.219999 -0.783842 5.386323 	 -8.459993 -0.783842 13.613704 	                    	                    	                    	                    	                    	                    	                    	
 -13.559994 -0.888906 8.615513 	 -7.229999 -0.888906 5.363362 	 -8.489993 -0.888906 13.618821 	                    	                    	                    	                    	                    	                    	                    	
 -13.579994 -0.993971 8.603413 	 -7.239999 -0.993971 5.340199 	 -8.519993 -0.993971 13.623739 	                    	                    	                    	                    	                    	                    	                    	
 -13.599994 -1.099035 8.591112 	 -7.249999 -1.099035 5.316837 	 -8.549993 -1.099035 13.628457 	                    	                    	                    	                    	                    	                    	                    	
 -13.619994 -1.204100 8.578612 	 -7.259999 -1.204100 5.293276 	 -8.579993 -1.204100 13.632975 	                    	                    	                    	                    	                    	                    	                    	
 -13.639994 -1.309164 8.565911 	 -7.269999 -1.309164 5.269513 	 -8.609993 -1.309164 13.637292 	                    	                    	                    	                    	                    	                    	                    	
 -13.659994 -1.414228 8.553012 	 -7.279999 -1.414228 5.245552 	 -8.639993 -1.414228 13.641411 	                    	                    	                    	                    	                    	                    	                    	
 -13.679994 -1.519293 8.539911 	 -7.289999 -1.519293 5.221390 	 -8.669992 -1.519293 13.645329 	                    	                    	                    	                    	                    	                    	                    	
 -13.699994 -1.624357 8.526611 	 -7.299999 -1.624357 5.197028 	 -8.699993 -1.624357 13.649046 	                    	                    	                    	                    	                    	                    	                    	
 -13.719994 -1.729422 8.513111 	 -7.309999 -1.729422 5.172466 	 -8.729993 -1.729422 13.652564 	                    	                    	                    	                    	                    	                    	                    	
 -13.739994 -1.834486 8.499411 	 -7.319999 -1.834486 5.147704 	 -8.759993 -1.834486 13.655882 	                    	                    	                    	                    	                    	                    	                    	
 -13.759994 -1.939550 8.485510 	 -7.329998 -1.939550 5.122741 	 -8.789992 -1.939550 13.658998 	                    	                    	                    	                    	                    	                    	                    	
 -13.779994 -2.044613 8.471410 	 -7.339999 -2.044613 5.097579 	 -8.819993 -2.044613 13.661917 	                    	                    	                    	                    	                    	                    	                    	
 -13.799994 -2.149677 8.457109 	 -7.349998 -2.149677 5.072217 	 -8.849993 -2.149677 13.664635 	                    	                    	                    	                    	                    	                    	                    	
 -13.819994 -2.254742 8.442610 	 -7.359999 -2.254742 5.046656 	 -8.879992 -2.254742 13.667153 	                    	                    	                    	                    	                    	                    	                    	
 -13.839993 -2.359806 8.427910 	 -7.369998 -2.359806 5.020894 	 -8.909992 -2.359806 13.669471 	                    	                    	                    	                    	                    	                    	                    	
 -13.859994 -2.464870 8.413010 	 -7.379999 -2.464870 4.994932 	 -8.939993 -2.464870 13.671589 	                    	                    	                    	                    	                    	                    	                    	
 -13.879993 -2.569935 8.397909 	 -7.389998 -2.569935 4.968770 	 -8.969993 -2.569935 13.673507 	                    	                    	                    	                    	                    	                    	                    	
 -13.899994 -2.674999 8.382608 	 -7.399999 -2.674999 4.942408 	 -8.999992 -2.674999 13.675223 	                    	                    	                    	                    	                    	                    	                    	
 -13.919993 -2.780064 8.367108 	 -7.409998 -2.780064 4.915846 	 -9.029992 -2.780064 13.676742 	                    	                    	                    	                    	                    	                    	                    	
 -13.939994 -2.885128 8.351408 	 -7.419999 -2.885128 4.889083 	 -9.059993 -2.885128 13.678060 	                    	                    	                    	                    	                    	                    	                    	
 -13.959993 -2.990192 8.335508 	 -7.429998 -2.990192 4.862122 	 -9.089993 -2.990192 13.679178 	                    	                    	                    	                    	                    	                    	                    	
 -13.979994 -3.095257 8.319407 	 -7.439999 -3.095257 4.834960 	 -9.119992 -3.095257 13.680095 	                    	                    	                    	                    	                    	                    	                    	
 -13.999993 -3.200321 8.303107 	 -7.449998 -3.200321 4.807598 	 -9.149992 -3.200321 13.680813 	                    	                    	                    	                    	                    	                    	                    	
 -14.019994 -3.305386 8.286608 	 -7.459999 -3.305386 4.780036 	 -9.179993 -3.305386 13.681332 	                    	                    	                    	                    	                    	                    	                    	
 -14.039993 -3.410450 8.269907 	 -7.469998 -3.410450 4.752274 	 -9.209992 -3.410450 13.681648 	                    	                    	                    	                    	                    	                    	                    	
 -14.059994 -3.515514 8.253007 	 -7.479999 -3.515514 4.724312 	 -9.239992 -3.515514 13.681767 	                    	                    	                    	                    	                    	                    	                    	
 -14.079993 -3.620579 8.235907 	 -7.489998 -3.620579 4.696150 	 -9.269992 -3.620579 13.681684 	                    	                    	                    	                    	                    	                    	                    	
 -14.099994 -3.725643 8.218606 	 -7.499999 -3.725643 4.667788 	 -9.299993 -3.725643 13.681401 	                    	                    	                    	                    	                    	                    	                    	
 -14.119993 -3.830708 8.201106 	 -7.509998 -3.830708 4.639226 	 -9.329992 -3.830708 13.680920 	                    	                    	                    	                    	                    	                    	                    	
 -14.139994 -3.935772 8.183406 	 -7.519999 -3.935772 4.610464 	 -9.359992 -3.935772 13.680238 	                    	                    	                    	                    	                    	                    	                    	
 -14.159993 -4.040836 8.165505 	 -7.529998 -4.040836 4.581502 	 -9.389992 -4.040836 13.679356 	                    	                    	                    	                    	                    	                    	                    	
 -14.179994 -4.145901 8.147406 	 -7.539999 -4.145901 4.552340 	 -9.419992 -4.145901 13.678273 	                    	                    	                    	                    	                    	                    	                    	
 -14.199993 -4.250965 8.129105 	 -7.549998 -4.250965 4.522978 	 -9.449992 -4.250965 13.676991 	                    	                    	                    	                    	                    	                    	                    	
 -14.219994 -4.356030 8.110604 	 -7.559999 -4.356030 4.493416 	 -9.479992 -4.356030 13.675509 	                    	                    	                    	                    	                    	                    	                    	
 -14.239993 -4.461094 8.091904 	 -7.569998 -4.461094 4.463654 	 -9.509992 -4.461094 13.673826 	                    	                    	                    	                    	                    	                    	                    	
 -14.259994 -4.566158 8.073004 	 -7.579998 -4.566158 4.433692 	 -9.539992 -4.566158 13.671945 	                    	                    	                    	                    	                    	                    	                    	
 -14.279993 -4.671223 8.053904 	 -7.589998 -4.671223 4.403531 	 -9.569992 -4.671223 13.669863 	                    	                    	                    	                    	                    	                    	                    	
 -14.299994 -4.776287 8.034603 	 -7.599998 -4.776287 4.373168 	 -9.599992 -4.776287 13.667581 	                    	                    	                    	                    	                    	                    	                    	
 -14.319993 -4.881351 8.015103 	 -7.609998 -4.881351 4.342607 	 -9.629992 -4.881351 13.665098 	                    	                    	                    	                    	                    	                    	                    	
 -14.339993 -4.986416 7.995403 	 -7.619998 -4.986416 4.311844 	 -9.659992 -4.986416 13.662416 	                    	                    	                    	                    	                    	                    	                    	
 -14.359993 -5.091480 7.975503 	 -7.629998 -5.091480 4.280883 	 -9.689992 -5.091480 13.659534 	                    	                    	                    	                    	                    	                    	                    	
 -14.379993 -5.196545 7.955403 	 -7.639998 -5.196545 4.249721 	 -9.719992 -5.196545 13.656451 	                    	                    	                    	                    	                    	                    	                    	
 -14.399993 -5.301605 7.935103 	 -7.649998 -5.301605 4.218359 	 -9.749991 -5.301605 13.653170 	                    	                    	                    	                    	                    	                    	                    	
 -14.419993 -5.406670 7.914603 	 -7.659998 -5.406670 4.186797 	 -9.779992 -5.406670 13.649688 	                    	                    	                    	                    	                    	                    	                    	
 -14.439993 -5.511734 7.893902 	 -7.669998 -5.511734 4.155035 	 -9.809992 -5.511734 13.646006 	                    	                    	                    	                    	                    	                    	                    	
 -14.459993 -5.616798 7.873002 	 -7.679998 -5.616798 4.123072 	 -9.839992 -5.616798 13.642122 	                    	                    	                    	                    	                    	                    	                    	
 -14.479993 -5.721863 7.851902 	 -7.689998 -5.721863 4.090910 	 -9.869991 -5.721863 13.638041 	                    	                    	                    	                    	                    	                    	                    	
 -14.499993 -5.826927 7.830601 	 -7.699998 -5.826927 4.058548 	 -9.899992 -5.826927 13.633759 	                    	                    	                    	                    	                    	                    	                    	
 -14.519993 -5.931992 7.809102 	 -7.709998 -5.931992 4.025987 	 -9.929992 -5.931992 13.629276 	                    	                    	                    	                    	                    	                    	                    	
 -14.539993 -6.037056 7.787401 	 -7.719998 -6.037056 3.993224 	 -9.959991 -6.037056 13.624594 	                    	                    	                    	                    	                    	                    	                    	
 -14.559993 -6.142120 7.765501 	 -7.729998 -6.142120 3.960262 	 -9.989991 -6.142120 13.619712 	                    	                    	                    	                    	                    	                    	                    	
 -14.579993 -6.247185 7.743401 	 -7.739998 -6.247185 3.927101 	 -10.019992 -6.247185 13.614631 	                    	                    	                    	                    	                    	                    	                    	
 -14.599993 -6.352249 7.721100 	 -7.749998 -6.352249 3.893739 	 -10.049992 -6.352249 13.609347 	                    	                    	                    	                    	                    	                    	                    	
 -14.619993 -6.457314 7.698600 	 -7.759998 -6.457314 3.860177 	 -10.079991 -6.457314 13.603866 	                    	                    	                    	                    	                    	                    	                    	
 -14.639993 -6.562378 7.675900 	 -7.769998 -6.562378 3.826415 	 -10.109991 -6.562378 13.598184 	                    	                    	                    	                    	                    	                    	                    	
 -14.659993 -6.667442 7.652999 	 -7.779998 -6.667442 3.792453 	 -10.139992 -6.667442 13.592300 	                    	                    	                    	                    	                    	                    	                    	
 -14.679993 -6.772507 7.629899 	 -7.789998 -6.772507 3.758291 	 -10.169991 -6.772507 13.586219 	                    	                    	                    	                    	                    	                    	                    	
 -14.699993 -6.877571 7.606599 	 -7.799998 -6.877571 3.723929 	 -10.199991 -6.877571 13.579937 	                    	                    	                    	                    	                    	                    	                    	
 -14.719993 -6.982635 7.583098 	 -7.809998 -6.982635 3.689367 	 -10.229991 -6.982635 13.573455 	                    	                    	                    	                    	                    	                    	                    	
