# Game Session ID 
139 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:53:39 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 -11.359995 -7.066689 6.479090 	 -16.279993 -7.066689 2.142889 	 0.550000 -7.066689 13.150168 	                    	                    	                    	                    	                    	
 -11.369994 -7.161243 6.447389 	 -16.309992 -7.161243 2.100126 	 0.550000 -7.161243 13.135486 	                    	                    	                    	                    	                    	
 -11.379994 -7.255802 6.415490 	 -16.339993 -7.255802 2.057165 	 0.550000 -7.255802 13.120604 	                    	                    	                    	                    	                    	
 -11.389995 -7.350361 6.383389 	 -16.369991 -7.350361 2.014003 	 0.550000 -7.350361 13.105521 	                    	                    	                    	                    	                    	
 -11.399995 -7.444920 6.351089 	 -16.399992 -7.444920 1.970641 	 0.550000 -7.444920 13.090240 	                    	                    	                    	                    	                    	
 -11.409994 -7.539474 6.318589 	 -16.429993 -7.539474 1.927079 	 0.550000 -7.539474 13.074758 	                    	                    	                    	                    	                    	
 -11.419994 -7.634033 6.285888 	 -16.459991 -7.634033 1.883317 	 0.550000 -7.634033 13.059074 	                    	                    	                    	                    	                    	
 -11.429995 -7.728592 6.252988 	 -16.489992 -7.728592 1.839355 	 0.550000 -7.728592 13.043193 	                    	                    	                    	                    	                    	
 -11.439995 -7.823151 6.219888 	 -16.519993 -7.823151 1.795193 	 0.550000 -7.823151 13.027111 	                    	                    	                    	                    	                    	
 -11.449995 -7.917709 6.186588 	 -16.549994 -7.917709 1.750831 	 0.550000 -7.917709 13.010829 	                    	                    	                    	                    	                    	
 -11.459995 -8.012268 6.153086 	 -16.579994 -8.012268 1.706266 	 0.550000 -8.012268 12.994345 	                    	                    	                    	                    	                    	
 -11.469995 -8.106831 6.119385 	 -16.609995 -8.106831 1.661504 	 0.550000 -8.106831 12.977663 	                    	                    	                    	                    	                    	
 -11.479996 -8.201389 6.085484 	 -16.639996 -8.201389 1.616541 	 0.550000 -8.201389 12.960780 	                    	                    	                    	                    	                    	
 -11.489996 -8.295952 6.051383 	 -16.669996 -8.295952 1.571377 	 0.550000 -8.295952 12.943697 	                    	                    	                    	                    	                    	
 -11.499996 -8.390511 6.017083 	 -16.699997 -8.390511 1.526016 	 0.550000 -8.390511 12.926416 	                    	                    	                    	                    	                    	
 -11.509996 -8.485069 5.982581 	 -16.729998 -8.485069 1.480452 	 0.550000 -8.485069 12.908933 	                    	                    	                    	                    	                    	
 -11.519997 -8.579632 5.947881 	 -16.759998 -8.579632 1.434689 	 0.550000 -8.579632 12.891251 	                    	                    	                    	                    	                    	
 -11.529997 -8.674191 5.912978 	 -16.789999 -8.674191 1.388725 	 0.550000 -8.674191 12.873366 	                    	                    	                    	                    	                    	
 -11.539997 -8.768749 5.877877 	 -16.820000 -8.768749 1.342562 	 0.550000 -8.768749 12.855285 	                    	                    	                    	                    	                    	
 -11.549997 -8.863312 5.842577 	 -16.850000 -8.863312 1.296199 	 0.550000 -8.863312 12.837002 	                    	                    	                    	                    	                    	
 -11.559998 -8.957870 5.807075 	 -16.880001 -8.957870 1.249636 	 0.550000 -8.957870 12.818519 	                    	                    	                    	                    	                    	
 -11.569998 -9.052433 5.771375 	 -16.910002 -9.052433 1.202874 	 0.550000 -9.052433 12.799838 	                    	                    	                    	                    	                    	
 -11.579998 -9.146992 5.735474 	 -16.940002 -9.146992 1.155910 	 0.550000 -9.146992 12.780954 	                    	                    	                    	                    	                    	
 -11.589998 -9.241550 5.699373 	 -16.970003 -9.241550 1.108748 	 0.550000 -9.241550 12.761872 	                    	                    	                    	                    	                    	
 -11.599998 -9.336113 5.663071 	 -17.000004 -9.336113 1.061384 	 0.550000 -9.336113 12.742589 	                    	                    	                    	                    	                    	
 -11.609999 -9.430672 5.626570 	 -17.030005 -9.430672 1.013821 	 0.550000 -9.430672 12.723106 	                    	                    	                    	                    	                    	
 -11.619999 -9.525230 5.589869 	 -17.060005 -9.525230 0.966058 	 0.550000 -9.525230 12.703424 	                    	                    	                    	                    	                    	
 -11.629999 -9.619793 5.552968 	 -17.090006 -9.619793 0.918094 	 0.550000 -9.619793 12.683540 	                    	                    	                    	                    	                    	
 -11.639999 -9.714352 5.515866 	 -17.120007 -9.714352 0.869931 	 0.550000 -9.714352 12.663458 	                    	                    	                    	                    	                    	
 -11.650000 -9.808910 5.478566 	 -17.150007 -9.808910 0.821569 	 0.550000 -9.808910 12.643176 	                    	                    	                    	                    	                    	
 -11.660000 -9.903473 5.441064 	 -17.180008 -9.903473 0.773005 	 0.550000 -9.903473 12.622692 	                    	                    	                    	                    	                    	
 -11.670000 -9.998032 5.403364 	 -17.210009 -9.998032 0.724242 	 0.550000 -9.998032 12.602011 	                    	                    	                    	                    	                    	
 -11.680000 -10.092594 5.365461 	 -17.240009 -10.092594 0.675278 	 0.550000 -10.092594 12.581126 	                    	                    	                    	                    	                    	
 -11.690001 -10.187153 5.327360 	 -17.270010 -10.187153 0.626115 	 0.550000 -10.187153 12.560043 	                    	                    	                    	                    	                    	
 -11.700001 -10.281712 5.289058 	 -17.300011 -10.281712 0.576751 	 0.550000 -10.281712 12.538761 	                    	                    	                    	                    	                    	
 -11.710001 -10.376274 5.250559 	 -17.330011 -10.376274 0.527189 	 0.550000 -10.376274 12.517280 	                    	                    	                    	                    	                    	
 -11.720001 -10.470833 5.211857 	 -17.360012 -10.470833 0.477426 	 0.550000 -10.470833 12.495596 	                    	                    	                    	                    	                    	
 -11.730001 -10.565392 5.172955 	 -17.390013 -10.565392 0.427462 	 0.550000 -10.565392 12.473713 	                    	                    	                    	                    	                    	
 -11.740002 -10.659954 5.133854 	 -17.420013 -10.659954 0.377299 	 0.550000 -10.659954 12.451631 	                    	                    	                    	                    	                    	
 -11.750002 -10.754513 5.094553 	 -17.450014 -10.754513 0.326936 	 0.550000 -10.754513 12.429348 	                    	                    	                    	                    	                    	
 -11.760002 -10.849072 5.055052 	 -17.480015 -10.849072 0.276373 	 0.550000 -10.849072 12.406865 	                    	                    	                    	                    	                    	
 -11.770002 -10.943634 5.015351 	 -17.510015 -10.943634 0.225610 	 0.550000 -10.943634 12.384183 	                    	                    	                    	                    	                    	
 -11.780003 -11.038193 4.975450 	 -17.540016 -11.038193 0.174646 	 0.550000 -11.038193 12.361300 	                    	                    	                    	                    	                    	
 -11.790003 -11.132755 4.935348 	 -17.570017 -11.132755 0.123482 	 0.550000 -11.132755 12.338216 	                    	                    	                    	                    	                    	
 -11.800003 -11.227314 4.895046 	 -17.600018 -11.227314 0.072118 	 0.550000 -11.227314 12.314933 	                    	                    	                    	                    	                    	
 -11.810003 -11.321873 4.854545 	 -17.630018 -11.321873 0.020556 	 0.550000 -11.321873 12.291451 	                    	                    	                    	                    	                    	
 -11.820004 -11.416435 4.813844 	 -17.660019 -11.416435 -0.031207 	 0.550000 -11.416435 12.267768 	                    	                    	                    	                    	                    	
 -11.830004 -11.510994 4.772943 	 -17.690020 -11.510994 -0.083170 	 0.550000 -11.510994 12.243886 	                    	                    	                    	                    	                    	
 -11.840004 -11.605553 4.731840 	 -17.720020 -11.605553 -0.135335 	 0.550000 -11.605553 12.219801 	                    	                    	                    	                    	                    	
 -11.850004 -11.700115 4.690540 	 -17.750021 -11.700115 -0.187697 	 0.550000 -11.700115 12.195519 	                    	                    	                    	                    	                    	
 -11.860004 -11.794674 4.649039 	 -17.780022 -11.794674 -0.240261 	 0.550000 -11.794674 12.171037 	                    	                    	                    	                    	                    	
 -11.870005 -11.889236 4.607337 	 -17.810022 -11.889236 -0.293025 	 0.550000 -11.889236 12.146353 	                    	                    	                    	                    	                    	
 -11.880005 -11.983795 4.565436 	 -17.840023 -11.983795 -0.345987 	 0.550000 -11.983795 12.121470 	                    	                    	                    	                    	                    	
 -11.890005 -12.078354 4.523333 	 -17.870024 -12.078354 -0.399152 	 0.550000 -12.078354 12.096386 	                    	                    	                    	                    	                    	
 -11.900005 -12.172916 4.481032 	 -17.900024 -12.172916 -0.452515 	 0.550000 -12.172916 12.071104 	                    	                    	                    	                    	                    	
 -11.910006 -12.267475 4.438531 	 -17.930025 -12.267475 -0.506078 	 0.550000 -12.267475 12.045621 	                    	                    	                    	                    	                    	
 -11.920006 -12.362034 4.395829 	 -17.960026 -12.362034 -0.559842 	 0.550000 -12.362034 12.019938 	                    	                    	                    	                    	                    	
 -11.930006 -12.456596 4.352928 	 -17.990026 -12.456596 -0.613806 	 0.550000 -12.456596 11.994055 	                    	                    	                    	                    	                    	
 -11.940006 -12.551155 4.309827 	 -18.020027 -12.551155 -0.667968 	 0.550000 -12.551155 11.967973 	                    	                    	                    	                    	                    	
 -11.950006 -12.645714 4.266525 	 -18.050028 -12.645714 -0.722332 	 0.550000 -12.645714 11.941689 	                    	                    	                    	                    	                    	
 -11.960007 -12.740276 4.223024 	 -18.080029 -12.740276 -0.776895 	 0.550000 -12.740276 11.915207 	                    	                    	                    	                    	                    	
 -11.970007 -12.834835 4.179323 	 -18.110029 -12.834835 -0.831658 	 0.550000 -12.834835 11.888524 	                    	                    	                    	                    	                    	
 -11.980007 -12.929398 4.135422 	 -18.140030 -12.929398 -0.886621 	 0.550000 -12.929398 11.861641 	                    	                    	                    	                    	                    	
 -11.990007 -13.023956 4.091321 	 -18.170031 -13.023956 -0.941785 	 0.550000 -13.023956 11.834558 	                    	                    	                    	                    	                    	
 -12.000008 -13.118515 4.047019 	 -18.200031 -13.118515 -0.997149 	 0.550000 -13.118515 11.807275 	                    	                    	                    	                    	                    	
 -12.010008 -13.213078 4.002516 	 -18.230032 -13.213078 -1.052713 	 0.550000 -13.213078 11.779791 	                    	                    	                    	                    	                    	
 -12.020008 -13.307636 3.957814 	 -18.260033 -13.307636 -1.108477 	 0.550000 -13.307636 11.752107 	                    	                    	                    	                    	                    	
 -12.030008 -13.402195 3.912913 	 -18.290033 -13.402195 -1.164440 	 0.550000 -13.402195 11.724225 	                    	                    	                    	                    	                    	
 -12.040009 -13.496758 3.867812 	 -18.320034 -13.496758 -1.220603 	 0.550000 -13.496758 11.696142 	                    	                    	                    	                    	                    	
 -12.050009 -13.591316 3.822511 	 -18.350035 -13.591316 -1.276966 	 0.550000 -13.591316 11.667859 	                    	                    	                    	                    	                    	
 -12.060009 -13.685879 3.777009 	 -18.380035 -13.685879 -1.333530 	 0.550000 -13.685879 11.639377 	                    	                    	                    	                    	                    	
 -12.070009 -13.780437 3.731308 	 -18.410036 -13.780437 -1.390294 	 0.550000 -13.780437 11.610693 	                    	                    	                    	                    	                    	
 -12.080009 -13.874996 3.685405 	 -18.440037 -13.874996 -1.447258 	 0.550000 -13.874996 11.581809 	                    	                    	                    	                    	                    	
 -12.090010 -13.969559 3.639303 	 -18.470037 -13.969559 -1.504422 	 0.550000 -13.969559 11.552726 	                    	                    	                    	                    	                    	
 -12.100010 -14.064117 3.593002 	 -18.500038 -14.064117 -1.561785 	 0.550000 -14.064117 11.523443 	                    	                    	                    	                    	                    	
 -12.110010 -14.158676 3.546501 	 -18.530039 -14.158676 -1.619348 	 0.550000 -14.158676 11.493960 	                    	                    	                    	                    	                    	
 -12.120010 -14.253239 3.499800 	 -18.560040 -14.253239 -1.677111 	 0.550000 -14.253239 11.464278 	                    	                    	                    	                    	                    	
 -12.130011 -14.347797 3.452897 	 -18.590040 -14.347797 -1.735077 	 0.550000 -14.347797 11.434393 	                    	                    	                    	                    	                    	
 -12.140011 -14.442356 3.405797 	 -18.620041 -14.442356 -1.793239 	 0.550000 -14.442356 11.404311 	                    	                    	                    	                    	                    	
 -12.150011 -14.536919 3.358495 	 -18.650042 -14.536919 -1.851603 	 0.550000 -14.536919 11.374027 	                    	                    	                    	                    	                    	
 -12.160011 -14.631477 3.310992 	 -18.680042 -14.631477 -1.910167 	 0.550000 -14.631477 11.343544 	                    	                    	                    	                    	                    	
 -12.170012 -14.726040 3.263292 	 -18.710043 -14.726040 -1.968930 	 0.550000 -14.726040 11.312861 	                    	                    	                    	                    	                    	
 -12.180012 -14.820599 3.215389 	 -18.740044 -14.820599 -2.027895 	 0.550000 -14.820599 11.281977 	                    	                    	                    	                    	                    	
 -12.190012 -14.915157 3.167287 	 -18.770044 -14.915157 -2.087058 	 0.550000 -14.915157 11.250895 	                    	                    	                    	                    	                    	
 -12.200012 -15.009720 3.118986 	 -18.800045 -15.009720 -2.146421 	 0.550000 -15.009720 11.219611 	                    	                    	                    	                    	                    	
 -12.210012 -15.104279 3.070484 	 -18.830046 -15.104279 -2.205985 	 0.550000 -15.104279 11.188128 	                    	                    	                    	                    	                    	
 -12.220013 -15.198837 3.021782 	 -18.860046 -15.198837 -2.265749 	 0.550000 -15.198837 11.156445 	                    	                    	                    	                    	                    	
 -12.230013 -15.293400 2.972881 	 -18.890047 -15.293400 -2.325712 	 0.550000 -15.293400 11.124562 	                    	                    	                    	                    	                    	
 -12.240013 -15.387959 2.923779 	 -18.920048 -15.387959 -2.385876 	 0.550000 -15.387959 11.092478 	                    	                    	                    	                    	                    	
 -12.250013 -15.482517 2.874478 	 -18.950048 -15.482517 -2.446239 	 0.550000 -15.482517 11.060196 	                    	                    	                    	                    	                    	
 -12.260014 -15.577080 2.824975 	 -18.980049 -15.577080 -2.506805 	 0.550000 -15.577080 11.027711 	                    	                    	                    	                    	                    	
 -12.270014 -15.671638 2.775273 	 -19.010050 -15.671638 -2.567568 	 0.550000 -15.671638 10.995028 	                    	                    	                    	                    	                    	
 -12.280014 -15.766201 2.725371 	 -19.040051 -15.766201 -2.628532 	 0.550000 -15.766201 10.962144 	                    	                    	                    	                    	                    	
 -12.290014 -15.860760 2.675271 	 -19.070051 -15.860760 -2.689694 	 0.550000 -15.860760 10.929063 	                    	                    	                    	                    	                    	
 -12.300014 -15.955318 2.624969 	 -19.100052 -15.955318 -2.751059 	 0.550000 -15.955318 10.895779 	                    	                    	                    	                    	                    	
 -12.310015 -16.049881 2.574466 	 -19.130053 -16.049881 -2.812623 	 0.550000 -16.049881 10.862294 	                    	                    	                    	                    	                    	
 -12.320015 -16.144440 2.523765 	 -19.160053 -16.144440 -2.874386 	 0.550000 -16.144440 10.828612 	                    	                    	                    	                    	                    	
 -12.330015 -16.238998 2.472864 	 -19.190054 -16.238998 -2.936349 	 0.550000 -16.238998 10.794729 	                    	                    	                    	                    	                    	
 -12.340015 -16.333561 2.421760 	 -19.220055 -16.333561 -2.998515 	 0.550000 -16.333561 10.760644 	                    	                    	                    	                    	                    	
 -12.350016 -16.428120 2.370459 	 -19.250055 -16.428120 -3.060879 	 0.550000 -16.428120 10.726361 	                    	                    	                    	                    	                    	
 -12.360016 -16.522682 2.318959 	 -19.280056 -16.522682 -3.123441 	 0.550000 -16.522682 10.691879 	                    	                    	                    	                    	                    	
 -12.370016 -16.617241 2.267256 	 -19.310057 -16.617241 -3.186205 	 0.550000 -16.617241 10.657195 	                    	                    	                    	                    	                    	
 -12.380016 -16.711800 2.215353 	 -19.340057 -16.711800 -3.249170 	 0.550000 -16.711800 10.622311 	                    	                    	                    	                    	                    	
 -12.390017 -16.806362 2.163253 	 -19.370058 -16.806362 -3.312333 	 0.550000 -16.806362 10.587229 	                    	                    	                    	                    	                    	
 -12.400017 -16.900921 2.110949 	 -19.400059 -16.900921 -3.375698 	 0.550000 -16.900921 10.551944 	                    	                    	                    	                    	                    	
 -12.410017 -16.995480 2.058448 	 -19.430059 -16.995480 -3.439261 	 0.550000 -16.995480 10.516460 	                    	                    	                    	                    	                    	
 -12.420017 -17.090042 2.005746 	 -19.460060 -17.090042 -3.503025 	 0.550000 -17.090042 10.480778 	                    	                    	                    	                    	                    	
 -12.430017 -17.184601 1.952844 	 -19.490061 -17.184601 -3.566989 	 0.550000 -17.184601 10.444894 	                    	                    	                    	                    	                    	
 -12.440018 -17.279160 1.899742 	 -19.520061 -17.279160 -3.631154 	 0.550000 -17.279160 10.408810 	                    	                    	                    	                    	                    	
 -12.450018 -17.373722 1.846441 	 -19.550062 -17.373722 -3.695516 	 0.550000 -17.373722 10.372528 	                    	                    	                    	                    	                    	
 -12.460018 -17.468281 1.792938 	 -19.580063 -17.468281 -3.760081 	 0.550000 -17.468281 10.336043 	                    	                    	                    	                    	                    	
 -12.470018 -17.562843 1.739237 	 -19.610064 -17.562843 -3.824845 	 0.550000 -17.562843 10.299360 	                    	                    	                    	                    	                    	
 -12.480019 -17.657402 1.685335 	 -19.640064 -17.657402 -3.889808 	 0.550000 -17.657402 10.262478 	                    	                    	                    	                    	                    	
 -12.490019 -17.751961 1.631233 	 -19.670065 -17.751961 -3.954972 	 0.550000 -17.751961 10.225394 	                    	                    	                    	                    	                    	
 -12.500019 -17.846523 1.576931 	 -19.700066 -17.846523 -4.020336 	 0.550000 -17.846523 10.188110 	                    	                    	                    	                    	                    	
 -12.510019 -17.941082 1.522429 	 -19.730066 -17.941082 -4.085900 	 0.550000 -17.941082 10.150626 	                    	                    	                    	                    	                    	
 -12.520020 -18.035641 1.467726 	 -19.760067 -18.035641 -4.151665 	 0.550000 -18.035641 10.112943 	                    	                    	                    	                    	                    	
 -12.530020 -18.130203 1.412825 	 -19.790068 -18.130203 -4.217628 	 0.550000 -18.130203 10.075060 	                    	                    	                    	                    	                    	
 -12.540020 -18.224762 1.357722 	 -19.820068 -18.224762 -4.283793 	 0.550000 -18.224762 10.036975 	                    	                    	                    	                    	                    	
 -12.550020 -18.319324 1.302421 	 -19.850069 -18.319324 -4.350156 	 0.550000 -18.319324 9.998693 	                    	                    	                    	                    	                    	
 -12.560020 -18.413883 1.246919 	 -19.880070 -18.413883 -4.416720 	 0.550000 -18.413883 9.960209 	                    	                    	                    	                    	                    	
 -12.570021 -18.508442 1.191217 	 -19.910070 -18.508442 -4.483484 	 0.550000 -18.508442 9.921525 	                    	                    	                    	                    	                    	
 -12.580021 -18.603004 1.135315 	 -19.940071 -18.603004 -4.550448 	 0.550000 -18.603004 9.882642 	                    	                    	                    	                    	                    	
 -12.590021 -18.697563 1.079212 	 -19.970072 -18.697563 -4.617613 	 0.550000 -18.697563 9.843557 	                    	                    	                    	                    	                    	
 -12.600021 -18.792122 1.022911 	 -20.000072 -18.792122 -4.684976 	 0.550000 -18.792122 9.804275 	                    	                    	                    	                    	                    	
 -12.610022 -18.886684 0.966408 	 -20.030073 -18.886684 -4.752542 	 0.550000 -18.886684 9.764791 	                    	                    	                    	                    	                    	
 -12.620022 -18.981243 0.909706 	 -20.060074 -18.981243 -4.820305 	 0.550000 -18.981243 9.725107 	                    	                    	                    	                    	                    	
 -12.630022 -19.075802 0.852805 	 -20.090075 -19.075802 -4.888268 	 0.550000 -19.075802 9.685224 	                    	                    	                    	                    	                    	
 -12.640022 -19.170364 0.795703 	 -20.120075 -19.170364 -4.956433 	 0.550000 -19.170364 9.645140 	                    	                    	                    	                    	                    	
 -12.650023 -19.264923 0.738400 	 -20.150076 -19.264923 -5.024797 	 0.550000 -19.264923 9.604856 	                    	                    	                    	                    	                    	
 -12.660023 -19.359486 0.680898 	 -20.180077 -19.359486 -5.093362 	 0.550000 -19.359486 9.564372 	                    	                    	                    	                    	                    	
 -12.670023 -19.454044 0.623197 	 -20.210077 -19.454044 -5.162125 	 0.550000 -19.454044 9.523689 	                    	                    	                    	                    	                    	
 -12.680023 -19.548603 0.565294 	 -20.240078 -19.548603 -5.231090 	 0.550000 -19.548603 9.482805 	                    	                    	                    	                    	                    	
 -12.690023 -19.643166 0.507192 	 -20.270079 -19.643166 -5.300253 	 0.550000 -19.643166 9.441722 	                    	                    	                    	                    	                    	
 -12.700024 -19.737724 0.448890 	 -20.300079 -19.737724 -5.369617 	 0.550000 -19.737724 9.400438 	                    	                    	                    	                    	                    	
 -12.710024 -19.832283 0.390388 	 -20.330080 -19.832283 -5.439181 	 0.550000 -19.832283 9.358955 	                    	                    	                    	                    	                    	
 -12.720024 -19.926846 0.331686 	 -20.360081 -19.926846 -5.508945 	 0.550000 -19.926846 9.317271 	                    	                    	                    	                    	                    	
 -12.730024 -20.021404 0.272783 	 -20.390081 -20.021404 -5.578910 	 0.550000 -20.021404 9.275387 	                    	                    	                    	                    	                    	
 -12.740025 -20.115963 0.213680 	 -20.420082 -20.115963 -5.649075 	 0.550000 -20.115963 9.233303 	                    	                    	                    	                    	                    	
 -12.750025 -20.210526 0.154379 	 -20.450083 -20.210526 -5.719438 	 0.550000 -20.210526 9.191020 	                    	                    	                    	                    	                    	
 -12.760025 -20.305084 0.094876 	 -20.480083 -20.305084 -5.790003 	 0.550000 -20.305084 9.148535 	                    	                    	                    	                    	                    	
 -12.770025 -20.399647 0.035174 	 -20.510084 -20.399647 -5.860767 	 0.550000 -20.399647 9.105851 	                    	                    	                    	                    	                    	
 -12.780025 -20.494205 -0.024728 	 -20.540085 -20.494205 -5.931731 	 0.550000 -20.494205 9.062968 	                    	                    	                    	                    	                    	
 -12.790026 -20.588764 -0.084830 	 -20.570086 -20.588764 -6.002895 	 0.550000 -20.588764 9.019884 	                    	                    	                    	                    	                    	
 -12.800026 -20.683327 -0.145133 	 -20.600086 -20.683327 -6.074260 	 0.550000 -20.683327 8.976600 	                    	                    	                    	                    	                    	
 -12.810026 -20.777885 -0.205634 	 -20.630087 -20.777885 -6.145823 	 0.550000 -20.777885 8.933118 	                    	                    	                    	                    	                    	
 -12.820026 -20.872444 -0.266337 	 -20.660088 -20.872444 -6.217588 	 0.550000 -20.872444 8.889433 	                    	                    	                    	                    	                    	
 -12.830027 -20.967007 -0.327238 	 -20.690088 -20.967007 -6.289552 	 0.550000 -20.967007 8.845550 	                    	                    	                    	                    	                    	
 -12.840027 -21.061565 -0.388342 	 -20.720089 -21.061565 -6.361717 	 0.550000 -21.061565 8.801465 	                    	                    	                    	                    	                    	
 -12.850027 -21.156128 -0.449644 	 -20.750090 -21.156128 -6.434082 	 0.550000 -21.156128 8.757181 	                    	                    	                    	                    	                    	
 -12.860027 -21.250687 -0.511146 	 -20.780090 -21.250687 -6.506646 	 0.550000 -21.250687 8.712697 	                    	                    	                    	                    	                    	
 -12.870028 -21.345245 -0.572849 	 -20.810091 -21.345245 -6.579411 	 0.550000 -21.345245 8.668014 	                    	                    	                    	                    	                    	
 -12.880028 -21.439808 -0.634750 	 -20.840092 -21.439808 -6.652373 	 0.550000 -21.439808 8.623131 	                    	                    	                    	                    	                    	
 -12.890028 -21.534367 -0.696853 	 -20.870092 -21.534367 -6.725538 	 0.550000 -21.534367 8.578046 	                    	                    	                    	                    	                    	
 -12.900028 -21.628925 -0.759155 	 -20.900093 -21.628925 -6.798902 	 0.550000 -21.628925 8.532763 	                    	                    	                    	                    	                    	
 -12.910028 -21.723488 -0.821658 	 -20.930094 -21.723488 -6.872468 	 0.550000 -21.723488 8.487278 	                    	                    	                    	                    	                    	
 -12.920029 -21.818047 -0.884360 	 -20.960094 -21.818047 -6.946231 	 0.550000 -21.818047 8.441594 	                    	                    	                    	                    	                    	
 -12.930029 -21.912605 -0.947263 	 -20.990095 -21.912605 -7.020196 	 0.550000 -21.912605 8.395710 	                    	                    	                    	                    	                    	
 -12.940029 -22.007168 -1.010365 	 -21.020096 -22.007168 -7.094360 	 0.550000 -22.007168 8.349627 	                    	                    	                    	                    	                    	
 -12.950029 -22.101727 -1.073668 	 -21.050097 -22.101727 -7.168725 	 0.550000 -22.101727 8.303342 	                    	                    	                    	                    	                    	
 -12.960030 -22.196289 -1.137169 	 -21.080097 -22.196289 -7.243289 	 0.550000 -22.196289 8.256859 	                    	                    	                    	                    	                    	
 -12.970030 -22.290848 -1.200873 	 -21.110098 -22.290848 -7.318054 	 0.550000 -22.290848 8.210175 	                    	                    	                    	                    	                    	
 -12.980030 -22.385406 -1.264774 	 -21.140099 -22.385406 -7.393018 	 0.550000 -22.385406 8.163291 	                    	                    	                    	                    	                    	
 -12.990030 -22.479969 -1.328876 	 -21.170099 -22.479969 -7.468182 	 0.550000 -22.479969 8.116207 	                    	                    	                    	                    	                    	
 -13.000031 -22.574528 -1.393179 	 -21.200100 -22.574528 -7.543546 	 0.550000 -22.574528 8.068923 	                    	                    	                    	                    	                    	
 -13.010031 -22.669086 -1.457681 	 -21.230101 -22.669086 -7.619111 	 0.550000 -22.669086 8.021440 	                    	                    	                    	                    	                    	
 -13.020031 -22.763649 -1.522384 	 -21.260101 -22.763649 -7.694875 	 0.550000 -22.763649 7.973755 	                    	                    	                    	                    	                    	
 -13.030031 -22.858208 -1.587287 	 -21.290102 -22.858208 -7.770841 	 0.550000 -22.858208 7.925870 	                    	                    	                    	                    	                    	
 -13.040031 -22.952770 -1.652389 	 -21.320103 -22.952770 -7.847004 	 0.550000 -22.952770 7.877787 	                    	                    	                    	                    	                    	
 -13.050032 -23.047329 -1.717692 	 -21.350103 -23.047329 -7.923369 	 0.550000 -23.047329 7.829502 	                    	                    	                    	                    	                    	
 -13.060032 -23.141888 -1.783194 	 -21.380104 -23.141888 -7.999934 	 0.550000 -23.141888 7.781019 	                    	                    	                    	                    	                    	
 -13.070032 -23.236450 -1.848897 	 -21.410105 -23.236450 -8.076698 	 0.550000 -23.236450 7.732335 	                    	                    	                    	                    	                    	
 -13.080032 -23.331009 -1.914799 	 -21.440105 -23.331009 -8.153663 	 0.550000 -23.331009 7.683451 	                    	                    	                    	                    	                    	
 -13.090033 -23.425568 -1.980902 	 -21.470106 -23.425568 -8.230827 	 0.550000 -23.425568 7.634367 	                    	                    	                    	                    	                    	
 -13.100033 -23.520130 -2.047203 	 -21.500107 -23.520130 -8.308190 	 0.550000 -23.520130 7.585083 	                    	                    	                    	                    	                    	
 -13.110033 -23.614689 -2.113707 	 -21.530107 -23.614689 -8.385756 	 0.550000 -23.614689 7.535599 	                    	                    	                    	                    	                    	
 -13.120033 -23.709248 -2.180408 	 -21.560108 -23.709248 -8.463520 	 0.550000 -23.709248 7.485915 	                    	                    	                    	                    	                    	
 -13.130033 -23.803810 -2.247312 	 -21.590109 -23.803810 -8.541486 	 0.550000 -23.803810 7.436030 	                    	                    	                    	                    	                    	
 -13.140034 -23.898369 -2.314415 	 -21.620110 -23.898369 -8.619650 	 0.550000 -23.898369 7.385946 	                    	                    	                    	                    	                    	
 -13.150034 -23.992931 -2.381715 	 -21.650110 -23.992931 -8.698012 	 0.550000 -23.992931 7.335664 	                    	                    	                    	                    	                    	
 -13.160034 -24.087490 -2.449218 	 -21.680111 -24.087490 -8.776577 	 0.550000 -24.087490 7.285180 	                    	                    	                    	                    	                    	
 -13.170034 -24.182049 -2.516923 	 -21.710112 -24.182049 -8.855344 	 0.550000 -24.182049 7.234493 	                    	                    	                    	                    	                    	
 -13.180035 -24.276611 -2.584822 	 -21.740112 -24.276611 -8.934306 	 0.550000 -24.276611 7.183612 	                    	                    	                    	                    	                    	
 -13.190035 -24.371170 -2.652928 	 -21.770113 -24.371170 -9.013474 	 0.550000 -24.371170 7.132525 	                    	                    	                    	                    	                    	
 -13.200035 -24.465729 -2.721228 	 -21.800114 -24.465729 -9.092835 	 0.550000 -24.465729 7.081243 	                    	                    	                    	                    	                    	
 -13.210035 -24.560291 -2.789731 	 -21.830114 -24.560291 -9.172400 	 0.550000 -24.560291 7.029759 	                    	                    	                    	                    	                    	
 -13.220036 -24.654850 -2.858435 	 -21.860115 -24.654850 -9.252166 	 0.550000 -24.654850 6.978073 	                    	                    	                    	                    	                    	
 -13.230036 -24.749409 -2.927338 	 -21.890116 -24.749409 -9.332131 	 0.550000 -24.749409 6.926189 	                    	                    	                    	                    	                    	
 -13.240036 -24.843971 -2.996439 	 -21.920116 -24.843971 -9.412294 	 0.550000 -24.843971 6.874106 	                    	                    	                    	                    	                    	
