# Game Session ID 
11 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    19:44:17 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	 Ball 8                               	 Ball 9                               	
 -14.929998 -2.044613 8.471410 	 -6.189998 -2.044613 5.097579 	 -9.969993 -2.044613 13.661917 	                    	                    	                    	                    	                    	                    	                    	
 -14.949998 -2.149677 8.457109 	 -6.199998 -2.149677 5.072217 	 -9.999992 -2.149677 13.664635 	                    	                    	                    	                    	                    	                    	                    	
 -14.969998 -2.254742 8.442610 	 -6.209998 -2.254742 5.046656 	 -10.029993 -2.254742 13.667153 	                    	                    	                    	                    	                    	                    	                    	
 -14.989998 -2.359806 8.427910 	 -6.219998 -2.359806 5.020894 	 -10.059993 -2.359806 13.669471 	                    	                    	                    	                    	                    	                    	                    	
 -15.009998 -2.464870 8.413010 	 -6.229998 -2.464870 4.994932 	 -10.089993 -2.464870 13.671589 	                    	                    	                    	                    	                    	                    	                    	
 -15.029998 -2.569935 8.397909 	 -6.239998 -2.569935 4.968770 	 -10.119992 -2.569935 13.673507 	                    	                    	                    	                    	                    	                    	                    	
 -15.049998 -2.674999 8.382608 	 -6.249998 -2.674999 4.942408 	 -10.149993 -2.674999 13.675223 	                    	                    	                    	                    	                    	                    	                    	
 -15.069998 -2.780064 8.367108 	 -6.259998 -2.780064 4.915846 	 -10.179993 -2.780064 13.676742 	                    	                    	                    	                    	                    	                    	                    	
 -15.089998 -2.885128 8.351408 	 -6.269998 -2.885128 4.889083 	 -10.209992 -2.885128 13.678060 	                    	                    	                    	                    	                    	                    	                    	
 -15.109998 -2.990192 8.335508 	 -6.279998 -2.990192 4.862122 	 -10.239992 -2.990192 13.679178 	                    	                    	                    	                    	                    	                    	                    	
 -15.129998 -3.095257 8.319407 	 -6.289998 -3.095257 4.834960 	 -10.269993 -3.095257 13.680095 	                    	                    	                    	                    	                    	                    	                    	
 -15.149998 -3.200321 8.303107 	 -6.299998 -3.200321 4.807598 	 -10.299993 -3.200321 13.680813 	                    	                    	                    	                    	                    	                    	                    	
 -15.169998 -3.305386 8.286608 	 -6.309998 -3.305386 4.780036 	 -10.329992 -3.305386 13.681332 	                    	                    	                    	                    	                    	                    	                    	
 -15.189998 -3.410450 8.269907 	 -6.319998 -3.410450 4.752274 	 -10.359992 -3.410450 13.681648 	                    	                    	                    	                    	                    	                    	                    	
 -15.209998 -3.515514 8.253007 	 -6.329998 -3.515514 4.724312 	 -10.389993 -3.515514 13.681767 	                    	                    	                    	                    	                    	                    	                    	
 -15.229998 -3.620579 8.235907 	 -6.339998 -3.620579 4.696150 	 -10.419992 -3.620579 13.681684 	                    	                    	                    	                    	                    	                    	                    	
 -15.249998 -3.725643 8.218606 	 -6.349998 -3.725643 4.667788 	 -10.449992 -3.725643 13.681401 	                    	                    	                    	                    	                    	                    	                    	
 -15.269998 -3.830708 8.201106 	 -6.359998 -3.830708 4.639226 	 -10.479992 -3.830708 13.680920 	                    	                    	                    	                    	                    	                    	                    	
 -15.289998 -3.935772 8.183406 	 -6.369998 -3.935772 4.610464 	 -10.509993 -3.935772 13.680238 	                    	                    	                    	                    	                    	                    	                    	
 -15.309998 -4.040836 8.165505 	 -6.379998 -4.040836 4.581502 	 -10.539992 -4.040836 13.679356 	                    	                    	                    	                    	                    	                    	                    	
 -15.329998 -4.145901 8.147406 	 -6.389998 -4.145901 4.552340 	 -10.569992 -4.145901 13.678273 	                    	                    	                    	                    	                    	                    	                    	
 -15.349998 -4.250965 8.129105 	 -6.399998 -4.250965 4.522978 	 -10.599992 -4.250965 13.676991 	                    	                    	                    	                    	                    	                    	                    	
 -15.369998 -4.356030 8.110604 	 -6.409998 -4.356030 4.493416 	 -10.629992 -4.356030 13.675509 	                    	                    	                    	                    	                    	                    	                    	
 -15.389997 -4.461094 8.091904 	 -6.419998 -4.461094 4.463654 	 -10.659992 -4.461094 13.673826 	                    	                    	                    	                    	                    	                    	                    	
 -15.409998 -4.566158 8.073004 	 -6.429998 -4.566158 4.433692 	 -10.689992 -4.566158 13.671945 	                    	                    	                    	                    	                    	                    	                    	
 -15.429997 -4.671223 8.053904 	 -6.439998 -4.671223 4.403531 	 -10.719992 -4.671223 13.669863 	                    	                    	                    	                    	                    	                    	                    	
 -15.449998 -4.776287 8.034603 	 -6.449998 -4.776287 4.373168 	 -10.749992 -4.776287 13.667581 	                    	                    	                    	                    	                    	                    	                    	
 -15.469997 -4.881351 8.015103 	 -6.459998 -4.881351 4.342607 	 -10.779992 -4.881351 13.665098 	                    	                    	                    	                    	                    	                    	                    	
 -15.489998 -4.986416 7.995403 	 -6.469998 -4.986416 4.311844 	 -10.809992 -4.986416 13.662416 	                    	                    	                    	                    	                    	                    	                    	
 -15.509997 -5.091480 7.975503 	 -6.479998 -5.091480 4.280883 	 -10.839992 -5.091480 13.659534 	                    	                    	                    	                    	                    	                    	                    	
 -15.529998 -5.196545 7.955403 	 -6.489998 -5.196545 4.249721 	 -10.869992 -5.196545 13.656451 	                    	                    	                    	                    	                    	                    	                    	
 -15.549997 -5.301605 7.935103 	 -6.499998 -5.301605 4.218359 	 -10.899992 -5.301605 13.653170 	                    	                    	                    	                    	                    	                    	                    	
 -15.569998 -5.406670 7.914603 	 -6.509998 -5.406670 4.186797 	 -10.929992 -5.406670 13.649688 	                    	                    	                    	                    	                    	                    	                    	
 -15.589997 -5.511734 7.893902 	 -6.519998 -5.511734 4.155035 	 -10.959991 -5.511734 13.646006 	                    	                    	                    	                    	                    	                    	                    	
 -15.609998 -5.616798 7.873002 	 -6.529998 -5.616798 4.123072 	 -10.989992 -5.616798 13.642122 	                    	                    	                    	                    	                    	                    	                    	
 -15.629997 -5.721863 7.851902 	 -6.539998 -5.721863 4.090910 	 -11.019992 -5.721863 13.638041 	                    	                    	                    	                    	                    	                    	                    	
 -15.649998 -5.826927 7.830601 	 -6.549998 -5.826927 4.058548 	 -11.049992 -5.826927 13.633759 	                    	                    	                    	                    	                    	                    	                    	
 -15.669997 -5.931992 7.809102 	 -6.559998 -5.931992 4.025987 	 -11.079991 -5.931992 13.629276 	                    	                    	                    	                    	                    	                    	                    	
 -15.689998 -6.037056 7.787401 	 -6.569998 -6.037056 3.993224 	 -11.109992 -6.037056 13.624594 	                    	                    	                    	                    	                    	                    	                    	
 -15.709997 -6.142120 7.765501 	 -6.579998 -6.142120 3.960262 	 -11.139992 -6.142120 13.619712 	                    	                    	                    	                    	                    	                    	                    	
 -15.729998 -6.247185 7.743401 	 -6.589998 -6.247185 3.927101 	 -11.169991 -6.247185 13.614631 	                    	                    	                    	                    	                    	                    	                    	
 -15.749997 -6.352249 7.721100 	 -6.599998 -6.352249 3.893739 	 -11.199991 -6.352249 13.609347 	                    	                    	                    	                    	                    	                    	                    	
 -15.769998 -6.457314 7.698600 	 -6.609998 -6.457314 3.860177 	 -11.229992 -6.457314 13.603866 	                    	                    	                    	                    	                    	                    	                    	
 -15.789997 -6.562378 7.675900 	 -6.619998 -6.562378 3.826415 	 -11.259992 -6.562378 13.598184 	                    	                    	                    	                    	                    	                    	                    	
 -15.809998 -6.667442 7.652999 	 -6.629998 -6.667442 3.792453 	 -11.289991 -6.667442 13.592300 	                    	                    	                    	                    	                    	                    	                    	
 -15.829997 -6.772507 7.629899 	 -6.639998 -6.772507 3.758291 	 -11.319991 -6.772507 13.586219 	                    	                    	                    	                    	                    	                    	                    	
 -15.849998 -6.877571 7.606599 	 -6.649998 -6.877571 3.723929 	 -11.349992 -6.877571 13.579937 	                    	                    	                    	                    	                    	                    	                    	
 -15.869997 -6.982635 7.583098 	 -6.659998 -6.982635 3.689367 	 -11.379992 -6.982635 13.573455 	                    	                    	                    	                    	                    	                    	                    	
 -15.889997 -7.087700 7.559399 	 -6.669998 -7.087700 3.654605 	 -11.409991 -7.087700 13.566772 	                    	                    	                    	                    	                    	                    	                    	
 -15.909997 -7.192764 7.535499 	 -6.679998 -7.192764 3.619643 	 -11.439991 -7.192764 13.559891 	                    	                    	                    	                    	                    	                    	                    	
 -15.929997 -7.297829 7.511398 	 -6.689998 -7.297829 3.584481 	 -11.469992 -7.297829 13.552809 	                    	                    	                    	                    	                    	                    	                    	
 -15.949997 -7.402893 7.487098 	 -6.699998 -7.402893 3.549119 	 -11.499991 -7.402893 13.545526 	                    	                    	                    	                    	                    	                    	                    	
 -15.969997 -7.507957 7.462598 	 -6.709998 -7.507957 3.513557 	 -11.529991 -7.507957 13.538044 	                    	                    	                    	                    	                    	                    	                    	
 -15.989997 -7.613022 7.437898 	 -6.719998 -7.613022 3.477796 	 -11.559991 -7.613022 13.530362 	                    	                    	                    	                    	                    	                    	                    	
 -16.009996 -7.718086 7.412997 	 -6.729998 -7.718086 3.441833 	 -11.589992 -7.718086 13.522480 	                    	                    	                    	                    	                    	                    	                    	
 -16.029997 -7.823151 7.387897 	 -6.739998 -7.823151 3.405671 	 -11.619991 -7.823151 13.514397 	                    	                    	                    	                    	                    	                    	                    	
 -16.049997 -7.928215 7.362597 	 -6.749998 -7.928215 3.369309 	 -11.649991 -7.928215 13.506115 	                    	                    	                    	                    	                    	                    	                    	
 -16.069998 -8.033279 7.337096 	 -6.759998 -8.033279 3.332747 	 -11.679991 -8.033279 13.497633 	                    	                    	                    	                    	                    	                    	                    	
 -16.089996 -8.138344 7.311397 	 -6.769998 -8.138344 3.295986 	 -11.709991 -8.138344 13.488951 	                    	                    	                    	                    	                    	                    	                    	
 -16.109997 -8.243408 7.285496 	 -6.779998 -8.243408 3.259023 	 -11.739991 -8.243408 13.480068 	                    	                    	                    	                    	                    	                    	                    	
 -16.129997 -8.348473 7.259396 	 -6.789998 -8.348473 3.221861 	 -11.769991 -8.348473 13.470986 	                    	                    	                    	                    	                    	                    	                    	
 -16.149998 -8.453537 7.233095 	 -6.799998 -8.453537 3.184499 	 -11.799991 -8.453537 13.461703 	                    	                    	                    	                    	                    	                    	                    	
 -16.169996 -8.558601 7.206595 	 -6.809998 -8.558601 3.146938 	 -11.829991 -8.558601 13.452222 	                    	                    	                    	                    	                    	                    	                    	
 -16.189997 -8.663666 7.179895 	 -6.819998 -8.663666 3.109176 	 -11.859991 -8.663666 13.442540 	                    	                    	                    	                    	                    	                    	                    	
 -16.209997 -8.768730 7.152995 	 -6.829998 -8.768730 3.071214 	 -11.889991 -8.768730 13.432658 	                    	                    	                    	                    	                    	                    	                    	
 -16.229998 -8.873795 7.125895 	 -6.839998 -8.873795 3.033051 	 -11.919991 -8.873795 13.422575 	                    	                    	                    	                    	                    	                    	                    	
 -16.249996 -8.978859 7.098595 	 -6.849998 -8.978859 2.994690 	 -11.949991 -8.978859 13.412293 	                    	                    	                    	                    	                    	                    	                    	
 -16.269997 -9.083923 7.071095 	 -6.859998 -9.083923 2.956128 	 -11.979991 -9.083923 13.401812 	                    	                    	                    	                    	                    	                    	                    	
 -16.289997 -9.188988 7.043394 	 -6.869998 -9.188988 2.917366 	 -12.009991 -9.188988 13.391129 	                    	                    	                    	                    	                    	                    	                    	
 -16.309998 -9.294048 7.015494 	 -6.879998 -9.294048 2.878404 	 -12.039990 -9.294048 13.380247 	                    	                    	                    	                    	                    	                    	                    	
 -16.329996 -9.399113 6.987393 	 -6.889997 -9.399113 2.839242 	 -12.069991 -9.399113 13.369164 	                    	                    	                    	                    	                    	                    	                    	
 -16.349997 -9.504177 6.959093 	 -6.899998 -9.504177 2.799880 	 -12.099991 -9.504177 13.357882 	                    	                    	                    	                    	                    	                    	                    	
 -16.369997 -9.609241 6.930593 	 -6.909997 -9.609241 2.760318 	 -12.129991 -9.609241 13.346400 	                    	                    	                    	                    	                    	                    	                    	
 -16.389997 -9.714306 6.901893 	 -6.919998 -9.714306 2.720556 	 -12.159990 -9.714306 13.334718 	                    	                    	                    	                    	                    	                    	                    	
 -16.409996 -9.819370 6.872993 	 -6.929997 -9.819370 2.680594 	 -12.189991 -9.819370 13.322836 	                    	                    	                    	                    	                    	                    	                    	
 -16.429996 -9.924435 6.843893 	 -6.939998 -9.924435 2.640432 	 -12.219991 -9.924435 13.310754 	                    	                    	                    	                    	                    	                    	                    	
 -16.449997 -10.029499 6.814592 	 -6.949997 -10.029499 2.600070 	 -12.249990 -10.029499 13.298471 	                    	                    	                    	                    	                    	                    	                    	
 -16.469997 -10.134563 6.785092 	 -6.959998 -10.134563 2.559508 	 -12.279990 -10.134563 13.285990 	                    	                    	                    	                    	                    	                    	                    	
 -16.489996 -10.239628 6.755392 	 -6.969997 -10.239628 2.518746 	 -12.309991 -10.239628 13.273308 	                    	                    	                    	                    	                    	                    	                    	
 -16.509996 -10.344692 6.725492 	 -6.979998 -10.344692 2.477784 	 -12.339991 -10.344692 13.260425 	                    	                    	                    	                    	                    	                    	                    	
 -16.529997 -10.449757 6.695392 	 -6.989997 -10.449757 2.436622 	 -12.369990 -10.449757 13.247343 	                    	                    	                    	                    	                    	                    	                    	
 -16.549997 -10.554821 6.665092 	 -6.999998 -10.554821 2.395260 	 -12.399990 -10.554821 13.234061 	                    	                    	                    	                    	                    	                    	                    	
 -16.569996 -10.659885 6.634591 	 -7.009997 -10.659885 2.353698 	 -12.429991 -10.659885 13.220578 	                    	                    	                    	                    	                    	                    	                    	
 -16.589996 -10.764950 6.603891 	 -7.019998 -10.764950 2.311937 	 -12.459991 -10.764950 13.206897 	                    	                    	                    	                    	                    	                    	                    	
 -16.609997 -10.870014 6.572990 	 -7.029997 -10.870014 2.269974 	 -12.489990 -10.870014 13.193014 	                    	                    	                    	                    	                    	                    	                    	
 -16.629997 -10.975079 6.541891 	 -7.039998 -10.975079 2.227813 	 -12.519990 -10.975079 13.178933 	                    	                    	                    	                    	                    	                    	                    	
 -16.649996 -11.080143 6.510590 	 -7.049997 -11.080143 2.185451 	 -12.549991 -11.080143 13.164650 	                    	                    	                    	                    	                    	                    	                    	
 -16.669996 -11.185207 6.479090 	 -7.059998 -11.185207 2.142889 	 -12.579990 -11.185207 13.150168 	                    	                    	                    	                    	                    	                    	                    	
 -16.689997 -11.290272 6.447389 	 -7.069997 -11.290272 2.100126 	 -12.609990 -11.290272 13.135486 	                    	                    	                    	                    	                    	                    	                    	
 -16.709997 -11.395336 6.415490 	 -7.079998 -11.395336 2.057165 	 -12.639990 -11.395336 13.120604 	                    	                    	                    	                    	                    	                    	                    	
 -16.729996 -11.500401 6.383389 	 -7.089997 -11.500401 2.014003 	 -12.669991 -11.500401 13.105521 	                    	                    	                    	                    	                    	                    	                    	
 -16.749996 -11.605465 6.351089 	 -7.099998 -11.605465 1.970641 	 -12.699990 -11.605465 13.090240 	                    	                    	                    	                    	                    	                    	                    	
 -16.769997 -11.710529 6.318589 	 -7.109997 -11.710529 1.927079 	 -12.729990 -11.710529 13.074758 	                    	                    	                    	                    	                    	                    	                    	
 -16.789997 -11.815594 6.285888 	 -7.119998 -11.815594 1.883317 	 -12.759990 -11.815594 13.059074 	                    	                    	                    	                    	                    	                    	                    	
 -16.809996 -11.920658 6.252988 	 -7.129997 -11.920658 1.839355 	 -12.789990 -11.920658 13.043193 	                    	                    	                    	                    	                    	                    	                    	
 -16.829996 -12.025723 6.219888 	 -7.139997 -12.025723 1.795193 	 -12.819990 -12.025723 13.027111 	                    	                    	                    	                    	                    	                    	                    	
 -16.849997 -12.130787 6.186588 	 -7.149998 -12.130787 1.750831 	 -12.849991 -12.130787 13.010829 	                    	                    	                    	                    	                    	                    	                    	
 -16.869997 -12.235855 6.153086 	 -7.159998 -12.235855 1.706266 	 -12.879992 -12.235855 12.994345 	                    	                    	                    	                    	                    	                    	                    	
 -16.889997 -12.340923 6.119385 	 -7.169998 -12.340923 1.661504 	 -12.909992 -12.340923 12.977663 	                    	                    	                    	                    	                    	                    	                    	
 -16.909998 -12.445988 6.085484 	 -7.179998 -12.445988 1.616541 	 -12.939993 -12.445988 12.960780 	                    	                    	                    	                    	                    	                    	                    	
 -16.929998 -12.551056 6.051383 	 -7.189999 -12.551056 1.571377 	 -12.969994 -12.551056 12.943697 	                    	                    	                    	                    	                    	                    	                    	
 -16.949999 -12.656124 6.017083 	 -7.199999 -12.656124 1.526016 	 -12.999994 -12.656124 12.926416 	                    	                    	                    	                    	                    	                    	                    	
 -16.969999 -12.761189 5.982581 	 -7.209999 -12.761189 1.480452 	 -13.029995 -12.761189 12.908933 	                    	                    	                    	                    	                    	                    	                    	
 -16.990000 -12.866257 5.947881 	 -7.219999 -12.866257 1.434689 	 -13.059996 -12.866257 12.891251 	                    	                    	                    	                    	                    	                    	                    	
 -17.010000 -12.971321 5.912978 	 -7.230000 -12.971321 1.388725 	 -13.089996 -12.971321 12.873366 	                    	                    	                    	                    	                    	                    	                    	
 -17.030001 -13.076389 5.877877 	 -7.240000 -13.076389 1.342562 	 -13.119997 -13.076389 12.855285 	                    	                    	                    	                    	                    	                    	                    	
 -17.050001 -13.181458 5.842577 	 -7.250000 -13.181458 1.296199 	 -13.149998 -13.181458 12.837002 	                    	                    	                    	                    	                    	                    	                    	
 -17.070002 -13.286522 5.807075 	 -7.260000 -13.286522 1.249636 	 -13.179998 -13.286522 12.818519 	                    	                    	                    	                    	                    	                    	                    	
 -17.090002 -13.391590 5.771375 	 -7.270000 -13.391590 1.202874 	 -13.209999 -13.391590 12.799838 	                    	                    	                    	                    	                    	                    	                    	
 -17.110003 -13.496658 5.735474 	 -7.280001 -13.496658 1.155910 	 -13.240000 -13.496658 12.780954 	                    	                    	                    	                    	                    	                    	                    	
 -17.130003 -13.601723 5.699373 	 -7.290001 -13.601723 1.108748 	 -13.270000 -13.601723 12.761872 	                    	                    	                    	                    	                    	                    	                    	
 -17.150003 -13.706791 5.663071 	 -7.300001 -13.706791 1.061384 	 -13.300001 -13.706791 12.742589 	                    	                    	                    	                    	                    	                    	                    	
 -17.170004 -13.811859 5.626570 	 -7.310001 -13.811859 1.013821 	 -13.330002 -13.811859 12.723106 	                    	                    	                    	                    	                    	                    	                    	
 -17.190004 -13.916924 5.589869 	 -7.320002 -13.916924 0.966058 	 -13.360003 -13.916924 12.703424 	                    	                    	                    	                    	                    	                    	                    	
 -17.210005 -14.021992 5.552968 	 -7.330002 -14.021992 0.918094 	 -13.390003 -14.021992 12.683540 	                    	                    	                    	                    	                    	                    	                    	
 -17.230005 -14.127056 5.515866 	 -7.340002 -14.127056 0.869931 	 -13.420004 -14.127056 12.663458 	                    	                    	                    	                    	                    	                    	                    	
 -17.250006 -14.232124 5.478566 	 -7.350002 -14.232124 0.821569 	 -13.450005 -14.232124 12.643176 	                    	                    	                    	                    	                    	                    	                    	
 -17.270006 -14.337193 5.441064 	 -7.360003 -14.337193 0.773005 	 -13.480005 -14.337193 12.622692 	                    	                    	                    	                    	                    	                    	                    	
 -17.290007 -14.442257 5.403364 	 -7.370003 -14.442257 0.724242 	 -13.510006 -14.442257 12.602011 	                    	                    	                    	                    	                    	                    	                    	
 -17.310007 -14.547325 5.365461 	 -7.380003 -14.547325 0.675278 	 -13.540007 -14.547325 12.581126 	                    	                    	                    	                    	                    	                    	                    	
 -17.330008 -14.652393 5.327360 	 -7.390003 -14.652393 0.626115 	 -13.570007 -14.652393 12.560043 	                    	                    	                    	                    	                    	                    	                    	
 -17.350008 -14.757458 5.289058 	 -7.400003 -14.757458 0.576751 	 -13.600008 -14.757458 12.538761 	                    	                    	                    	                    	                    	                    	                    	
 -17.370008 -14.862526 5.250559 	 -7.410004 -14.862526 0.527189 	 -13.630009 -14.862526 12.517280 	                    	                    	                    	                    	                    	                    	                    	
 -17.390009 -14.967590 5.211857 	 -7.420004 -14.967590 0.477426 	 -13.660009 -14.967590 12.495596 	                    	                    	                    	                    	                    	                    	                    	
 -17.410009 -15.072659 5.172955 	 -7.430004 -15.072659 0.427462 	 -13.690010 -15.072659 12.473713 	                    	                    	                    	                    	                    	                    	                    	
 -17.430010 -15.177727 5.133854 	 -7.440004 -15.177727 0.377299 	 -13.720011 -15.177727 12.451631 	                    	                    	                    	                    	                    	                    	                    	
 -17.450010 -15.282791 5.094553 	 -7.450005 -15.282791 0.326936 	 -13.750011 -15.282791 12.429348 	                    	                    	                    	                    	                    	                    	                    	
 -17.470011 -15.387859 5.055052 	 -7.460005 -15.387859 0.276373 	 -13.780012 -15.387859 12.406865 	                    	                    	                    	                    	                    	                    	                    	
 -17.490011 -15.492928 5.015351 	 -7.470005 -15.492928 0.225610 	 -13.810013 -15.492928 12.384183 	                    	                    	                    	                    	                    	                    	                    	
 -17.510012 -15.597992 4.975450 	 -7.480005 -15.597992 0.174646 	 -13.840014 -15.597992 12.361300 	                    	                    	                    	                    	                    	                    	                    	
 -17.530012 -15.703060 4.935348 	 -7.490005 -15.703060 0.123482 	 -13.870014 -15.703060 12.338216 	                    	                    	                    	                    	                    	                    	                    	
 -17.550013 -15.808128 4.895046 	 -7.500006 -15.808128 0.072118 	 -13.900015 -15.808128 12.314933 	                    	                    	                    	                    	                    	                    	                    	
 -17.570013 -15.913193 4.854545 	 -7.510006 -15.913193 0.020556 	 -13.930016 -15.913193 12.291451 	                    	                    	                    	                    	                    	                    	                    	
 -17.590014 -16.018261 4.813844 	 -7.520006 -16.018261 -0.031207 	 -13.960016 -16.018261 12.267768 	                    	                    	                    	                    	                    	                    	                    	
 -17.610014 -16.123325 4.772943 	 -7.530006 -16.123325 -0.083170 	 -13.990017 -16.123325 12.243886 	                    	                    	                    	                    	                    	                    	                    	
 -17.630014 -16.228394 4.731840 	 -7.540007 -16.228394 -0.135335 	 -14.020018 -16.228394 12.219801 	                    	                    	                    	                    	                    	                    	                    	
 -17.650015 -16.333462 4.690540 	 -7.550007 -16.333462 -0.187697 	 -14.050018 -16.333462 12.195519 	                    	                    	                    	                    	                    	                    	                    	
 -17.670015 -16.438526 4.649039 	 -7.560007 -16.438526 -0.240261 	 -14.080019 -16.438526 12.171037 	                    	                    	                    	                    	                    	                    	                    	
 -17.690016 -16.543594 4.607337 	 -7.570007 -16.543594 -0.293025 	 -14.110020 -16.543594 12.146353 	                    	                    	                    	                    	                    	                    	                    	
 -17.710016 -16.648663 4.565436 	 -7.580008 -16.648663 -0.345987 	 -14.140020 -16.648663 12.121470 	                    	                    	                    	                    	                    	                    	                    	
 -17.730017 -16.753727 4.523333 	 -7.590008 -16.753727 -0.399152 	 -14.170021 -16.753727 12.096386 	                    	                    	                    	                    	                    	                    	                    	
 -17.750017 -16.858795 4.481032 	 -7.600008 -16.858795 -0.452515 	 -14.200022 -16.858795 12.071104 	                    	                    	                    	                    	                    	                    	                    	
 -17.770018 -16.963860 4.438531 	 -7.610008 -16.963860 -0.506078 	 -14.230022 -16.963860 12.045621 	                    	                    	                    	                    	                    	                    	                    	
 -17.790018 -17.068928 4.395829 	 -7.620008 -17.068928 -0.559842 	 -14.260023 -17.068928 12.019938 	                    	                    	                    	                    	                    	                    	                    	
 -17.810019 -17.173996 4.352928 	 -7.630009 -17.173996 -0.613806 	 -14.290024 -17.173996 11.994055 	                    	                    	                    	                    	                    	                    	                    	
 -17.830019 -17.279060 4.309827 	 -7.640009 -17.279060 -0.667968 	 -14.320024 -17.279060 11.967973 	                    	                    	                    	                    	                    	                    	                    	
 -17.850019 -17.384129 4.266525 	 -7.650009 -17.384129 -0.722332 	 -14.350025 -17.384129 11.941689 	                    	                    	                    	                    	                    	                    	                    	
 -17.870020 -17.489197 4.223024 	 -7.660009 -17.489197 -0.776895 	 -14.380026 -17.489197 11.915207 	                    	                    	                    	                    	                    	                    	                    	
 -17.890020 -17.594261 4.179323 	 -7.670010 -17.594261 -0.831658 	 -14.410027 -17.594261 11.888524 	                    	                    	                    	                    	                    	                    	                    	
 -17.910021 -17.699329 4.135422 	 -7.680010 -17.699329 -0.886621 	 -14.440027 -17.699329 11.861641 	                    	                    	                    	                    	                    	                    	                    	
 -17.930021 -17.804394 4.091321 	 -7.690010 -17.804394 -0.941785 	 -14.470028 -17.804394 11.834558 	                    	                    	                    	                    	                    	                    	                    	
 -17.950022 -17.909462 4.047019 	 -7.700010 -17.909462 -0.997149 	 -14.500029 -17.909462 11.807275 	                    	                    	                    	                    	                    	                    	                    	
 -17.970022 -18.014530 4.002516 	 -7.710011 -18.014530 -1.052713 	 -14.530029 -18.014530 11.779791 	                    	                    	                    	                    	                    	                    	                    	
 -17.990023 -18.119595 3.957814 	 -7.720011 -18.119595 -1.108477 	 -14.560030 -18.119595 11.752107 	                    	                    	                    	                    	                    	                    	                    	
 -18.010023 -18.224663 3.912913 	 -7.730011 -18.224663 -1.164440 	 -14.590031 -18.224663 11.724225 	                    	                    	                    	                    	                    	                    	                    	
 -18.030024 -18.329731 3.867812 	 -7.740011 -18.329731 -1.220603 	 -14.620031 -18.329731 11.696142 	                    	                    	                    	                    	                    	                    	                    	
 -18.050024 -18.434795 3.822511 	 -7.750011 -18.434795 -1.276966 	 -14.650032 -18.434795 11.667859 	                    	                    	                    	                    	                    	                    	                    	
 -18.070024 -18.539864 3.777009 	 -7.760012 -18.539864 -1.333530 	 -14.680033 -18.539864 11.639377 	                    	                    	                    	                    	                    	                    	                    	
 -18.090025 -18.644932 3.731308 	 -7.770012 -18.644932 -1.390294 	 -14.710033 -18.644932 11.610693 	                    	                    	                    	                    	                    	                    	                    	
 -18.110025 -18.749996 3.685405 	 -7.780012 -18.749996 -1.447258 	 -14.740034 -18.749996 11.581809 	                    	                    	                    	                    	                    	                    	                    	
 -18.130026 -18.855064 3.639303 	 -7.790012 -18.855064 -1.504422 	 -14.770035 -18.855064 11.552726 	                    	                    	                    	                    	                    	                    	                    	
 -18.150026 -18.960129 3.593002 	 -7.800013 -18.960129 -1.561785 	 -14.800035 -18.960129 11.523443 	                    	                    	                    	                    	                    	                    	                    	
 -18.170027 -19.065197 3.546501 	 -7.810013 -19.065197 -1.619348 	 -14.830036 -19.065197 11.493960 	                    	                    	                    	                    	                    	                    	                    	
 -18.190027 -19.170265 3.499800 	 -7.820013 -19.170265 -1.677111 	 -14.860037 -19.170265 11.464278 	                    	                    	                    	                    	                    	                    	                    	
 -18.210028 -19.275330 3.452897 	 -7.830013 -19.275330 -1.735077 	 -14.890038 -19.275330 11.434393 	                    	                    	                    	                    	                    	                    	                    	
 -18.230028 -19.380398 3.405797 	 -7.840014 -19.380398 -1.793239 	 -14.920038 -19.380398 11.404311 	                    	                    	                    	                    	                    	                    	                    	
 -18.250029 -19.485466 3.358495 	 -7.850014 -19.485466 -1.851603 	 -14.950039 -19.485466 11.374027 	                    	                    	                    	                    	                    	                    	                    	
 -18.270029 -19.590530 3.310992 	 -7.860014 -19.590530 -1.910167 	 -14.980040 -19.590530 11.343544 	                    	                    	                    	                    	                    	                    	                    	
 -18.290030 -19.695599 3.263292 	 -7.870014 -19.695599 -1.968930 	 -15.010040 -19.695599 11.312861 	                    	                    	                    	                    	                    	                    	                    	
 -18.310030 -19.800663 3.215389 	 -7.880014 -19.800663 -2.027895 	 -15.040041 -19.800663 11.281977 	                    	                    	                    	                    	                    	                    	                    	
 -18.330030 -19.905731 3.167287 	 -7.890015 -19.905731 -2.087058 	 -15.070042 -19.905731 11.250895 	                    	                    	                    	                    	                    	                    	                    	
 -18.350031 -20.010799 3.118986 	 -7.900015 -20.010799 -2.146421 	 -15.100042 -20.010799 11.219611 	                    	                    	                    	                    	                    	                    	                    	
 -18.370031 -20.115864 3.070484 	 -7.910015 -20.115864 -2.205985 	 -15.130043 -20.115864 11.188128 	                    	                    	                    	                    	                    	                    	                    	
 -18.390032 -20.220932 3.021782 	 -7.920015 -20.220932 -2.265749 	 -15.160044 -20.220932 11.156445 	                    	                    	                    	                    	                    	                    	                    	
