# Game Session ID 
146 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    14:10:7 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	
 -11.819998 -4.797298 7.179895 	 -14.859991 -4.797298 3.109176 	 -0.150000 -4.797298 13.442540 	                    	                    	                    	                    	                    	
 -11.829997 -4.891857 7.152995 	 -14.889991 -4.891857 3.071214 	 -0.150000 -4.891857 13.432658 	                    	                    	                    	                    	                    	
 -11.839997 -4.986412 7.125895 	 -14.919991 -4.986412 3.033051 	 -0.150000 -4.986412 13.422575 	                    	                    	                    	                    	                    	
 -11.849998 -5.080971 7.098595 	 -14.949991 -5.080971 2.994690 	 -0.150000 -5.080971 13.412293 	                    	                    	                    	                    	                    	
 -11.859998 -5.175529 7.071095 	 -14.979991 -5.175529 2.956128 	 -0.150000 -5.175529 13.401812 	                    	                    	                    	                    	                    	
 -11.869997 -5.270088 7.043394 	 -15.009991 -5.270088 2.917366 	 -0.150000 -5.270088 13.391129 	                    	                    	                    	                    	                    	
 -11.879997 -5.364647 7.015494 	 -15.039990 -5.364647 2.878404 	 -0.150000 -5.364647 13.380247 	                    	                    	                    	                    	                    	
 -11.889997 -5.459202 6.987393 	 -15.069991 -5.459202 2.839242 	 -0.150000 -5.459202 13.369164 	                    	                    	                    	                    	                    	
 -11.899998 -5.553761 6.959093 	 -15.099991 -5.553761 2.799880 	 -0.150000 -5.553761 13.357882 	                    	                    	                    	                    	                    	
 -11.909997 -5.648319 6.930593 	 -15.129991 -5.648319 2.760318 	 -0.150000 -5.648319 13.346400 	                    	                    	                    	                    	                    	
 -11.919997 -5.742878 6.901893 	 -15.159990 -5.742878 2.720556 	 -0.150000 -5.742878 13.334718 	                    	                    	                    	                    	                    	
 -11.929997 -5.837433 6.872993 	 -15.189991 -5.837433 2.680594 	 -0.150000 -5.837433 13.322836 	                    	                    	                    	                    	                    	
 -11.939998 -5.931992 6.843893 	 -15.219991 -5.931992 2.640432 	 -0.150000 -5.931992 13.310754 	                    	                    	                    	                    	                    	
 -11.949997 -6.026550 6.814592 	 -15.249990 -6.026550 2.600070 	 -0.150000 -6.026550 13.298471 	                    	                    	                    	                    	                    	
 -11.959997 -6.121109 6.785092 	 -15.279990 -6.121109 2.559508 	 -0.150000 -6.121109 13.285990 	                    	                    	                    	                    	                    	
 -11.969997 -6.215668 6.755392 	 -15.309991 -6.215668 2.518746 	 -0.150000 -6.215668 13.273308 	                    	                    	                    	                    	                    	
 -11.979998 -6.310223 6.725492 	 -15.339991 -6.310223 2.477784 	 -0.150000 -6.310223 13.260425 	                    	                    	                    	                    	                    	
 -11.989997 -6.404781 6.695392 	 -15.369990 -6.404781 2.436622 	 -0.150000 -6.404781 13.247343 	                    	                    	                    	                    	                    	
 -11.999997 -6.499340 6.665092 	 -15.399990 -6.499340 2.395260 	 -0.150000 -6.499340 13.234061 	                    	                    	                    	                    	                    	
 -12.009997 -6.593899 6.634591 	 -15.429991 -6.593899 2.353698 	 -0.150000 -6.593899 13.220578 	                    	                    	                    	                    	                    	
 -12.019998 -6.688454 6.603891 	 -15.459991 -6.688454 2.311937 	 -0.150000 -6.688454 13.206897 	                    	                    	                    	                    	                    	
 -12.029997 -6.783012 6.572990 	 -15.489990 -6.783012 2.269974 	 -0.150000 -6.783012 13.193014 	                    	                    	                    	                    	                    	
 -12.039997 -6.877571 6.541891 	 -15.519990 -6.877571 2.227813 	 -0.150000 -6.877571 13.178933 	                    	                    	                    	                    	                    	
 -12.049997 -6.972130 6.510590 	 -15.549991 -6.972130 2.185451 	 -0.150000 -6.972130 13.164650 	                    	                    	                    	                    	                    	
 -12.059998 -7.066689 6.479090 	 -15.579990 -7.066689 2.142889 	 -0.150000 -7.066689 13.150168 	                    	                    	                    	                    	                    	
 -12.069997 -7.161243 6.447389 	 -15.609990 -7.161243 2.100126 	 -0.150000 -7.161243 13.135486 	                    	                    	                    	                    	                    	
 -12.079997 -7.255802 6.415490 	 -15.639990 -7.255802 2.057165 	 -0.150000 -7.255802 13.120604 	                    	                    	                    	                    	                    	
 -12.089997 -7.350361 6.383389 	 -15.669991 -7.350361 2.014003 	 -0.150000 -7.350361 13.105521 	                    	                    	                    	                    	                    	
 -12.099998 -7.444920 6.351089 	 -15.699990 -7.444920 1.970641 	 -0.150000 -7.444920 13.090240 	                    	                    	                    	                    	                    	
 -12.109997 -7.539474 6.318589 	 -15.729990 -7.539474 1.927079 	 -0.150000 -7.539474 13.074758 	                    	                    	                    	                    	                    	
 -12.119997 -7.634033 6.285888 	 -15.759990 -7.634033 1.883317 	 -0.150000 -7.634033 13.059074 	                    	                    	                    	                    	                    	
 -12.129997 -7.728592 6.252988 	 -15.789990 -7.728592 1.839355 	 -0.150000 -7.728592 13.043193 	                    	                    	                    	                    	                    	
 -12.139997 -7.823151 6.219888 	 -15.819990 -7.823151 1.795193 	 -0.150000 -7.823151 13.027111 	                    	                    	                    	                    	                    	
 -12.149998 -7.917709 6.186588 	 -15.849991 -7.917709 1.750831 	 -0.150000 -7.917709 13.010829 	                    	                    	                    	                    	                    	
 -12.159998 -8.012268 6.153086 	 -15.879992 -8.012268 1.706266 	 -0.150000 -8.012268 12.994345 	                    	                    	                    	                    	                    	
 -12.169998 -8.106831 6.119385 	 -15.909992 -8.106831 1.661504 	 -0.150000 -8.106831 12.977663 	                    	                    	                    	                    	                    	
 -12.179998 -8.201389 6.085484 	 -15.939993 -8.201389 1.616541 	 -0.150000 -8.201389 12.960780 	                    	                    	                    	                    	                    	
 -12.189999 -8.295952 6.051383 	 -15.969994 -8.295952 1.571377 	 -0.150000 -8.295952 12.943697 	                    	                    	                    	                    	                    	
 -12.199999 -8.390511 6.017083 	 -15.999994 -8.390511 1.526016 	 -0.150000 -8.390511 12.926416 	                    	                    	                    	                    	                    	
 -12.209999 -8.485069 5.982581 	 -16.029995 -8.485069 1.480452 	 -0.150000 -8.485069 12.908933 	                    	                    	                    	                    	                    	
 -12.219999 -8.579632 5.947881 	 -16.059996 -8.579632 1.434689 	 -0.150000 -8.579632 12.891251 	                    	                    	                    	                    	                    	
 -12.230000 -8.674191 5.912978 	 -16.089996 -8.674191 1.388725 	 -0.150000 -8.674191 12.873366 	                    	                    	                    	                    	                    	
 -12.240000 -8.768749 5.877877 	 -16.119997 -8.768749 1.342562 	 -0.150000 -8.768749 12.855285 	                    	                    	                    	                    	                    	
 -12.250000 -8.863312 5.842577 	 -16.149998 -8.863312 1.296199 	 -0.150000 -8.863312 12.837002 	                    	                    	                    	                    	                    	
 -12.260000 -8.957870 5.807075 	 -16.179998 -8.957870 1.249636 	 -0.150000 -8.957870 12.818519 	                    	                    	                    	                    	                    	
 -12.270000 -9.052433 5.771375 	 -16.209999 -9.052433 1.202874 	 -0.150000 -9.052433 12.799838 	                    	                    	                    	                    	                    	
 -12.280001 -9.146992 5.735474 	 -16.240000 -9.146992 1.155910 	 -0.150000 -9.146992 12.780954 	                    	                    	                    	                    	                    	
 -12.290001 -9.241550 5.699373 	 -16.270000 -9.241550 1.108748 	 -0.150000 -9.241550 12.761872 	                    	                    	                    	                    	                    	
 -12.300001 -9.336113 5.663071 	 -16.300001 -9.336113 1.061384 	 -0.150000 -9.336113 12.742589 	                    	                    	                    	                    	                    	
 -12.310001 -9.430672 5.626570 	 -16.330002 -9.430672 1.013821 	 -0.150000 -9.430672 12.723106 	                    	                    	                    	                    	                    	
 -12.320002 -9.525230 5.589869 	 -16.360003 -9.525230 0.966058 	 -0.150000 -9.525230 12.703424 	                    	                    	                    	                    	                    	
 -12.330002 -9.619793 5.552968 	 -16.390003 -9.619793 0.918094 	 -0.150000 -9.619793 12.683540 	                    	                    	                    	                    	                    	
 -12.340002 -9.714352 5.515866 	 -16.420004 -9.714352 0.869931 	 -0.150000 -9.714352 12.663458 	                    	                    	                    	                    	                    	
 -12.350002 -9.808910 5.478566 	 -16.450005 -9.808910 0.821569 	 -0.150000 -9.808910 12.643176 	                    	                    	                    	                    	                    	
 -12.360003 -9.903473 5.441064 	 -16.480005 -9.903473 0.773005 	 -0.150000 -9.903473 12.622692 	                    	                    	                    	                    	                    	
 -12.370003 -9.998032 5.403364 	 -16.510006 -9.998032 0.724242 	 -0.150000 -9.998032 12.602011 	                    	                    	                    	                    	                    	
 -12.380003 -10.092594 5.365461 	 -16.540007 -10.092594 0.675278 	 -0.150000 -10.092594 12.581126 	                    	                    	                    	                    	                    	
 -12.390003 -10.187153 5.327360 	 -16.570007 -10.187153 0.626115 	 -0.150000 -10.187153 12.560043 	                    	                    	                    	                    	                    	
 -12.400003 -10.281712 5.289058 	 -16.600008 -10.281712 0.576751 	 -0.150000 -10.281712 12.538761 	                    	                    	                    	                    	                    	
 -12.410004 -10.376274 5.250559 	 -16.630009 -10.376274 0.527189 	 -0.150000 -10.376274 12.517280 	                    	                    	                    	                    	                    	
 -12.420004 -10.470833 5.211857 	 -16.660009 -10.470833 0.477426 	 -0.150000 -10.470833 12.495596 	                    	                    	                    	                    	                    	
 -12.430004 -10.565392 5.172955 	 -16.690010 -10.565392 0.427462 	 -0.150000 -10.565392 12.473713 	                    	                    	                    	                    	                    	
 -12.440004 -10.659954 5.133854 	 -16.720011 -10.659954 0.377299 	 -0.150000 -10.659954 12.451631 	                    	                    	                    	                    	                    	
 -12.450005 -10.754513 5.094553 	 -16.750011 -10.754513 0.326936 	 -0.150000 -10.754513 12.429348 	                    	                    	                    	                    	                    	
 -12.460005 -10.849072 5.055052 	 -16.780012 -10.849072 0.276373 	 -0.150000 -10.849072 12.406865 	                    	                    	                    	                    	                    	
 -12.470005 -10.943634 5.015351 	 -16.810013 -10.943634 0.225610 	 -0.150000 -10.943634 12.384183 	                    	                    	                    	                    	                    	
 -12.480005 -11.038193 4.975450 	 -16.840014 -11.038193 0.174646 	 -0.150000 -11.038193 12.361300 	                    	                    	                    	                    	                    	
 -12.490005 -11.132755 4.935348 	 -16.870014 -11.132755 0.123482 	 -0.150000 -11.132755 12.338216 	                    	                    	                    	                    	                    	
 -12.500006 -11.227314 4.895046 	 -16.900015 -11.227314 0.072118 	 -0.150000 -11.227314 12.314933 	                    	                    	                    	                    	                    	
 -12.510006 -11.321873 4.854545 	 -16.930016 -11.321873 0.020556 	 -0.150000 -11.321873 12.291451 	                    	                    	                    	                    	                    	
 -12.520006 -11.416435 4.813844 	 -16.960016 -11.416435 -0.031207 	 -0.150000 -11.416435 12.267768 	                    	                    	                    	                    	                    	
 -12.530006 -11.510994 4.772943 	 -16.990017 -11.510994 -0.083170 	 -0.150000 -11.510994 12.243886 	                    	                    	                    	                    	                    	
 -12.540007 -11.605553 4.731840 	 -17.020018 -11.605553 -0.135335 	 -0.150000 -11.605553 12.219801 	                    	                    	                    	                    	                    	
 -12.550007 -11.700115 4.690540 	 -17.050018 -11.700115 -0.187697 	 -0.150000 -11.700115 12.195519 	                    	                    	                    	                    	                    	
 -12.560007 -11.794674 4.649039 	 -17.080019 -11.794674 -0.240261 	 -0.150000 -11.794674 12.171037 	                    	                    	                    	                    	                    	
 -12.570007 -11.889236 4.607337 	 -17.110020 -11.889236 -0.293025 	 -0.150000 -11.889236 12.146353 	                    	                    	                    	                    	                    	
 -12.580008 -11.983795 4.565436 	 -17.140020 -11.983795 -0.345987 	 -0.150000 -11.983795 12.121470 	                    	                    	                    	                    	                    	
 -12.590008 -12.078354 4.523333 	 -17.170021 -12.078354 -0.399152 	 -0.150000 -12.078354 12.096386 	                    	                    	                    	                    	                    	
 -12.600008 -12.172916 4.481032 	 -17.200022 -12.172916 -0.452515 	 -0.150000 -12.172916 12.071104 	                    	                    	                    	                    	                    	
 -12.610008 -12.267475 4.438531 	 -17.230022 -12.267475 -0.506078 	 -0.150000 -12.267475 12.045621 	                    	                    	                    	                    	                    	
 -12.620008 -12.362034 4.395829 	 -17.260023 -12.362034 -0.559842 	 -0.150000 -12.362034 12.019938 	                    	                    	                    	                    	                    	
 -12.630009 -12.456596 4.352928 	 -17.290024 -12.456596 -0.613806 	 -0.150000 -12.456596 11.994055 	                    	                    	                    	                    	                    	
 -12.640009 -12.551155 4.309827 	 -17.320024 -12.551155 -0.667968 	 -0.150000 -12.551155 11.967973 	                    	                    	                    	                    	                    	
 -12.650009 -12.645714 4.266525 	 -17.350025 -12.645714 -0.722332 	 -0.150000 -12.645714 11.941689 	                    	                    	                    	                    	                    	
 -12.660009 -12.740276 4.223024 	 -17.380026 -12.740276 -0.776895 	 -0.150000 -12.740276 11.915207 	                    	                    	                    	                    	                    	
 -12.670010 -12.834835 4.179323 	 -17.410027 -12.834835 -0.831658 	 -0.150000 -12.834835 11.888524 	                    	                    	                    	                    	                    	
 -12.680010 -12.929398 4.135422 	 -17.440027 -12.929398 -0.886621 	 -0.150000 -12.929398 11.861641 	                    	                    	                    	                    	                    	
 -12.690010 -13.023956 4.091321 	 -17.470028 -13.023956 -0.941785 	 -0.150000 -13.023956 11.834558 	                    	                    	                    	                    	                    	
 -12.700010 -13.118515 4.047019 	 -17.500029 -13.118515 -0.997149 	 -0.150000 -13.118515 11.807275 	                    	                    	                    	                    	                    	
 -12.710011 -13.213078 4.002516 	 -17.530029 -13.213078 -1.052713 	 -0.150000 -13.213078 11.779791 	                    	                    	                    	                    	                    	
 -12.720011 -13.307636 3.957814 	 -17.560030 -13.307636 -1.108477 	 -0.150000 -13.307636 11.752107 	                    	                    	                    	                    	                    	
 -12.730011 -13.402195 3.912913 	 -17.590031 -13.402195 -1.164440 	 -0.150000 -13.402195 11.724225 	                    	                    	                    	                    	                    	
 -12.740011 -13.496758 3.867812 	 -17.620031 -13.496758 -1.220603 	 -0.150000 -13.496758 11.696142 	                    	                    	                    	                    	                    	
 -12.750011 -13.591316 3.822511 	 -17.650032 -13.591316 -1.276966 	 -0.150000 -13.591316 11.667859 	                    	                    	                    	                    	                    	
 -12.760012 -13.685879 3.777009 	 -17.680033 -13.685879 -1.333530 	 -0.150000 -13.685879 11.639377 	                    	                    	                    	                    	                    	
 -12.770012 -13.780437 3.731308 	 -17.710033 -13.780437 -1.390294 	 -0.150000 -13.780437 11.610693 	                    	                    	                    	                    	                    	
 -12.780012 -13.874996 3.685405 	 -17.740034 -13.874996 -1.447258 	 -0.150000 -13.874996 11.581809 	                    	                    	                    	                    	                    	
 -12.790012 -13.969559 3.639303 	 -17.770035 -13.969559 -1.504422 	 -0.150000 -13.969559 11.552726 	                    	                    	                    	                    	                    	
 -12.800013 -14.064117 3.593002 	 -17.800035 -14.064117 -1.561785 	 -0.150000 -14.064117 11.523443 	                    	                    	                    	                    	                    	
 -12.810013 -14.158676 3.546501 	 -17.830036 -14.158676 -1.619348 	 -0.150000 -14.158676 11.493960 	                    	                    	                    	                    	                    	
 -12.820013 -14.253239 3.499800 	 -17.860037 -14.253239 -1.677111 	 -0.150000 -14.253239 11.464278 	                    	                    	                    	                    	                    	
 -12.830013 -14.347797 3.452897 	 -17.890038 -14.347797 -1.735077 	 -0.150000 -14.347797 11.434393 	                    	                    	                    	                    	                    	
 -12.840014 -14.442356 3.405797 	 -17.920038 -14.442356 -1.793239 	 -0.150000 -14.442356 11.404311 	                    	                    	                    	                    	                    	
 -12.850014 -14.536919 3.358495 	 -17.950039 -14.536919 -1.851603 	 -0.150000 -14.536919 11.374027 	                    	                    	                    	                    	                    	
 -12.860014 -14.631477 3.310992 	 -17.980040 -14.631477 -1.910167 	 -0.150000 -14.631477 11.343544 	                    	                    	                    	                    	                    	
 -12.870014 -14.726040 3.263292 	 -18.010040 -14.726040 -1.968930 	 -0.150000 -14.726040 11.312861 	                    	                    	                    	                    	                    	
 -12.880014 -14.820599 3.215389 	 -18.040041 -14.820599 -2.027895 	 -0.150000 -14.820599 11.281977 	                    	                    	                    	                    	                    	
 -12.890015 -14.915157 3.167287 	 -18.070042 -14.915157 -2.087058 	 -0.150000 -14.915157 11.250895 	                    	                    	                    	                    	                    	
 -12.900015 -15.009720 3.118986 	 -18.100042 -15.009720 -2.146421 	 -0.150000 -15.009720 11.219611 	                    	                    	                    	                    	                    	
 -12.910015 -15.104279 3.070484 	 -18.130043 -15.104279 -2.205985 	 -0.150000 -15.104279 11.188128 	                    	                    	                    	                    	                    	
 -12.920015 -15.198837 3.021782 	 -18.160044 -15.198837 -2.265749 	 -0.150000 -15.198837 11.156445 	                    	                    	                    	                    	                    	
 -12.930016 -15.293400 2.972881 	 -18.190044 -15.293400 -2.325712 	 -0.150000 -15.293400 11.124562 	                    	                    	                    	                    	                    	
 -12.940016 -15.387959 2.923779 	 -18.220045 -15.387959 -2.385876 	 -0.150000 -15.387959 11.092478 	                    	                    	                    	                    	                    	
 -12.950016 -15.482517 2.874478 	 -18.250046 -15.482517 -2.446239 	 -0.150000 -15.482517 11.060196 	                    	                    	                    	                    	                    	
 -12.960016 -15.577080 2.824975 	 -18.280046 -15.577080 -2.506805 	 -0.150000 -15.577080 11.027711 	                    	                    	                    	                    	                    	
 -12.970016 -15.671638 2.775273 	 -18.310047 -15.671638 -2.567568 	 -0.150000 -15.671638 10.995028 	                    	                    	                    	                    	                    	
 -12.980017 -15.766201 2.725371 	 -18.340048 -15.766201 -2.628532 	 -0.150000 -15.766201 10.962144 	                    	                    	                    	                    	                    	
 -12.990017 -15.860760 2.675271 	 -18.370049 -15.860760 -2.689694 	 -0.150000 -15.860760 10.929063 	                    	                    	                    	                    	                    	
 -13.000017 -15.955318 2.624969 	 -18.400049 -15.955318 -2.751059 	 -0.150000 -15.955318 10.895779 	                    	                    	                    	                    	                    	
 -13.010017 -16.049881 2.574466 	 -18.430050 -16.049881 -2.812623 	 -0.150000 -16.049881 10.862294 	                    	                    	                    	                    	                    	
 -13.020018 -16.144440 2.523765 	 -18.460051 -16.144440 -2.874386 	 -0.150000 -16.144440 10.828612 	                    	                    	                    	                    	                    	
 -13.030018 -16.238998 2.472864 	 -18.490051 -16.238998 -2.936349 	 -0.150000 -16.238998 10.794729 	                    	                    	                    	                    	                    	
 -13.040018 -16.333561 2.421760 	 -18.520052 -16.333561 -2.998515 	 -0.150000 -16.333561 10.760644 	                    	                    	                    	                    	                    	
 -13.050018 -16.428120 2.370459 	 -18.550053 -16.428120 -3.060879 	 -0.150000 -16.428120 10.726361 	                    	                    	                    	                    	                    	
 -13.060019 -16.522682 2.318959 	 -18.580053 -16.522682 -3.123441 	 -0.150000 -16.522682 10.691879 	                    	                    	                    	                    	                    	
 -13.070019 -16.617241 2.267256 	 -18.610054 -16.617241 -3.186205 	 -0.150000 -16.617241 10.657195 	                    	                    	                    	                    	                    	
 -13.080019 -16.711800 2.215353 	 -18.640055 -16.711800 -3.249170 	 -0.150000 -16.711800 10.622311 	                    	                    	                    	                    	                    	
 -13.090019 -16.806362 2.163253 	 -18.670055 -16.806362 -3.312333 	 -0.150000 -16.806362 10.587229 	                    	                    	                    	                    	                    	
 -13.100019 -16.900921 2.110949 	 -18.700056 -16.900921 -3.375698 	 -0.150000 -16.900921 10.551944 	                    	                    	                    	                    	                    	
 -13.110020 -16.995480 2.058448 	 -18.730057 -16.995480 -3.439261 	 -0.150000 -16.995480 10.516460 	                    	                    	                    	                    	                    	
 -13.120020 -17.090042 2.005746 	 -18.760057 -17.090042 -3.503025 	 -0.150000 -17.090042 10.480778 	                    	                    	                    	                    	                    	
 -13.130020 -17.184601 1.952844 	 -18.790058 -17.184601 -3.566989 	 -0.150000 -17.184601 10.444894 	                    	                    	                    	                    	                    	
 -13.140020 -17.279160 1.899742 	 -18.820059 -17.279160 -3.631154 	 -0.150000 -17.279160 10.408810 	                    	                    	                    	                    	                    	
 -13.150021 -17.373722 1.846441 	 -18.850060 -17.373722 -3.695516 	 -0.150000 -17.373722 10.372528 	                    	                    	                    	                    	                    	
 -13.160021 -17.468281 1.792938 	 -18.880060 -17.468281 -3.760081 	 -0.150000 -17.468281 10.336043 	                    	                    	                    	                    	                    	
 -13.170021 -17.562843 1.739237 	 -18.910061 -17.562843 -3.824845 	 -0.150000 -17.562843 10.299360 	                    	                    	                    	                    	                    	
 -13.180021 -17.657402 1.685335 	 -18.940062 -17.657402 -3.889808 	 -0.150000 -17.657402 10.262478 	                    	                    	                    	                    	                    	
 -13.190022 -17.751961 1.631233 	 -18.970062 -17.751961 -3.954972 	 -0.150000 -17.751961 10.225394 	                    	                    	                    	                    	                    	
 -13.200022 -17.846523 1.576931 	 -19.000063 -17.846523 -4.020336 	 -0.150000 -17.846523 10.188110 	                    	                    	                    	                    	                    	
 -13.210022 -17.941082 1.522429 	 -19.030064 -17.941082 -4.085900 	 -0.150000 -17.941082 10.150626 	                    	                    	                    	                    	                    	
 -13.220022 -18.035641 1.467726 	 -19.060064 -18.035641 -4.151665 	 -0.150000 -18.035641 10.112943 	                    	                    	                    	                    	                    	
 -13.230022 -18.130203 1.412825 	 -19.090065 -18.130203 -4.217628 	 -0.150000 -18.130203 10.075060 	                    	                    	                    	                    	                    	
 -13.240023 -18.224762 1.357722 	 -19.120066 -18.224762 -4.283793 	 -0.150000 -18.224762 10.036975 	                    	                    	                    	                    	                    	
 -13.250023 -18.319324 1.302421 	 -19.150066 -18.319324 -4.350156 	 -0.150000 -18.319324 9.998693 	                    	                    	                    	                    	                    	
 -13.260023 -18.413883 1.246919 	 -19.180067 -18.413883 -4.416720 	 -0.150000 -18.413883 9.960209 	                    	                    	                    	                    	                    	
 -13.270023 -18.508442 1.191217 	 -19.210068 -18.508442 -4.483484 	 -0.150000 -18.508442 9.921525 	                    	                    	                    	                    	                    	
 -13.280024 -18.603004 1.135315 	 -19.240068 -18.603004 -4.550448 	 -0.150000 -18.603004 9.882642 	                    	                    	                    	                    	                    	
 -13.290024 -18.697563 1.079212 	 -19.270069 -18.697563 -4.617613 	 -0.150000 -18.697563 9.843557 	                    	                    	                    	                    	                    	
 -13.300024 -18.792122 1.022911 	 -19.300070 -18.792122 -4.684976 	 -0.150000 -18.792122 9.804275 	                    	                    	                    	                    	                    	
 -13.310024 -18.886684 0.966408 	 -19.330070 -18.886684 -4.752542 	 -0.150000 -18.886684 9.764791 	                    	                    	                    	                    	                    	
 -13.320024 -18.981243 0.909706 	 -19.360071 -18.981243 -4.820305 	 -0.150000 -18.981243 9.725107 	                    	                    	                    	                    	                    	
 -13.330025 -19.075802 0.852805 	 -19.390072 -19.075802 -4.888268 	 -0.150000 -19.075802 9.685224 	                    	                    	                    	                    	                    	
 -13.340025 -19.170364 0.795703 	 -19.420073 -19.170364 -4.956433 	 -0.150000 -19.170364 9.645140 	                    	                    	                    	                    	                    	
 -13.350025 -19.264923 0.738400 	 -19.450073 -19.264923 -5.024797 	 -0.150000 -19.264923 9.604856 	                    	                    	                    	                    	                    	
 -13.360025 -19.359486 0.680898 	 -19.480074 -19.359486 -5.093362 	 -0.150000 -19.359486 9.564372 	                    	                    	                    	                    	                    	
 -13.370026 -19.454044 0.623197 	 -19.510075 -19.454044 -5.162125 	 -0.150000 -19.454044 9.523689 	                    	                    	                    	                    	                    	
 -13.380026 -19.548603 0.565294 	 -19.540075 -19.548603 -5.231090 	 -0.150000 -19.548603 9.482805 	                    	                    	                    	                    	                    	
 -13.390026 -19.643166 0.507192 	 -19.570076 -19.643166 -5.300253 	 -0.150000 -19.643166 9.441722 	                    	                    	                    	                    	                    	
 -13.400026 -19.737724 0.448890 	 -19.600077 -19.737724 -5.369617 	 -0.150000 -19.737724 9.400438 	                    	                    	                    	                    	                    	
 -13.410027 -19.832283 0.390388 	 -19.630077 -19.832283 -5.439181 	 -0.150000 -19.832283 9.358955 	                    	                    	                    	                    	                    	
 -13.420027 -19.926846 0.331686 	 -19.660078 -19.926846 -5.508945 	 -0.150000 -19.926846 9.317271 	                    	                    	                    	                    	                    	
 -13.430027 -20.021404 0.272783 	 -19.690079 -20.021404 -5.578910 	 -0.150000 -20.021404 9.275387 	                    	                    	                    	                    	                    	
 -13.440027 -20.115963 0.213680 	 -19.720079 -20.115963 -5.649075 	 -0.150000 -20.115963 9.233303 	                    	                    	                    	                    	                    	
 -13.450027 -20.210526 0.154379 	 -19.750080 -20.210526 -5.719438 	 -0.150000 -20.210526 9.191020 	                    	                    	                    	                    	                    	
 -13.460028 -20.305084 0.094876 	 -19.780081 -20.305084 -5.790003 	 -0.150000 -20.305084 9.148535 	                    	                    	                    	                    	                    	
 -13.470028 -20.399647 0.035174 	 -19.810081 -20.399647 -5.860767 	 -0.150000 -20.399647 9.105851 	                    	                    	                    	                    	                    	
 -13.480028 -20.494205 -0.024728 	 -19.840082 -20.494205 -5.931731 	 -0.150000 -20.494205 9.062968 	                    	                    	                    	                    	                    	
 -13.490028 -20.588764 -0.084830 	 -19.870083 -20.588764 -6.002895 	 -0.150000 -20.588764 9.019884 	                    	                    	                    	                    	                    	
 -13.500029 -20.683327 -0.145133 	 -19.900084 -20.683327 -6.074260 	 -0.150000 -20.683327 8.976600 	                    	                    	                    	                    	                    	
 -13.510029 -20.777885 -0.205634 	 -19.930084 -20.777885 -6.145823 	 -0.150000 -20.777885 8.933118 	                    	                    	                    	                    	                    	
 -13.520029 -20.872444 -0.266337 	 -19.960085 -20.872444 -6.217588 	 -0.150000 -20.872444 8.889433 	                    	                    	                    	                    	                    	
 -13.530029 -20.967007 -0.327238 	 -19.990086 -20.967007 -6.289552 	 -0.150000 -20.967007 8.845550 	                    	                    	                    	                    	                    	
 -13.540030 -21.061565 -0.388342 	 -20.020086 -21.061565 -6.361717 	 -0.150000 -21.061565 8.801465 	                    	                    	                    	                    	                    	
 -13.550030 -21.156128 -0.449644 	 -20.050087 -21.156128 -6.434082 	 -0.150000 -21.156128 8.757181 	                    	                    	                    	                    	                    	
 -13.560030 -21.250687 -0.511146 	 -20.080088 -21.250687 -6.506646 	 -0.150000 -21.250687 8.712697 	                    	                    	                    	                    	                    	
 -13.570030 -21.345245 -0.572849 	 -20.110088 -21.345245 -6.579411 	 -0.150000 -21.345245 8.668014 	                    	                    	                    	                    	                    	
 -13.580030 -21.439808 -0.634750 	 -20.140089 -21.439808 -6.652373 	 -0.150000 -21.439808 8.623131 	                    	                    	                    	                    	                    	
 -13.590031 -21.534367 -0.696853 	 -20.170090 -21.534367 -6.725538 	 -0.150000 -21.534367 8.578046 	                    	                    	                    	                    	                    	
 -13.600031 -21.628925 -0.759155 	 -20.200090 -21.628925 -6.798902 	 -0.150000 -21.628925 8.532763 	                    	                    	                    	                    	                    	
 -13.610031 -21.723488 -0.821658 	 -20.230091 -21.723488 -6.872468 	 -0.150000 -21.723488 8.487278 	                    	                    	                    	                    	                    	
 -13.620031 -21.818047 -0.884360 	 -20.260092 -21.818047 -6.946231 	 -0.150000 -21.818047 8.441594 	                    	                    	                    	                    	                    	
 -13.630032 -21.912605 -0.947263 	 -20.290092 -21.912605 -7.020196 	 -0.150000 -21.912605 8.395710 	                    	                    	                    	                    	                    	
 -13.640032 -22.007168 -1.010365 	 -20.320093 -22.007168 -7.094360 	 -0.150000 -22.007168 8.349627 	                    	                    	                    	                    	                    	
 -13.650032 -22.101727 -1.073668 	 -20.350094 -22.101727 -7.168725 	 -0.150000 -22.101727 8.303342 	                    	                    	                    	                    	                    	
 -13.660032 -22.196289 -1.137169 	 -20.380095 -22.196289 -7.243289 	 -0.150000 -22.196289 8.256859 	                    	                    	                    	                    	                    	
 -13.670033 -22.290848 -1.200873 	 -20.410095 -22.290848 -7.318054 	 -0.150000 -22.290848 8.210175 	                    	                    	                    	                    	                    	
