# Game Session ID 
138 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:52:2 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 12.800003 -3.189816 7.606599 	 22.199989 -3.189816 3.723929 	 -4.200003 -3.189816 13.579937 	 -8.800003 -3.189816 -2.249408 	                    	                    	                    	                    	
 12.800003 -3.284370 7.583098 	 22.219990 -3.284370 3.689367 	 -4.180003 -3.284370 13.573455 	 -8.800003 -3.284370 -2.300988 	                    	                    	                    	                    	
 12.800003 -3.378929 7.559399 	 22.239990 -3.378929 3.654605 	 -4.160003 -3.378929 13.566772 	 -8.800003 -3.378929 -2.352768 	                    	                    	                    	                    	
 12.800003 -3.473488 7.535499 	 22.259991 -3.473488 3.619643 	 -4.140003 -3.473488 13.559891 	 -8.800003 -3.473488 -2.404748 	                    	                    	                    	                    	
 12.800003 -3.568047 7.511398 	 22.279989 -3.568047 3.584481 	 -4.120003 -3.568047 13.552809 	 -8.800003 -3.568047 -2.456928 	                    	                    	                    	                    	
 12.800003 -3.662605 7.487098 	 22.299990 -3.662605 3.549119 	 -4.100003 -3.662605 13.545526 	 -8.800003 -3.662605 -2.509308 	                    	                    	                    	                    	
 12.800003 -3.757160 7.462598 	 22.319990 -3.757160 3.513557 	 -4.080003 -3.757160 13.538044 	 -8.800003 -3.757160 -2.561888 	                    	                    	                    	                    	
 12.800003 -3.851719 7.437898 	 22.339991 -3.851719 3.477796 	 -4.060003 -3.851719 13.530362 	 -8.800003 -3.851719 -2.614668 	                    	                    	                    	                    	
 12.800003 -3.946278 7.412997 	 22.359989 -3.946278 3.441833 	 -4.040003 -3.946278 13.522480 	 -8.800003 -3.946278 -2.667648 	                    	                    	                    	                    	
 12.800003 -4.040836 7.387897 	 22.379990 -4.040836 3.405671 	 -4.020003 -4.040836 13.514397 	 -8.800003 -4.040836 -2.720829 	                    	                    	                    	                    	
 12.800003 -4.135391 7.362597 	 22.399990 -4.135391 3.369309 	 -4.000003 -4.135391 13.506115 	 -8.800003 -4.135391 -2.774209 	                    	                    	                    	                    	
 12.800003 -4.229950 7.337096 	 22.419991 -4.229950 3.332747 	 -3.980003 -4.229950 13.497633 	 -8.800003 -4.229950 -2.827789 	                    	                    	                    	                    	
 12.800003 -4.324509 7.311397 	 22.439989 -4.324509 3.295986 	 -3.960003 -4.324509 13.488951 	 -8.800003 -4.324509 -2.881568 	                    	                    	                    	                    	
 12.800003 -4.419067 7.285496 	 22.459990 -4.419067 3.259023 	 -3.940003 -4.419067 13.480068 	 -8.800003 -4.419067 -2.935549 	                    	                    	                    	                    	
 12.800003 -4.513626 7.259396 	 22.479990 -4.513626 3.221861 	 -3.920003 -4.513626 13.470986 	 -8.800003 -4.513626 -2.989729 	                    	                    	                    	                    	
 12.800003 -4.608181 7.233095 	 22.499990 -4.608181 3.184499 	 -3.900003 -4.608181 13.461703 	 -8.800003 -4.608181 -3.044109 	                    	                    	                    	                    	
 12.800003 -4.702740 7.206595 	 22.519989 -4.702740 3.146938 	 -3.880003 -4.702740 13.452222 	 -8.800003 -4.702740 -3.098688 	                    	                    	                    	                    	
 12.800003 -4.797298 7.179895 	 22.539989 -4.797298 3.109176 	 -3.860003 -4.797298 13.442540 	 -8.800003 -4.797298 -3.153468 	                    	                    	                    	                    	
 12.800003 -4.891857 7.152995 	 22.559990 -4.891857 3.071214 	 -3.840003 -4.891857 13.432658 	 -8.800003 -4.891857 -3.208448 	                    	                    	                    	                    	
 12.800003 -4.986412 7.125895 	 22.579990 -4.986412 3.033051 	 -3.820003 -4.986412 13.422575 	 -8.800003 -4.986412 -3.263629 	                    	                    	                    	                    	
 12.800003 -5.080971 7.098595 	 22.599989 -5.080971 2.994690 	 -3.800003 -5.080971 13.412293 	 -8.800003 -5.080971 -3.319008 	                    	                    	                    	                    	
 12.800003 -5.175529 7.071095 	 22.619989 -5.175529 2.956128 	 -3.780003 -5.175529 13.401812 	 -8.800003 -5.175529 -3.374588 	                    	                    	                    	                    	
 12.800003 -5.270088 7.043394 	 22.639990 -5.270088 2.917366 	 -3.760003 -5.270088 13.391129 	 -8.800003 -5.270088 -3.430368 	                    	                    	                    	                    	
 12.800003 -5.364647 7.015494 	 22.659990 -5.364647 2.878404 	 -3.740003 -5.364647 13.380247 	 -8.800003 -5.364647 -3.486348 	                    	                    	                    	                    	
 12.800003 -5.459202 6.987393 	 22.679989 -5.459202 2.839242 	 -3.720003 -5.459202 13.369164 	 -8.800003 -5.459202 -3.542529 	                    	                    	                    	                    	
 12.800003 -5.553761 6.959093 	 22.699989 -5.553761 2.799880 	 -3.700003 -5.553761 13.357882 	 -8.800003 -5.553761 -3.598909 	                    	                    	                    	                    	
 12.800003 -5.648319 6.930593 	 22.719990 -5.648319 2.760318 	 -3.680003 -5.648319 13.346400 	 -8.800003 -5.648319 -3.655488 	                    	                    	                    	                    	
 12.800003 -5.742878 6.901893 	 22.739990 -5.742878 2.720556 	 -3.660003 -5.742878 13.334718 	 -8.800003 -5.742878 -3.712269 	                    	                    	                    	                    	
 12.800003 -5.837433 6.872993 	 22.759989 -5.837433 2.680594 	 -3.640003 -5.837433 13.322836 	 -8.800003 -5.837433 -3.769249 	                    	                    	                    	                    	
 12.800003 -5.931992 6.843893 	 22.779989 -5.931992 2.640432 	 -3.620003 -5.931992 13.310754 	 -8.800003 -5.931992 -3.826428 	                    	                    	                    	                    	
 12.800003 -6.026550 6.814592 	 22.799990 -6.026550 2.600070 	 -3.600003 -6.026550 13.298471 	 -8.800003 -6.026550 -3.883809 	                    	                    	                    	                    	
 12.800003 -6.121109 6.785092 	 22.819990 -6.121109 2.559508 	 -3.580003 -6.121109 13.285990 	 -8.800003 -6.121109 -3.941388 	                    	                    	                    	                    	
 12.800003 -6.215668 6.755392 	 22.839989 -6.215668 2.518746 	 -3.560003 -6.215668 13.273308 	 -8.800003 -6.215668 -3.999168 	                    	                    	                    	                    	
 12.800003 -6.310223 6.725492 	 22.859989 -6.310223 2.477784 	 -3.540003 -6.310223 13.260425 	 -8.800003 -6.310223 -4.057149 	                    	                    	                    	                    	
 12.800003 -6.404781 6.695392 	 22.879990 -6.404781 2.436622 	 -3.520003 -6.404781 13.247343 	 -8.800003 -6.404781 -4.115328 	                    	                    	                    	                    	
 12.800003 -6.499340 6.665092 	 22.899990 -6.499340 2.395260 	 -3.500003 -6.499340 13.234061 	 -8.800003 -6.499340 -4.173708 	                    	                    	                    	                    	
 12.800003 -6.593899 6.634591 	 22.919989 -6.593899 2.353698 	 -3.480003 -6.593899 13.220578 	 -8.800003 -6.593899 -4.232289 	                    	                    	                    	                    	
 12.800003 -6.688454 6.603891 	 22.939989 -6.688454 2.311937 	 -3.460003 -6.688454 13.206897 	 -8.800003 -6.688454 -4.291068 	                    	                    	                    	                    	
 12.800003 -6.783012 6.572990 	 22.959990 -6.783012 2.269974 	 -3.440003 -6.783012 13.193014 	 -8.800003 -6.783012 -4.350049 	                    	                    	                    	                    	
 12.800003 -6.877571 6.541891 	 22.979990 -6.877571 2.227813 	 -3.420003 -6.877571 13.178933 	 -8.800003 -6.877571 -4.409228 	                    	                    	                    	                    	
 12.800003 -6.972130 6.510590 	 22.999989 -6.972130 2.185451 	 -3.400003 -6.972130 13.164650 	 -8.800003 -6.972130 -4.468608 	                    	                    	                    	                    	
 12.800003 -7.066689 6.479090 	 23.019989 -7.066689 2.142889 	 -3.380003 -7.066689 13.150168 	 -8.800003 -7.066689 -4.528188 	                    	                    	                    	                    	
 12.800003 -7.161243 6.447389 	 23.039989 -7.161243 2.100126 	 -3.360003 -7.161243 13.135486 	 -8.800003 -7.161243 -4.587969 	                    	                    	                    	                    	
 12.800003 -7.255802 6.415490 	 23.059990 -7.255802 2.057165 	 -3.340003 -7.255802 13.120604 	 -8.800003 -7.255802 -4.647948 	                    	                    	                    	                    	
 12.800003 -7.350361 6.383389 	 23.079988 -7.350361 2.014003 	 -3.320004 -7.350361 13.105521 	 -8.800003 -7.350361 -4.708129 	                    	                    	                    	                    	
 12.800003 -7.444920 6.351089 	 23.099989 -7.444920 1.970641 	 -3.300004 -7.444920 13.090240 	 -8.800003 -7.444920 -4.768508 	                    	                    	                    	                    	
 12.800003 -7.539474 6.318589 	 23.119989 -7.539474 1.927079 	 -3.280004 -7.539474 13.074758 	 -8.800003 -7.539474 -4.829089 	                    	                    	                    	                    	
 12.800003 -7.634033 6.285888 	 23.139990 -7.634033 1.883317 	 -3.260004 -7.634033 13.059074 	 -8.800003 -7.634033 -4.889869 	                    	                    	                    	                    	
 12.800003 -7.728592 6.252988 	 23.159988 -7.728592 1.839355 	 -3.240004 -7.728592 13.043193 	 -8.800003 -7.728592 -4.950849 	                    	                    	                    	                    	
 12.800003 -7.823151 6.219888 	 23.179989 -7.823151 1.795193 	 -3.220004 -7.823151 13.027111 	 -8.800003 -7.823151 -5.012029 	                    	                    	                    	                    	
 12.800003 -7.917709 6.186588 	 23.199989 -7.917709 1.750831 	 -3.200003 -7.917709 13.010829 	 -8.800003 -7.917709 -5.073409 	                    	                    	                    	                    	
 12.800003 -8.012268 6.153086 	 23.219990 -8.012268 1.706266 	 -3.180003 -8.012268 12.994345 	 -8.800003 -8.012268 -5.134992 	                    	                    	                    	                    	
 12.800003 -8.106831 6.119385 	 23.239990 -8.106831 1.661504 	 -3.160002 -8.106831 12.977663 	 -8.800003 -8.106831 -5.196774 	                    	                    	                    	                    	
 12.800003 -8.201389 6.085484 	 23.259991 -8.201389 1.616541 	 -3.140002 -8.201389 12.960780 	 -8.800003 -8.201389 -5.258755 	                    	                    	                    	                    	
 12.800003 -8.295952 6.051383 	 23.279991 -8.295952 1.571377 	 -3.120001 -8.295952 12.943697 	 -8.800003 -8.295952 -5.320937 	                    	                    	                    	                    	
 12.800003 -8.390511 6.017083 	 23.299992 -8.390511 1.526016 	 -3.100001 -8.390511 12.926416 	 -8.800003 -8.390511 -5.383317 	                    	                    	                    	                    	
 12.800003 -8.485069 5.982581 	 23.319992 -8.485069 1.480452 	 -3.080000 -8.485069 12.908933 	 -8.800003 -8.485069 -5.445899 	                    	                    	                    	                    	
 12.800003 -8.579632 5.947881 	 23.339993 -8.579632 1.434689 	 -3.060000 -8.579632 12.891251 	 -8.800003 -8.579632 -5.508680 	                    	                    	                    	                    	
 12.800003 -8.674191 5.912978 	 23.359993 -8.674191 1.388725 	 -3.039999 -8.674191 12.873366 	 -8.800003 -8.674191 -5.571663 	                    	                    	                    	                    	
 12.800003 -8.768749 5.877877 	 23.379993 -8.768749 1.342562 	 -3.019999 -8.768749 12.855285 	 -8.800003 -8.768749 -5.634844 	                    	                    	                    	                    	
 12.800003 -8.863312 5.842577 	 23.399994 -8.863312 1.296199 	 -2.999999 -8.863312 12.837002 	 -8.800003 -8.863312 -5.698225 	                    	                    	                    	                    	
 12.800003 -8.957870 5.807075 	 23.419994 -8.957870 1.249636 	 -2.979998 -8.957870 12.818519 	 -8.800003 -8.957870 -5.761807 	                    	                    	                    	                    	
 12.800003 -9.052433 5.771375 	 23.439995 -9.052433 1.202874 	 -2.959998 -9.052433 12.799838 	 -8.800003 -9.052433 -5.825587 	                    	                    	                    	                    	
 12.800003 -9.146992 5.735474 	 23.459995 -9.146992 1.155910 	 -2.939997 -9.146992 12.780954 	 -8.800003 -9.146992 -5.889570 	                    	                    	                    	                    	
 12.800003 -9.241550 5.699373 	 23.479996 -9.241550 1.108748 	 -2.919997 -9.241550 12.761872 	 -8.800003 -9.241550 -5.953751 	                    	                    	                    	                    	
 12.800003 -9.336113 5.663071 	 23.499996 -9.336113 1.061384 	 -2.899996 -9.336113 12.742589 	 -8.800003 -9.336113 -6.018133 	                    	                    	                    	                    	
 12.800003 -9.430672 5.626570 	 23.519997 -9.430672 1.013821 	 -2.879996 -9.430672 12.723106 	 -8.800003 -9.430672 -6.082715 	                    	                    	                    	                    	
 12.800003 -9.525230 5.589869 	 23.539997 -9.525230 0.966058 	 -2.859995 -9.525230 12.703424 	 -8.800003 -9.525230 -6.147496 	                    	                    	                    	                    	
 12.800003 -9.619793 5.552968 	 23.559998 -9.619793 0.918094 	 -2.839995 -9.619793 12.683540 	 -8.800003 -9.619793 -6.212478 	                    	                    	                    	                    	
 12.800003 -9.714352 5.515866 	 23.579998 -9.714352 0.869931 	 -2.819994 -9.714352 12.663458 	 -8.800003 -9.714352 -6.277660 	                    	                    	                    	                    	
 12.800003 -9.808910 5.478566 	 23.599998 -9.808910 0.821569 	 -2.799994 -9.808910 12.643176 	 -8.800003 -9.808910 -6.343040 	                    	                    	                    	                    	
 12.800003 -9.903473 5.441064 	 23.619999 -9.903473 0.773005 	 -2.779994 -9.903473 12.622692 	 -8.800003 -9.903473 -6.408623 	                    	                    	                    	                    	
 12.800003 -9.998032 5.403364 	 23.639999 -9.998032 0.724242 	 -2.759993 -9.998032 12.602011 	 -8.800003 -9.998032 -6.474404 	                    	                    	                    	                    	
 12.800003 -10.092594 5.365461 	 23.660000 -10.092594 0.675278 	 -2.739993 -10.092594 12.581126 	 -8.800003 -10.092594 -6.540387 	                    	                    	                    	                    	
 12.800003 -10.187153 5.327360 	 23.680000 -10.187153 0.626115 	 -2.719992 -10.187153 12.560043 	 -8.800003 -10.187153 -6.606568 	                    	                    	                    	                    	
 12.800003 -10.281712 5.289058 	 23.700001 -10.281712 0.576751 	 -2.699992 -10.281712 12.538761 	 -8.800003 -10.281712 -6.672950 	                    	                    	                    	                    	
 12.800003 -10.376274 5.250559 	 23.720001 -10.376274 0.527189 	 -2.679991 -10.376274 12.517280 	 -8.800003 -10.376274 -6.739531 	                    	                    	                    	                    	
 12.800003 -10.470833 5.211857 	 23.740002 -10.470833 0.477426 	 -2.659991 -10.470833 12.495596 	 -8.800003 -10.470833 -6.806313 	                    	                    	                    	                    	
 12.800003 -10.565392 5.172955 	 23.760002 -10.565392 0.427462 	 -2.639990 -10.565392 12.473713 	 -8.800003 -10.565392 -6.873295 	                    	                    	                    	                    	
 12.800003 -10.659954 5.133854 	 23.780003 -10.659954 0.377299 	 -2.619990 -10.659954 12.451631 	 -8.800003 -10.659954 -6.940476 	                    	                    	                    	                    	
 12.800003 -10.754513 5.094553 	 23.800003 -10.754513 0.326936 	 -2.599989 -10.754513 12.429348 	 -8.800003 -10.754513 -7.007857 	                    	                    	                    	                    	
 12.800003 -10.849072 5.055052 	 23.820004 -10.849072 0.276373 	 -2.579989 -10.849072 12.406865 	 -8.800003 -10.849072 -7.075439 	                    	                    	                    	                    	
 12.800003 -10.943634 5.015351 	 23.840004 -10.943634 0.225610 	 -2.559988 -10.943634 12.384183 	 -8.800003 -10.943634 -7.143221 	                    	                    	                    	                    	
 12.800003 -11.038193 4.975450 	 23.860004 -11.038193 0.174646 	 -2.539988 -11.038193 12.361300 	 -8.800003 -11.038193 -7.211203 	                    	                    	                    	                    	
 12.800003 -11.132755 4.935348 	 23.880005 -11.132755 0.123482 	 -2.519988 -11.132755 12.338216 	 -8.800003 -11.132755 -7.279385 	                    	                    	                    	                    	
 12.800003 -11.227314 4.895046 	 23.900005 -11.227314 0.072118 	 -2.499987 -11.227314 12.314933 	 -8.800003 -11.227314 -7.347768 	                    	                    	                    	                    	
 12.800003 -11.321873 4.854545 	 23.920006 -11.321873 0.020556 	 -2.479987 -11.321873 12.291451 	 -8.800003 -11.321873 -7.416348 	                    	                    	                    	                    	
 12.800003 -11.416435 4.813844 	 23.940006 -11.416435 -0.031207 	 -2.459986 -11.416435 12.267768 	 -8.800003 -11.416435 -7.485130 	                    	                    	                    	                    	
 12.800003 -11.510994 4.772943 	 23.960007 -11.510994 -0.083170 	 -2.439986 -11.510994 12.243886 	 -8.800003 -11.510994 -7.554111 	                    	                    	                    	                    	
 12.800003 -11.605553 4.731840 	 23.980007 -11.605553 -0.135335 	 -2.419985 -11.605553 12.219801 	 -8.800003 -11.605553 -7.623295 	                    	                    	                    	                    	
 12.800003 -11.700115 4.690540 	 24.000008 -11.700115 -0.187697 	 -2.399985 -11.700115 12.195519 	 -8.800003 -11.700115 -7.692675 	                    	                    	                    	                    	
 12.800003 -11.794674 4.649039 	 24.020008 -11.794674 -0.240261 	 -2.379984 -11.794674 12.171037 	 -8.800003 -11.794674 -7.762258 	                    	                    	                    	                    	
 12.800003 -11.889236 4.607337 	 24.040009 -11.889236 -0.293025 	 -2.359984 -11.889236 12.146353 	 -8.800003 -11.889236 -7.832040 	                    	                    	                    	                    	
 12.800003 -11.983795 4.565436 	 24.060009 -11.983795 -0.345987 	 -2.339983 -11.983795 12.121470 	 -8.800003 -11.983795 -7.902021 	                    	                    	                    	                    	
 12.800003 -12.078354 4.523333 	 24.080009 -12.078354 -0.399152 	 -2.319983 -12.078354 12.096386 	 -8.800003 -12.078354 -7.972204 	                    	                    	                    	                    	
 12.800003 -12.172916 4.481032 	 24.100010 -12.172916 -0.452515 	 -2.299983 -12.172916 12.071104 	 -8.800003 -12.172916 -8.042585 	                    	                    	                    	                    	
 12.800003 -12.267475 4.438531 	 24.120010 -12.267475 -0.506078 	 -2.279982 -12.267475 12.045621 	 -8.800003 -12.267475 -8.113168 	                    	                    	                    	                    	
 12.800003 -12.362034 4.395829 	 24.140011 -12.362034 -0.559842 	 -2.259982 -12.362034 12.019938 	 -8.800003 -12.362034 -8.183949 	                    	                    	                    	                    	
 12.800003 -12.456596 4.352928 	 24.160011 -12.456596 -0.613806 	 -2.239981 -12.456596 11.994055 	 -8.800003 -12.456596 -8.254931 	                    	                    	                    	                    	
 12.800003 -12.551155 4.309827 	 24.180012 -12.551155 -0.667968 	 -2.219981 -12.551155 11.967973 	 -8.800003 -12.551155 -8.326113 	                    	                    	                    	                    	
 12.800003 -12.645714 4.266525 	 24.200012 -12.645714 -0.722332 	 -2.199980 -12.645714 11.941689 	 -8.800003 -12.645714 -8.397495 	                    	                    	                    	                    	
 12.800003 -12.740276 4.223024 	 24.220013 -12.740276 -0.776895 	 -2.179980 -12.740276 11.915207 	 -8.800003 -12.740276 -8.469076 	                    	                    	                    	                    	
 12.800003 -12.834835 4.179323 	 24.240013 -12.834835 -0.831658 	 -2.159979 -12.834835 11.888524 	 -8.800003 -12.834835 -8.540858 	                    	                    	                    	                    	
 12.800003 -12.929398 4.135422 	 24.260014 -12.929398 -0.886621 	 -2.139979 -12.929398 11.861641 	 -8.800003 -12.929398 -8.612840 	                    	                    	                    	                    	
 12.800003 -13.023956 4.091321 	 24.280014 -13.023956 -0.941785 	 -2.119978 -13.023956 11.834558 	 -8.800003 -13.023956 -8.685021 	                    	                    	                    	                    	
 12.800003 -13.118515 4.047019 	 24.300014 -13.118515 -0.997149 	 -2.099978 -13.118515 11.807275 	 -8.800003 -13.118515 -8.757404 	                    	                    	                    	                    	
 12.800003 -13.213078 4.002516 	 24.320015 -13.213078 -1.052713 	 -2.079978 -13.213078 11.779791 	 -8.800003 -13.213078 -8.829987 	                    	                    	                    	                    	
 12.800003 -13.307636 3.957814 	 24.340015 -13.307636 -1.108477 	 -2.059977 -13.307636 11.752107 	 -8.800003 -13.307636 -8.902769 	                    	                    	                    	                    	
 12.800003 -13.402195 3.912913 	 24.360016 -13.402195 -1.164440 	 -2.039977 -13.402195 11.724225 	 -8.800003 -13.402195 -8.975751 	                    	                    	                    	                    	
 12.800003 -13.496758 3.867812 	 24.380016 -13.496758 -1.220603 	 -2.019976 -13.496758 11.696142 	 -8.800003 -13.496758 -9.048932 	                    	                    	                    	                    	
 12.800003 -13.591316 3.822511 	 24.400017 -13.591316 -1.276966 	 -1.999976 -13.591316 11.667859 	 -8.800003 -13.591316 -9.122313 	                    	                    	                    	                    	
 12.800003 -13.685879 3.777009 	 24.420017 -13.685879 -1.333530 	 -1.979975 -13.685879 11.639377 	 -8.800003 -13.685879 -9.195896 	                    	                    	                    	                    	
 12.800003 -13.780437 3.731308 	 24.440018 -13.780437 -1.390294 	 -1.959975 -13.780437 11.610693 	 -8.800003 -13.780437 -9.269678 	                    	                    	                    	                    	
 12.800003 -13.874996 3.685405 	 24.460018 -13.874996 -1.447258 	 -1.939974 -13.874996 11.581809 	 -8.800003 -13.874996 -9.343660 	                    	                    	                    	                    	
 12.800003 -13.969559 3.639303 	 24.480019 -13.969559 -1.504422 	 -1.919974 -13.969559 11.552726 	 -8.800003 -13.969559 -9.417844 	                    	                    	                    	                    	
 12.800003 -14.064117 3.593002 	 24.500019 -14.064117 -1.561785 	 -1.899973 -14.064117 11.523443 	 -8.800003 -14.064117 -9.492225 	                    	                    	                    	                    	
 12.800003 -14.158676 3.546501 	 24.520020 -14.158676 -1.619348 	 -1.879973 -14.158676 11.493960 	 -8.800003 -14.158676 -9.566806 	                    	                    	                    	                    	
 12.800003 -14.253239 3.499800 	 24.540020 -14.253239 -1.677111 	 -1.859972 -14.253239 11.464278 	 -8.800003 -14.253239 -9.641588 	                    	                    	                    	                    	
 12.800003 -14.347797 3.452897 	 24.560020 -14.347797 -1.735077 	 -1.839972 -14.347797 11.434393 	 -8.800003 -14.347797 -9.716572 	                    	                    	                    	                    	
 12.800003 -14.442356 3.405797 	 24.580021 -14.442356 -1.793239 	 -1.819972 -14.442356 11.404311 	 -8.800003 -14.442356 -9.791752 	                    	                    	                    	                    	
 12.800003 -14.536919 3.358495 	 24.600021 -14.536919 -1.851603 	 -1.799971 -14.536919 11.374027 	 -8.800003 -14.536919 -9.867135 	                    	                    	                    	                    	
 12.800003 -14.631477 3.310992 	 24.620022 -14.631477 -1.910167 	 -1.779971 -14.631477 11.343544 	 -8.800003 -14.631477 -9.942718 	                    	                    	                    	                    	
 12.800003 -14.726040 3.263292 	 24.640022 -14.726040 -1.968930 	 -1.759970 -14.726040 11.312861 	 -8.800003 -14.726040 -10.018498 	                    	                    	                    	                    	
 12.800003 -14.820599 3.215389 	 24.660023 -14.820599 -2.027895 	 -1.739970 -14.820599 11.281977 	 -8.800003 -14.820599 -10.094482 	                    	                    	                    	                    	
 12.800003 -14.915157 3.167287 	 24.680023 -14.915157 -2.087058 	 -1.719969 -14.915157 11.250895 	 -8.800003 -14.915157 -10.170664 	                    	                    	                    	                    	
 12.800003 -15.009720 3.118986 	 24.700024 -15.009720 -2.146421 	 -1.699969 -15.009720 11.219611 	 -8.800003 -15.009720 -10.247046 	                    	                    	                    	                    	
 12.800003 -15.104279 3.070484 	 24.720024 -15.104279 -2.205985 	 -1.679968 -15.104279 11.188128 	 -8.800003 -15.104279 -10.323628 	                    	                    	                    	                    	
 12.800003 -15.198837 3.021782 	 24.740025 -15.198837 -2.265749 	 -1.659968 -15.198837 11.156445 	 -8.800003 -15.198837 -10.400411 	                    	                    	                    	                    	
 12.800003 -15.293400 2.972881 	 24.760025 -15.293400 -2.325712 	 -1.639967 -15.293400 11.124562 	 -8.800003 -15.293400 -10.477391 	                    	                    	                    	                    	
 12.800003 -15.387959 2.923779 	 24.780025 -15.387959 -2.385876 	 -1.619967 -15.387959 11.092478 	 -8.800003 -15.387959 -10.554575 	                    	                    	                    	                    	
 12.800003 -15.482517 2.874478 	 24.800026 -15.482517 -2.446239 	 -1.599967 -15.482517 11.060196 	 -8.800003 -15.482517 -10.631956 	                    	                    	                    	                    	
 12.800003 -15.577080 2.824975 	 24.820026 -15.577080 -2.506805 	 -1.579966 -15.577080 11.027711 	 -8.800003 -15.577080 -10.709539 	                    	                    	                    	                    	
 12.800003 -15.671638 2.775273 	 24.840027 -15.671638 -2.567568 	 -1.559966 -15.671638 10.995028 	 -8.800003 -15.671638 -10.787322 	                    	                    	                    	                    	
 12.800003 -15.766201 2.725371 	 24.860027 -15.766201 -2.628532 	 -1.539965 -15.766201 10.962144 	 -8.800003 -15.766201 -10.865304 	                    	                    	                    	                    	
 12.800003 -15.860760 2.675271 	 24.880028 -15.860760 -2.689694 	 -1.519965 -15.860760 10.929063 	 -8.800003 -15.860760 -10.943484 	                    	                    	                    	                    	
 12.800003 -15.955318 2.624969 	 24.900028 -15.955318 -2.751059 	 -1.499964 -15.955318 10.895779 	 -8.800003 -15.955318 -11.021868 	                    	                    	                    	                    	
 12.800003 -16.049881 2.574466 	 24.920029 -16.049881 -2.812623 	 -1.479964 -16.049881 10.862294 	 -8.800003 -16.049881 -11.100451 	                    	                    	                    	                    	
 12.800003 -16.144440 2.523765 	 24.940029 -16.144440 -2.874386 	 -1.459963 -16.144440 10.828612 	 -8.800003 -16.144440 -11.179232 	                    	                    	                    	                    	
 12.800003 -16.238998 2.472864 	 24.960030 -16.238998 -2.936349 	 -1.439963 -16.238998 10.794729 	 -8.800003 -16.238998 -11.258214 	                    	                    	                    	                    	
 12.800003 -16.333561 2.421760 	 24.980030 -16.333561 -2.998515 	 -1.419962 -16.333561 10.760644 	 -8.800003 -16.333561 -11.337398 	                    	                    	                    	                    	
 12.800003 -16.428120 2.370459 	 25.000031 -16.428120 -3.060879 	 -1.399962 -16.428120 10.726361 	 -8.800003 -16.428120 -11.416780 	                    	                    	                    	                    	
 12.800003 -16.522682 2.318959 	 25.020031 -16.522682 -3.123441 	 -1.379961 -16.522682 10.691879 	 -8.800003 -16.522682 -11.496361 	                    	                    	                    	                    	
 12.800003 -16.617241 2.267256 	 25.040031 -16.617241 -3.186205 	 -1.359961 -16.617241 10.657195 	 -8.800003 -16.617241 -11.576143 	                    	                    	                    	                    	
 12.800003 -16.711800 2.215353 	 25.060032 -16.711800 -3.249170 	 -1.339961 -16.711800 10.622311 	 -8.800003 -16.711800 -11.656126 	                    	                    	                    	                    	
 12.800003 -16.806362 2.163253 	 25.080032 -16.806362 -3.312333 	 -1.319960 -16.806362 10.587229 	 -8.800003 -16.806362 -11.736308 	                    	                    	                    	                    	
 12.800003 -16.900921 2.110949 	 25.100033 -16.900921 -3.375698 	 -1.299960 -16.900921 10.551944 	 -8.800003 -16.900921 -11.816691 	                    	                    	                    	                    	
 12.800003 -16.995480 2.058448 	 25.120033 -16.995480 -3.439261 	 -1.279959 -16.995480 10.516460 	 -8.800003 -16.995480 -11.897273 	                    	                    	                    	                    	
 12.800003 -17.090042 2.005746 	 25.140034 -17.090042 -3.503025 	 -1.259959 -17.090042 10.480778 	 -8.800003 -17.090042 -11.978056 	                    	                    	                    	                    	
 12.800003 -17.184601 1.952844 	 25.160034 -17.184601 -3.566989 	 -1.239958 -17.184601 10.444894 	 -8.800003 -17.184601 -12.059038 	                    	                    	                    	                    	
 12.800003 -17.279160 1.899742 	 25.180035 -17.279160 -3.631154 	 -1.219958 -17.279160 10.408810 	 -8.800003 -17.279160 -12.140221 	                    	                    	                    	                    	
 12.800003 -17.373722 1.846441 	 25.200035 -17.373722 -3.695516 	 -1.199957 -17.373722 10.372528 	 -8.800003 -17.373722 -12.221602 	                    	                    	                    	                    	
 12.800003 -17.468281 1.792938 	 25.220036 -17.468281 -3.760081 	 -1.179957 -17.468281 10.336043 	 -8.800003 -17.468281 -12.303185 	                    	                    	                    	                    	
 12.800003 -17.562843 1.739237 	 25.240036 -17.562843 -3.824845 	 -1.159956 -17.562843 10.299360 	 -8.800003 -17.562843 -12.384967 	                    	                    	                    	                    	
 12.800003 -17.657402 1.685335 	 25.260036 -17.657402 -3.889808 	 -1.139956 -17.657402 10.262478 	 -8.800003 -17.657402 -12.466949 	                    	                    	                    	                    	
 12.800003 -17.751961 1.631233 	 25.280037 -17.751961 -3.954972 	 -1.119956 -17.751961 10.225394 	 -8.800003 -17.751961 -12.549131 	                    	                    	                    	                    	
 12.800003 -17.846523 1.576931 	 25.300037 -17.846523 -4.020336 	 -1.099955 -17.846523 10.188110 	 -8.800003 -17.846523 -12.631514 	                    	                    	                    	                    	
