# Game Session ID 
137 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:48:53 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 -12.109998 -6.593899 6.634591 	 -15.329990 -6.593899 2.353698 	 -0.250000 -6.593899 13.220578 	                    	                    	                    	                    	                    	
 -12.119998 -6.688454 6.603891 	 -15.359990 -6.688454 2.311937 	 -0.250000 -6.688454 13.206897 	                    	                    	                    	                    	                    	
 -12.129997 -6.783012 6.572990 	 -15.389991 -6.783012 2.269974 	 -0.250000 -6.783012 13.193014 	                    	                    	                    	                    	                    	
 -12.139997 -6.877571 6.541891 	 -15.419991 -6.877571 2.227813 	 -0.250000 -6.877571 13.178933 	                    	                    	                    	                    	                    	
 -12.149998 -6.972130 6.510590 	 -15.449990 -6.972130 2.185451 	 -0.250000 -6.972130 13.164650 	                    	                    	                    	                    	                    	
 -12.159998 -7.066689 6.479090 	 -15.479990 -7.066689 2.142889 	 -0.250000 -7.066689 13.150168 	                    	                    	                    	                    	                    	
 -12.169997 -7.161243 6.447389 	 -15.509991 -7.161243 2.100126 	 -0.250000 -7.161243 13.135486 	                    	                    	                    	                    	                    	
 -12.179997 -7.255802 6.415490 	 -15.539990 -7.255802 2.057165 	 -0.250000 -7.255802 13.120604 	                    	                    	                    	                    	                    	
 -12.189998 -7.350361 6.383389 	 -15.569990 -7.350361 2.014003 	 -0.250000 -7.350361 13.105521 	                    	                    	                    	                    	                    	
 -12.199998 -7.444920 6.351089 	 -15.599990 -7.444920 1.970641 	 -0.250000 -7.444920 13.090240 	                    	                    	                    	                    	                    	
 -12.209997 -7.539474 6.318589 	 -15.629991 -7.539474 1.927079 	 -0.250000 -7.539474 13.074758 	                    	                    	                    	                    	                    	
 -12.219997 -7.634033 6.285888 	 -15.659990 -7.634033 1.883317 	 -0.250000 -7.634033 13.059074 	                    	                    	                    	                    	                    	
 -12.229998 -7.728592 6.252988 	 -15.689990 -7.728592 1.839355 	 -0.250000 -7.728592 13.043193 	                    	                    	                    	                    	                    	
 -12.239998 -7.823151 6.219888 	 -15.719990 -7.823151 1.795193 	 -0.250000 -7.823151 13.027111 	                    	                    	                    	                    	                    	
 -12.249998 -7.917709 6.186588 	 -15.749990 -7.917709 1.750831 	 -0.250000 -7.917709 13.010829 	                    	                    	                    	                    	                    	
 -12.259998 -8.012268 6.153086 	 -15.779991 -8.012268 1.706266 	 -0.250000 -8.012268 12.994345 	                    	                    	                    	                    	                    	
 -12.269999 -8.106831 6.119385 	 -15.809992 -8.106831 1.661504 	 -0.250000 -8.106831 12.977663 	                    	                    	                    	                    	                    	
 -12.279999 -8.201389 6.085484 	 -15.839993 -8.201389 1.616541 	 -0.250000 -8.201389 12.960780 	                    	                    	                    	                    	                    	
 -12.289999 -8.295952 6.051383 	 -15.869993 -8.295952 1.571377 	 -0.250000 -8.295952 12.943697 	                    	                    	                    	                    	                    	
 -12.299999 -8.390511 6.017083 	 -15.899994 -8.390511 1.526016 	 -0.250000 -8.390511 12.926416 	                    	                    	                    	                    	                    	
 -12.309999 -8.485069 5.982581 	 -15.929995 -8.485069 1.480452 	 -0.250000 -8.485069 12.908933 	                    	                    	                    	                    	                    	
 -12.320000 -8.579632 5.947881 	 -15.959995 -8.579632 1.434689 	 -0.250000 -8.579632 12.891251 	                    	                    	                    	                    	                    	
 -12.330000 -8.674191 5.912978 	 -15.989996 -8.674191 1.388725 	 -0.250000 -8.674191 12.873366 	                    	                    	                    	                    	                    	
 -12.340000 -8.768749 5.877877 	 -16.019997 -8.768749 1.342562 	 -0.250000 -8.768749 12.855285 	                    	                    	                    	                    	                    	
 -12.350000 -8.863312 5.842577 	 -16.049997 -8.863312 1.296199 	 -0.250000 -8.863312 12.837002 	                    	                    	                    	                    	                    	
 -12.360001 -8.957870 5.807075 	 -16.079998 -8.957870 1.249636 	 -0.250000 -8.957870 12.818519 	                    	                    	                    	                    	                    	
 -12.370001 -9.052433 5.771375 	 -16.109999 -9.052433 1.202874 	 -0.250000 -9.052433 12.799838 	                    	                    	                    	                    	                    	
 -12.380001 -9.146992 5.735474 	 -16.139999 -9.146992 1.155910 	 -0.250000 -9.146992 12.780954 	                    	                    	                    	                    	                    	
 -12.390001 -9.241550 5.699373 	 -16.170000 -9.241550 1.108748 	 -0.250000 -9.241550 12.761872 	                    	                    	                    	                    	                    	
 -12.400002 -9.336113 5.663071 	 -16.200001 -9.336113 1.061384 	 -0.250000 -9.336113 12.742589 	                    	                    	                    	                    	                    	
 -12.410002 -9.430672 5.626570 	 -16.230001 -9.430672 1.013821 	 -0.250000 -9.430672 12.723106 	                    	                    	                    	                    	                    	
 -12.420002 -9.525230 5.589869 	 -16.260002 -9.525230 0.966058 	 -0.250000 -9.525230 12.703424 	                    	                    	                    	                    	                    	
 -12.430002 -9.619793 5.552968 	 -16.290003 -9.619793 0.918094 	 -0.250000 -9.619793 12.683540 	                    	                    	                    	                    	                    	
 -12.440002 -9.714352 5.515866 	 -16.320004 -9.714352 0.869931 	 -0.250000 -9.714352 12.663458 	                    	                    	                    	                    	                    	
 -12.450003 -9.808910 5.478566 	 -16.350004 -9.808910 0.821569 	 -0.250000 -9.808910 12.643176 	                    	                    	                    	                    	                    	
 -12.460003 -9.903473 5.441064 	 -16.380005 -9.903473 0.773005 	 -0.250000 -9.903473 12.622692 	                    	                    	                    	                    	                    	
 -12.470003 -9.998032 5.403364 	 -16.410006 -9.998032 0.724242 	 -0.250000 -9.998032 12.602011 	                    	                    	                    	                    	                    	
 -12.480003 -10.092594 5.365461 	 -16.440006 -10.092594 0.675278 	 -0.250000 -10.092594 12.581126 	                    	                    	                    	                    	                    	
 -12.490004 -10.187153 5.327360 	 -16.470007 -10.187153 0.626115 	 -0.250000 -10.187153 12.560043 	                    	                    	                    	                    	                    	
 -12.500004 -10.281712 5.289058 	 -16.500008 -10.281712 0.576751 	 -0.250000 -10.281712 12.538761 	                    	                    	                    	                    	                    	
 -12.510004 -10.376274 5.250559 	 -16.530008 -10.376274 0.527189 	 -0.250000 -10.376274 12.517280 	                    	                    	                    	                    	                    	
 -12.520004 -10.470833 5.211857 	 -16.560009 -10.470833 0.477426 	 -0.250000 -10.470833 12.495596 	                    	                    	                    	                    	                    	
 -12.530005 -10.565392 5.172955 	 -16.590010 -10.565392 0.427462 	 -0.250000 -10.565392 12.473713 	                    	                    	                    	                    	                    	
 -12.540005 -10.659954 5.133854 	 -16.620010 -10.659954 0.377299 	 -0.250000 -10.659954 12.451631 	                    	                    	                    	                    	                    	
 -12.550005 -10.754513 5.094553 	 -16.650011 -10.754513 0.326936 	 -0.250000 -10.754513 12.429348 	                    	                    	                    	                    	                    	
 -12.560005 -10.849072 5.055052 	 -16.680012 -10.849072 0.276373 	 -0.250000 -10.849072 12.406865 	                    	                    	                    	                    	                    	
 -12.570005 -10.943634 5.015351 	 -16.710012 -10.943634 0.225610 	 -0.250000 -10.943634 12.384183 	                    	                    	                    	                    	                    	
 -12.580006 -11.038193 4.975450 	 -16.740013 -11.038193 0.174646 	 -0.250000 -11.038193 12.361300 	                    	                    	                    	                    	                    	
 -12.590006 -11.132755 4.935348 	 -16.770014 -11.132755 0.123482 	 -0.250000 -11.132755 12.338216 	                    	                    	                    	                    	                    	
 -12.600006 -11.227314 4.895046 	 -16.800014 -11.227314 0.072118 	 -0.250000 -11.227314 12.314933 	                    	                    	                    	                    	                    	
 -12.610006 -11.321873 4.854545 	 -16.830015 -11.321873 0.020556 	 -0.250000 -11.321873 12.291451 	                    	                    	                    	                    	                    	
 -12.620007 -11.416435 4.813844 	 -16.860016 -11.416435 -0.031207 	 -0.250000 -11.416435 12.267768 	                    	                    	                    	                    	                    	
 -12.630007 -11.510994 4.772943 	 -16.890017 -11.510994 -0.083170 	 -0.250000 -11.510994 12.243886 	                    	                    	                    	                    	                    	
 -12.640007 -11.605553 4.731840 	 -16.920017 -11.605553 -0.135335 	 -0.250000 -11.605553 12.219801 	                    	                    	                    	                    	                    	
 -12.650007 -11.700115 4.690540 	 -16.950018 -11.700115 -0.187697 	 -0.250000 -11.700115 12.195519 	                    	                    	                    	                    	                    	
 -12.660007 -11.794674 4.649039 	 -16.980019 -11.794674 -0.240261 	 -0.250000 -11.794674 12.171037 	                    	                    	                    	                    	                    	
 -12.670008 -11.889236 4.607337 	 -17.010019 -11.889236 -0.293025 	 -0.250000 -11.889236 12.146353 	                    	                    	                    	                    	                    	
 -12.680008 -11.983795 4.565436 	 -17.040020 -11.983795 -0.345987 	 -0.250000 -11.983795 12.121470 	                    	                    	                    	                    	                    	
 -12.690008 -12.078354 4.523333 	 -17.070021 -12.078354 -0.399152 	 -0.250000 -12.078354 12.096386 	                    	                    	                    	                    	                    	
 -12.700008 -12.172916 4.481032 	 -17.100021 -12.172916 -0.452515 	 -0.250000 -12.172916 12.071104 	                    	                    	                    	                    	                    	
 -12.710009 -12.267475 4.438531 	 -17.130022 -12.267475 -0.506078 	 -0.250000 -12.267475 12.045621 	                    	                    	                    	                    	                    	
 -12.720009 -12.362034 4.395829 	 -17.160023 -12.362034 -0.559842 	 -0.250000 -12.362034 12.019938 	                    	                    	                    	                    	                    	
 -12.730009 -12.456596 4.352928 	 -17.190023 -12.456596 -0.613806 	 -0.250000 -12.456596 11.994055 	                    	                    	                    	                    	                    	
 -12.740009 -12.551155 4.309827 	 -17.220024 -12.551155 -0.667968 	 -0.250000 -12.551155 11.967973 	                    	                    	                    	                    	                    	
 -12.750010 -12.645714 4.266525 	 -17.250025 -12.645714 -0.722332 	 -0.250000 -12.645714 11.941689 	                    	                    	                    	                    	                    	
 -12.760010 -12.740276 4.223024 	 -17.280025 -12.740276 -0.776895 	 -0.250000 -12.740276 11.915207 	                    	                    	                    	                    	                    	
 -12.770010 -12.834835 4.179323 	 -17.310026 -12.834835 -0.831658 	 -0.250000 -12.834835 11.888524 	                    	                    	                    	                    	                    	
 -12.780010 -12.929398 4.135422 	 -17.340027 -12.929398 -0.886621 	 -0.250000 -12.929398 11.861641 	                    	                    	                    	                    	                    	
 -12.790010 -13.023956 4.091321 	 -17.370028 -13.023956 -0.941785 	 -0.250000 -13.023956 11.834558 	                    	                    	                    	                    	                    	
 -12.800011 -13.118515 4.047019 	 -17.400028 -13.118515 -0.997149 	 -0.250000 -13.118515 11.807275 	                    	                    	                    	                    	                    	
 -12.810011 -13.213078 4.002516 	 -17.430029 -13.213078 -1.052713 	 -0.250000 -13.213078 11.779791 	                    	                    	                    	                    	                    	
 -12.820011 -13.307636 3.957814 	 -17.460030 -13.307636 -1.108477 	 -0.250000 -13.307636 11.752107 	                    	                    	                    	                    	                    	
 -12.830011 -13.402195 3.912913 	 -17.490030 -13.402195 -1.164440 	 -0.250000 -13.402195 11.724225 	                    	                    	                    	                    	                    	
 -12.840012 -13.496758 3.867812 	 -17.520031 -13.496758 -1.220603 	 -0.250000 -13.496758 11.696142 	                    	                    	                    	                    	                    	
 -12.850012 -13.591316 3.822511 	 -17.550032 -13.591316 -1.276966 	 -0.250000 -13.591316 11.667859 	                    	                    	                    	                    	                    	
 -12.860012 -13.685879 3.777009 	 -17.580032 -13.685879 -1.333530 	 -0.250000 -13.685879 11.639377 	                    	                    	                    	                    	                    	
 -12.870012 -13.780437 3.731308 	 -17.610033 -13.780437 -1.390294 	 -0.250000 -13.780437 11.610693 	                    	                    	                    	                    	                    	
 -12.880013 -13.874996 3.685405 	 -17.640034 -13.874996 -1.447258 	 -0.250000 -13.874996 11.581809 	                    	                    	                    	                    	                    	
 -12.890013 -13.969559 3.639303 	 -17.670034 -13.969559 -1.504422 	 -0.250000 -13.969559 11.552726 	                    	                    	                    	                    	                    	
 -12.900013 -14.064117 3.593002 	 -17.700035 -14.064117 -1.561785 	 -0.250000 -14.064117 11.523443 	                    	                    	                    	                    	                    	
 -12.910013 -14.158676 3.546501 	 -17.730036 -14.158676 -1.619348 	 -0.250000 -14.158676 11.493960 	                    	                    	                    	                    	                    	
 -12.920013 -14.253239 3.499800 	 -17.760036 -14.253239 -1.677111 	 -0.250000 -14.253239 11.464278 	                    	                    	                    	                    	                    	
 -12.930014 -14.347797 3.452897 	 -17.790037 -14.347797 -1.735077 	 -0.250000 -14.347797 11.434393 	                    	                    	                    	                    	                    	
 -12.940014 -14.442356 3.405797 	 -17.820038 -14.442356 -1.793239 	 -0.250000 -14.442356 11.404311 	                    	                    	                    	                    	                    	
 -12.950014 -14.536919 3.358495 	 -17.850039 -14.536919 -1.851603 	 -0.250000 -14.536919 11.374027 	                    	                    	                    	                    	                    	
 -12.960014 -14.631477 3.310992 	 -17.880039 -14.631477 -1.910167 	 -0.250000 -14.631477 11.343544 	                    	                    	                    	                    	                    	
 -12.970015 -14.726040 3.263292 	 -17.910040 -14.726040 -1.968930 	 -0.250000 -14.726040 11.312861 	                    	                    	                    	                    	                    	
 -12.980015 -14.820599 3.215389 	 -17.940041 -14.820599 -2.027895 	 -0.250000 -14.820599 11.281977 	                    	                    	                    	                    	                    	
 -12.990015 -14.915157 3.167287 	 -17.970041 -14.915157 -2.087058 	 -0.250000 -14.915157 11.250895 	                    	                    	                    	                    	                    	
 -13.000015 -15.009720 3.118986 	 -18.000042 -15.009720 -2.146421 	 -0.250000 -15.009720 11.219611 	                    	                    	                    	                    	                    	
 -13.010015 -15.104279 3.070484 	 -18.030043 -15.104279 -2.205985 	 -0.250000 -15.104279 11.188128 	                    	                    	                    	                    	                    	
 -13.020016 -15.198837 3.021782 	 -18.060043 -15.198837 -2.265749 	 -0.250000 -15.198837 11.156445 	                    	                    	                    	                    	                    	
 -13.030016 -15.293400 2.972881 	 -18.090044 -15.293400 -2.325712 	 -0.250000 -15.293400 11.124562 	                    	                    	                    	                    	                    	
 -13.040016 -15.387959 2.923779 	 -18.120045 -15.387959 -2.385876 	 -0.250000 -15.387959 11.092478 	                    	                    	                    	                    	                    	
 -13.050016 -15.482517 2.874478 	 -18.150045 -15.482517 -2.446239 	 -0.250000 -15.482517 11.060196 	                    	                    	                    	                    	                    	
 -13.060017 -15.577080 2.824975 	 -18.180046 -15.577080 -2.506805 	 -0.250000 -15.577080 11.027711 	                    	                    	                    	                    	                    	
 -13.070017 -15.671638 2.775273 	 -18.210047 -15.671638 -2.567568 	 -0.250000 -15.671638 10.995028 	                    	                    	                    	                    	                    	
 -13.080017 -15.766201 2.725371 	 -18.240047 -15.766201 -2.628532 	 -0.250000 -15.766201 10.962144 	                    	                    	                    	                    	                    	
 -13.090017 -15.860760 2.675271 	 -18.270048 -15.860760 -2.689694 	 -0.250000 -15.860760 10.929063 	                    	                    	                    	                    	                    	
 -13.100018 -15.955318 2.624969 	 -18.300049 -15.955318 -2.751059 	 -0.250000 -15.955318 10.895779 	                    	                    	                    	                    	                    	
 -13.110018 -16.049881 2.574466 	 -18.330050 -16.049881 -2.812623 	 -0.250000 -16.049881 10.862294 	                    	                    	                    	                    	                    	
 -13.120018 -16.144440 2.523765 	 -18.360050 -16.144440 -2.874386 	 -0.250000 -16.144440 10.828612 	                    	                    	                    	                    	                    	
 -13.130018 -16.238998 2.472864 	 -18.390051 -16.238998 -2.936349 	 -0.250000 -16.238998 10.794729 	                    	                    	                    	                    	                    	
 -13.140018 -16.333561 2.421760 	 -18.420052 -16.333561 -2.998515 	 -0.250000 -16.333561 10.760644 	                    	                    	                    	                    	                    	
 -13.150019 -16.428120 2.370459 	 -18.450052 -16.428120 -3.060879 	 -0.250000 -16.428120 10.726361 	                    	                    	                    	                    	                    	
 -13.160019 -16.522682 2.318959 	 -18.480053 -16.522682 -3.123441 	 -0.250000 -16.522682 10.691879 	                    	                    	                    	                    	                    	
 -13.170019 -16.617241 2.267256 	 -18.510054 -16.617241 -3.186205 	 -0.250000 -16.617241 10.657195 	                    	                    	                    	                    	                    	
 -13.180019 -16.711800 2.215353 	 -18.540054 -16.711800 -3.249170 	 -0.250000 -16.711800 10.622311 	                    	                    	                    	                    	                    	
 -13.190020 -16.806362 2.163253 	 -18.570055 -16.806362 -3.312333 	 -0.250000 -16.806362 10.587229 	                    	                    	                    	                    	                    	
 -13.200020 -16.900921 2.110949 	 -18.600056 -16.900921 -3.375698 	 -0.250000 -16.900921 10.551944 	                    	                    	                    	                    	                    	
 -13.210020 -16.995480 2.058448 	 -18.630056 -16.995480 -3.439261 	 -0.250000 -16.995480 10.516460 	                    	                    	                    	                    	                    	
 -13.220020 -17.090042 2.005746 	 -18.660057 -17.090042 -3.503025 	 -0.250000 -17.090042 10.480778 	                    	                    	                    	                    	                    	
 -13.230021 -17.184601 1.952844 	 -18.690058 -17.184601 -3.566989 	 -0.250000 -17.184601 10.444894 	                    	                    	                    	                    	                    	
 -13.240021 -17.279160 1.899742 	 -18.720058 -17.279160 -3.631154 	 -0.250000 -17.279160 10.408810 	                    	                    	                    	                    	                    	
 -13.250021 -17.373722 1.846441 	 -18.750059 -17.373722 -3.695516 	 -0.250000 -17.373722 10.372528 	                    	                    	                    	                    	                    	
 -13.260021 -17.468281 1.792938 	 -18.780060 -17.468281 -3.760081 	 -0.250000 -17.468281 10.336043 	                    	                    	                    	                    	                    	
 -13.270021 -17.562843 1.739237 	 -18.810061 -17.562843 -3.824845 	 -0.250000 -17.562843 10.299360 	                    	                    	                    	                    	                    	
 -13.280022 -17.657402 1.685335 	 -18.840061 -17.657402 -3.889808 	 -0.250000 -17.657402 10.262478 	                    	                    	                    	                    	                    	
 -13.290022 -17.751961 1.631233 	 -18.870062 -17.751961 -3.954972 	 -0.250000 -17.751961 10.225394 	                    	                    	                    	                    	                    	
 -13.300022 -17.846523 1.576931 	 -18.900063 -17.846523 -4.020336 	 -0.250000 -17.846523 10.188110 	                    	                    	                    	                    	                    	
 -13.310022 -17.941082 1.522429 	 -18.930063 -17.941082 -4.085900 	 -0.250000 -17.941082 10.150626 	                    	                    	                    	                    	                    	
 -13.320023 -18.035641 1.467726 	 -18.960064 -18.035641 -4.151665 	 -0.250000 -18.035641 10.112943 	                    	                    	                    	                    	                    	
 -13.330023 -18.130203 1.412825 	 -18.990065 -18.130203 -4.217628 	 -0.250000 -18.130203 10.075060 	                    	                    	                    	                    	                    	
 -13.340023 -18.224762 1.357722 	 -19.020065 -18.224762 -4.283793 	 -0.250000 -18.224762 10.036975 	                    	                    	                    	                    	                    	
 -13.350023 -18.319324 1.302421 	 -19.050066 -18.319324 -4.350156 	 -0.250000 -18.319324 9.998693 	                    	                    	                    	                    	                    	
 -13.360023 -18.413883 1.246919 	 -19.080067 -18.413883 -4.416720 	 -0.250000 -18.413883 9.960209 	                    	                    	                    	                    	                    	
 -13.370024 -18.508442 1.191217 	 -19.110067 -18.508442 -4.483484 	 -0.250000 -18.508442 9.921525 	                    	                    	                    	                    	                    	
 -13.380024 -18.603004 1.135315 	 -19.140068 -18.603004 -4.550448 	 -0.250000 -18.603004 9.882642 	                    	                    	                    	                    	                    	
 -13.390024 -18.697563 1.079212 	 -19.170069 -18.697563 -4.617613 	 -0.250000 -18.697563 9.843557 	                    	                    	                    	                    	                    	
 -13.400024 -18.792122 1.022911 	 -19.200069 -18.792122 -4.684976 	 -0.250000 -18.792122 9.804275 	                    	                    	                    	                    	                    	
 -13.410025 -18.886684 0.966408 	 -19.230070 -18.886684 -4.752542 	 -0.250000 -18.886684 9.764791 	                    	                    	                    	                    	                    	
 -13.420025 -18.981243 0.909706 	 -19.260071 -18.981243 -4.820305 	 -0.250000 -18.981243 9.725107 	                    	                    	                    	                    	                    	
 -13.430025 -19.075802 0.852805 	 -19.290071 -19.075802 -4.888268 	 -0.250000 -19.075802 9.685224 	                    	                    	                    	                    	                    	
 -13.440025 -19.170364 0.795703 	 -19.320072 -19.170364 -4.956433 	 -0.250000 -19.170364 9.645140 	                    	                    	                    	                    	                    	
 -13.450026 -19.264923 0.738400 	 -19.350073 -19.264923 -5.024797 	 -0.250000 -19.264923 9.604856 	                    	                    	                    	                    	                    	
 -13.460026 -19.359486 0.680898 	 -19.380074 -19.359486 -5.093362 	 -0.250000 -19.359486 9.564372 	                    	                    	                    	                    	                    	
 -13.470026 -19.454044 0.623197 	 -19.410074 -19.454044 -5.162125 	 -0.250000 -19.454044 9.523689 	                    	                    	                    	                    	                    	
 -13.480026 -19.548603 0.565294 	 -19.440075 -19.548603 -5.231090 	 -0.250000 -19.548603 9.482805 	                    	                    	                    	                    	                    	
 -13.490026 -19.643166 0.507192 	 -19.470076 -19.643166 -5.300253 	 -0.250000 -19.643166 9.441722 	                    	                    	                    	                    	                    	
 -13.500027 -19.737724 0.448890 	 -19.500076 -19.737724 -5.369617 	 -0.250000 -19.737724 9.400438 	                    	                    	                    	                    	                    	
 -13.510027 -19.832283 0.390388 	 -19.530077 -19.832283 -5.439181 	 -0.250000 -19.832283 9.358955 	                    	                    	                    	                    	                    	
 -13.520027 -19.926846 0.331686 	 -19.560078 -19.926846 -5.508945 	 -0.250000 -19.926846 9.317271 	                    	                    	                    	                    	                    	
 -13.530027 -20.021404 0.272783 	 -19.590078 -20.021404 -5.578910 	 -0.250000 -20.021404 9.275387 	                    	                    	                    	                    	                    	
 -13.540028 -20.115963 0.213680 	 -19.620079 -20.115963 -5.649075 	 -0.250000 -20.115963 9.233303 	                    	                    	                    	                    	                    	
 -13.550028 -20.210526 0.154379 	 -19.650080 -20.210526 -5.719438 	 -0.250000 -20.210526 9.191020 	                    	                    	                    	                    	                    	
 -13.560028 -20.305084 0.094876 	 -19.680080 -20.305084 -5.790003 	 -0.250000 -20.305084 9.148535 	                    	                    	                    	                    	                    	
 -13.570028 -20.399647 0.035174 	 -19.710081 -20.399647 -5.860767 	 -0.250000 -20.399647 9.105851 	                    	                    	                    	                    	                    	
 -13.580029 -20.494205 -0.024728 	 -19.740082 -20.494205 -5.931731 	 -0.250000 -20.494205 9.062968 	                    	                    	                    	                    	                    	
 -13.590029 -20.588764 -0.084830 	 -19.770082 -20.588764 -6.002895 	 -0.250000 -20.588764 9.019884 	                    	                    	                    	                    	                    	
 -13.600029 -20.683327 -0.145133 	 -19.800083 -20.683327 -6.074260 	 -0.250000 -20.683327 8.976600 	                    	                    	                    	                    	                    	
 -13.610029 -20.777885 -0.205634 	 -19.830084 -20.777885 -6.145823 	 -0.250000 -20.777885 8.933118 	                    	                    	                    	                    	                    	
 -13.620029 -20.872444 -0.266337 	 -19.860085 -20.872444 -6.217588 	 -0.250000 -20.872444 8.889433 	                    	                    	                    	                    	                    	
 -13.630030 -20.967007 -0.327238 	 -19.890085 -20.967007 -6.289552 	 -0.250000 -20.967007 8.845550 	                    	                    	                    	                    	                    	
 -13.640030 -21.061565 -0.388342 	 -19.920086 -21.061565 -6.361717 	 -0.250000 -21.061565 8.801465 	                    	                    	                    	                    	                    	
 -13.650030 -21.156128 -0.449644 	 -19.950087 -21.156128 -6.434082 	 -0.250000 -21.156128 8.757181 	                    	                    	                    	                    	                    	
 -13.660030 -21.250687 -0.511146 	 -19.980087 -21.250687 -6.506646 	 -0.250000 -21.250687 8.712697 	                    	                    	                    	                    	                    	
 -13.670031 -21.345245 -0.572849 	 -20.010088 -21.345245 -6.579411 	 -0.250000 -21.345245 8.668014 	                    	                    	                    	                    	                    	
 -13.680031 -21.439808 -0.634750 	 -20.040089 -21.439808 -6.652373 	 -0.250000 -21.439808 8.623131 	                    	                    	                    	                    	                    	
 -13.690031 -21.534367 -0.696853 	 -20.070089 -21.534367 -6.725538 	 -0.250000 -21.534367 8.578046 	                    	                    	                    	                    	                    	
 -13.700031 -21.628925 -0.759155 	 -20.100090 -21.628925 -6.798902 	 -0.250000 -21.628925 8.532763 	                    	                    	                    	                    	                    	
 -13.710032 -21.723488 -0.821658 	 -20.130091 -21.723488 -6.872468 	 -0.250000 -21.723488 8.487278 	                    	                    	                    	                    	                    	
 -13.720032 -21.818047 -0.884360 	 -20.160091 -21.818047 -6.946231 	 -0.250000 -21.818047 8.441594 	                    	                    	                    	                    	                    	
 -13.730032 -21.912605 -0.947263 	 -20.190092 -21.912605 -7.020196 	 -0.250000 -21.912605 8.395710 	                    	                    	                    	                    	                    	
 -13.740032 -22.007168 -1.010365 	 -20.220093 -22.007168 -7.094360 	 -0.250000 -22.007168 8.349627 	                    	                    	                    	                    	                    	
 -13.750032 -22.101727 -1.073668 	 -20.250093 -22.101727 -7.168725 	 -0.250000 -22.101727 8.303342 	                    	                    	                    	                    	                    	
 -13.760033 -22.196289 -1.137169 	 -20.280094 -22.196289 -7.243289 	 -0.250000 -22.196289 8.256859 	                    	                    	                    	                    	                    	
 -13.770033 -22.290848 -1.200873 	 -20.310095 -22.290848 -7.318054 	 -0.250000 -22.290848 8.210175 	                    	                    	                    	                    	                    	
 -13.780033 -22.385406 -1.264774 	 -20.340096 -22.385406 -7.393018 	 -0.250000 -22.385406 8.163291 	                    	                    	                    	                    	                    	
 -13.790033 -22.479969 -1.328876 	 -20.370096 -22.479969 -7.468182 	 -0.250000 -22.479969 8.116207 	                    	                    	                    	                    	                    	
 -13.800034 -22.574528 -1.393179 	 -20.400097 -22.574528 -7.543546 	 -0.250000 -22.574528 8.068923 	                    	                    	                    	                    	                    	
 -13.810034 -22.669086 -1.457681 	 -20.430098 -22.669086 -7.619111 	 -0.250000 -22.669086 8.021440 	                    	                    	                    	                    	                    	
 -13.820034 -22.763649 -1.522384 	 -20.460098 -22.763649 -7.694875 	 -0.250000 -22.763649 7.973755 	                    	                    	                    	                    	                    	
 -13.830034 -22.858208 -1.587287 	 -20.490099 -22.858208 -7.770841 	 -0.250000 -22.858208 7.925870 	                    	                    	                    	                    	                    	
 -13.840034 -22.952770 -1.652389 	 -20.520100 -22.952770 -7.847004 	 -0.250000 -22.952770 7.877787 	                    	                    	                    	                    	                    	
 -13.850035 -23.047329 -1.717692 	 -20.550100 -23.047329 -7.923369 	 -0.250000 -23.047329 7.829502 	                    	                    	                    	                    	                    	
 -13.860035 -23.141888 -1.783194 	 -20.580101 -23.141888 -7.999934 	 -0.250000 -23.141888 7.781019 	                    	                    	                    	                    	                    	
 -13.870035 -23.236450 -1.848897 	 -20.610102 -23.236450 -8.076698 	 -0.250000 -23.236450 7.732335 	                    	                    	                    	                    	                    	
 -13.880035 -23.331009 -1.914799 	 -20.640102 -23.331009 -8.153663 	 -0.250000 -23.331009 7.683451 	                    	                    	                    	                    	                    	
 -13.890036 -23.425568 -1.980902 	 -20.670103 -23.425568 -8.230827 	 -0.250000 -23.425568 7.634367 	                    	                    	                    	                    	                    	
 -13.900036 -23.520130 -2.047203 	 -20.700104 -23.520130 -8.308190 	 -0.250000 -23.520130 7.585083 	                    	                    	                    	                    	                    	
 -13.910036 -23.614689 -2.113707 	 -20.730104 -23.614689 -8.385756 	 -0.250000 -23.614689 7.535599 	                    	                    	                    	                    	                    	
 -13.920036 -23.709248 -2.180408 	 -20.760105 -23.709248 -8.463520 	 -0.250000 -23.709248 7.485915 	                    	                    	                    	                    	                    	
 -13.930037 -23.803810 -2.247312 	 -20.790106 -23.803810 -8.541486 	 -0.250000 -23.803810 7.436030 	                    	                    	                    	                    	                    	
 -13.940037 -23.898369 -2.314415 	 -20.820107 -23.898369 -8.619650 	 -0.250000 -23.898369 7.385946 	                    	                    	                    	                    	                    	
 -13.950037 -23.992931 -2.381715 	 -20.850107 -23.992931 -8.698012 	 -0.250000 -23.992931 7.335664 	                    	                    	                    	                    	                    	
 -13.960037 -24.087490 -2.449218 	 -20.880108 -24.087490 -8.776577 	 -0.250000 -24.087490 7.285180 	                    	                    	                    	                    	                    	
